Timestamp,"MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB Temp #6","MB Fan #1","MB Fan #2","MB Fan #3","MB VCPU","CPU Load","GPU Temp","GPU Fan","H115i PRO Temp","H115i PRO Fan #1","H115i PRO Fan #2","H115i PRO Pump"
29/2/2020 13:48:43 PM,22.00°C,23.00°C,62.00°C,23.00°C,25.00°C,27.00°C,934RPM,652RPM,677RPM,1.38V,37%,24.00°C,0RPM,22.70°C,420RPM,420RPM,930RPM
29/2/2020 13:48:48 PM,23.00°C,24.00°C,52.00°C,23.00°C,25.00°C,28.00°C,934RPM,656RPM,674RPM,1.48V,6%,24.00°C,0RPM,23.00°C,420RPM,420RPM,960RPM
29/2/2020 13:48:53 PM,23.00°C,24.00°C,54.00°C,23.00°C,25.00°C,29.00°C,930RPM,653RPM,680RPM,1.42V,3%,25.00°C,0RPM,23.20°C,420RPM,420RPM,960RPM
29/2/2020 13:48:58 PM,23.00°C,25.00°C,50.00°C,23.00°C,26.00°C,29.00°C,930RPM,655RPM,676RPM,1.44V,7%,25.00°C,0RPM,23.40°C,492RPM,464RPM,960RPM
29/2/2020 13:49:03 PM,24.00°C,25.00°C,46.00°C,23.00°C,26.00°C,30.00°C,936RPM,659RPM,674RPM,1.45V,14%,26.00°C,0RPM,23.50°C,450RPM,436RPM,960RPM
29/2/2020 13:49:08 PM,24.00°C,25.00°C,49.00°C,23.00°C,26.00°C,30.00°C,935RPM,657RPM,675RPM,1.40V,3%,26.00°C,0RPM,23.70°C,432RPM,426RPM,960RPM
29/2/2020 13:49:13 PM,24.00°C,25.00°C,45.00°C,23.00°C,26.00°C,31.00°C,932RPM,661RPM,678RPM,1.42V,15%,27.00°C,0RPM,23.80°C,429RPM,427RPM,960RPM
29/2/2020 13:49:18 PM,25.00°C,25.00°C,48.00°C,23.00°C,26.00°C,31.00°C,932RPM,666RPM,683RPM,1.44V,3%,27.00°C,0RPM,23.90°C,424RPM,423RPM,960RPM
29/2/2020 13:49:23 PM,25.00°C,26.00°C,40.00°C,23.00°C,26.00°C,32.00°C,932RPM,677RPM,695RPM,1.43V,4%,28.00°C,0RPM,24.00°C,426RPM,422RPM,960RPM
29/2/2020 13:49:28 PM,25.00°C,26.00°C,37.00°C,24.00°C,26.00°C,32.00°C,927RPM,674RPM,697RPM,1.43V,3%,28.00°C,0RPM,24.00°C,428RPM,420RPM,930RPM
