Timestamp,"MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB Temp #6","MB Fan #1","MB Fan #2","MB Fan #3","MB VCPU","CPU Load","GPU Temp","GPU Fan","H115i PRO Temp","H115i PRO Fan #1","H115i PRO Fan #2","H115i PRO Pump"
7/1/2020 20:38:04 PM,24.00°C,25.00°C,36.00°C,23.00°C,25.00°C,29.00°C,927RPM,666RPM,672RPM,1.43V,11%,25.00°C,0RPM,23.30°C,475RPM,474RPM,930RPM
7/1/2020 20:38:09 PM,24.00°C,25.00°C,39.00°C,23.00°C,25.00°C,30.00°C,927RPM,666RPM,676RPM,1.42V,2%,26.00°C,0RPM,23.30°C,446RPM,447RPM,960RPM
7/1/2020 20:38:14 PM,24.00°C,25.00°C,36.00°C,23.00°C,25.00°C,30.00°C,925RPM,666RPM,678RPM,1.42V,1%,26.00°C,0RPM,23.30°C,430RPM,432RPM,960RPM
7/1/2020 20:38:19 PM,25.00°C,26.00°C,50.00°C,24.00°C,26.00°C,31.00°C,931RPM,666RPM,676RPM,1.43V,4%,26.00°C,0RPM,23.40°C,430RPM,427RPM,930RPM
7/1/2020 20:38:24 PM,25.00°C,26.00°C,42.00°C,24.00°C,26.00°C,31.00°C,930RPM,680RPM,689RPM,1.43V,1%,27.00°C,0RPM,23.50°C,426RPM,423RPM,960RPM
7/1/2020 20:38:29 PM,25.00°C,26.00°C,38.00°C,24.00°C,26.00°C,32.00°C,928RPM,682RPM,689RPM,1.43V,1%,27.00°C,0RPM,23.60°C,422RPM,423RPM,930RPM
7/1/2020 20:38:34 PM,25.00°C,27.00°C,32.00°C,24.00°C,26.00°C,32.00°C,927RPM,683RPM,689RPM,0.96V,0%,28.00°C,0RPM,23.60°C,425RPM,422RPM,960RPM
7/1/2020 20:38:39 PM,25.00°C,27.00°C,34.00°C,24.00°C,26.00°C,32.00°C,932RPM,683RPM,695RPM,1.45V,1%,28.00°C,0RPM,23.60°C,422RPM,420RPM,930RPM
7/1/2020 20:38:44 PM,25.00°C,27.00°C,32.00°C,24.00°C,26.00°C,32.00°C,925RPM,684RPM,691RPM,1.42V,0%,29.00°C,0RPM,23.60°C,426RPM,420RPM,930RPM
7/1/2020 20:38:49 PM,25.00°C,27.00°C,38.00°C,24.00°C,26.00°C,32.00°C,931RPM,683RPM,695RPM,1.44V,0%,29.00°C,0RPM,23.60°C,424RPM,420RPM,930RPM
