Timestamp,"MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB Temp #6","MB Fan #1","MB Fan #2","MB Fan #3","MB VCPU","CPU Load","GPU Temp","GPU Fan","H115i PRO Temp","H115i PRO Fan #1","H115i PRO Fan #2","H115i PRO Pump"
30/1/2020 06:21:13 AM,22.00°C,22.00°C,46.00°C,22.00°C,24.00°C,24.00°C,939RPM,642RPM,667RPM,1.38V,48%,46.00°C,795RPM,20.70°C,420RPM,420RPM,960RPM
30/1/2020 06:21:18 AM,22.00°C,23.00°C,50.00°C,22.00°C,24.00°C,25.00°C,941RPM,640RPM,668RPM,1.43V,7%,23.00°C,0RPM,21.00°C,420RPM,420RPM,960RPM
30/1/2020 06:21:23 AM,22.00°C,23.00°C,46.00°C,22.00°C,23.00°C,26.00°C,938RPM,641RPM,665RPM,1.43V,6%,23.00°C,0RPM,21.40°C,420RPM,420RPM,930RPM
30/1/2020 06:21:28 AM,22.00°C,24.00°C,38.00°C,22.00°C,24.00°C,27.00°C,941RPM,646RPM,668RPM,1.42V,1%,24.00°C,0RPM,21.60°C,420RPM,420RPM,960RPM
30/1/2020 06:21:33 AM,23.00°C,24.00°C,40.00°C,22.00°C,24.00°C,28.00°C,943RPM,643RPM,668RPM,0.98V,3%,24.00°C,0RPM,21.70°C,477RPM,473RPM,960RPM
30/1/2020 06:21:38 AM,23.00°C,24.00°C,47.00°C,22.00°C,24.00°C,28.00°C,941RPM,646RPM,670RPM,1.42V,1%,25.00°C,0RPM,21.70°C,443RPM,438RPM,930RPM
30/1/2020 06:21:43 AM,23.00°C,25.00°C,38.00°C,22.00°C,24.00°C,29.00°C,936RPM,647RPM,670RPM,1.42V,2%,25.00°C,0RPM,21.70°C,432RPM,424RPM,930RPM
30/1/2020 06:21:48 AM,23.00°C,25.00°C,40.00°C,22.00°C,24.00°C,29.00°C,943RPM,643RPM,671RPM,1.43V,2%,25.00°C,0RPM,21.70°C,421RPM,423RPM,930RPM
30/1/2020 06:21:53 AM,23.00°C,25.00°C,37.00°C,22.00°C,25.00°C,29.00°C,939RPM,647RPM,670RPM,1.43V,1%,26.00°C,0RPM,21.70°C,420RPM,420RPM,930RPM
30/1/2020 06:21:58 AM,24.00°C,25.00°C,43.00°C,22.00°C,25.00°C,30.00°C,936RPM,644RPM,671RPM,1.42V,14%,28.00°C,0RPM,21.80°C,420RPM,423RPM,930RPM
30/1/2020 06:22:03 AM,24.00°C,26.00°C,48.00°C,22.00°C,25.00°C,30.00°C,939RPM,645RPM,670RPM,1.45V,14%,27.00°C,0RPM,21.90°C,420RPM,420RPM,930RPM
30/1/2020 06:22:08 AM,24.00°C,26.00°C,44.00°C,22.00°C,25.00°C,30.00°C,939RPM,643RPM,670RPM,1.43V,7%,28.00°C,0RPM,22.10°C,420RPM,423RPM,960RPM
30/1/2020 06:22:13 AM,24.00°C,26.00°C,37.00°C,23.00°C,25.00°C,31.00°C,941RPM,649RPM,671RPM,1.43V,2%,28.00°C,0RPM,22.20°C,420RPM,420RPM,930RPM
30/1/2020 06:22:18 AM,25.00°C,26.00°C,42.00°C,23.00°C,25.00°C,31.00°C,939RPM,650RPM,675RPM,1.42V,3%,29.00°C,0RPM,22.20°C,420RPM,423RPM,960RPM
30/1/2020 06:22:23 AM,25.00°C,27.00°C,51.00°C,23.00°C,25.00°C,32.00°C,941RPM,657RPM,686RPM,1.43V,3%,29.00°C,0RPM,22.20°C,420RPM,420RPM,960RPM
30/1/2020 06:22:28 AM,25.00°C,27.00°C,42.00°C,23.00°C,25.00°C,32.00°C,939RPM,659RPM,687RPM,1.43V,3%,29.00°C,0RPM,22.30°C,420RPM,420RPM,930RPM
30/1/2020 06:22:33 AM,25.00°C,27.00°C,37.00°C,23.00°C,25.00°C,32.00°C,939RPM,665RPM,687RPM,1.42V,2%,30.00°C,0RPM,22.30°C,420RPM,423RPM,960RPM
30/1/2020 06:22:38 AM,25.00°C,27.00°C,40.00°C,24.00°C,26.00°C,32.00°C,941RPM,661RPM,686RPM,1.43V,2%,30.00°C,0RPM,22.30°C,420RPM,420RPM,930RPM
30/1/2020 06:22:43 AM,25.00°C,27.00°C,42.00°C,24.00°C,25.00°C,32.00°C,941RPM,661RPM,689RPM,1.42V,2%,31.00°C,0RPM,22.30°C,420RPM,420RPM,930RPM
30/1/2020 06:22:48 AM,25.00°C,27.00°C,41.00°C,24.00°C,26.00°C,32.00°C,944RPM,662RPM,687RPM,1.39V,7%,31.00°C,0RPM,22.30°C,426RPM,420RPM,960RPM
30/1/2020 06:22:53 AM,25.00°C,28.00°C,45.00°C,24.00°C,26.00°C,32.00°C,941RPM,662RPM,687RPM,0.91V,2%,32.00°C,0RPM,22.30°C,425RPM,423RPM,930RPM
30/1/2020 06:22:58 AM,25.00°C,28.00°C,36.00°C,24.00°C,25.00°C,33.00°C,939RPM,666RPM,688RPM,0.91V,2%,32.00°C,0RPM,22.40°C,424RPM,426RPM,930RPM
30/1/2020 06:23:03 AM,25.00°C,28.00°C,41.00°C,24.00°C,25.00°C,33.00°C,941RPM,664RPM,690RPM,0.92V,7%,33.00°C,0RPM,22.40°C,423RPM,420RPM,960RPM
30/1/2020 06:23:08 AM,25.00°C,29.00°C,42.00°C,25.00°C,26.00°C,33.00°C,943RPM,666RPM,691RPM,0.92V,4%,33.00°C,0RPM,22.40°C,422RPM,420RPM,930RPM
30/1/2020 06:23:13 AM,25.00°C,29.00°C,42.00°C,25.00°C,26.00°C,33.00°C,944RPM,662RPM,692RPM,0.90V,3%,33.00°C,0RPM,22.40°C,420RPM,423RPM,960RPM
30/1/2020 06:23:18 AM,25.00°C,29.00°C,38.00°C,25.00°C,26.00°C,34.00°C,944RPM,667RPM,689RPM,1.43V,3%,34.00°C,0RPM,22.40°C,420RPM,420RPM,960RPM
30/1/2020 06:23:23 AM,25.00°C,29.00°C,29.00°C,25.00°C,26.00°C,34.00°C,952RPM,666RPM,689RPM,0.91V,3%,34.00°C,0RPM,22.40°C,426RPM,420RPM,960RPM
30/1/2020 06:23:28 AM,26.00°C,29.00°C,33.00°C,25.00°C,26.00°C,34.00°C,944RPM,692RPM,714RPM,0.91V,3%,35.00°C,0RPM,22.30°C,424RPM,421RPM,960RPM
30/1/2020 06:23:33 AM,26.00°C,30.00°C,30.00°C,25.00°C,26.00°C,34.00°C,945RPM,697RPM,720RPM,0.90V,3%,35.00°C,0RPM,22.40°C,422RPM,425RPM,930RPM
30/1/2020 06:23:38 AM,26.00°C,30.00°C,43.00°C,25.00°C,26.00°C,34.00°C,943RPM,697RPM,722RPM,1.43V,3%,35.00°C,0RPM,22.40°C,420RPM,420RPM,930RPM
30/1/2020 06:23:43 AM,26.00°C,30.00°C,43.00°C,25.00°C,26.00°C,34.00°C,948RPM,698RPM,722RPM,1.40V,7%,35.00°C,0RPM,22.40°C,426RPM,420RPM,930RPM
30/1/2020 06:23:48 AM,26.00°C,30.00°C,38.00°C,25.00°C,26.00°C,34.00°C,945RPM,694RPM,722RPM,0.91V,2%,36.00°C,0RPM,22.50°C,420RPM,424RPM,930RPM
30/1/2020 06:23:53 AM,26.00°C,30.00°C,31.00°C,26.00°C,26.00°C,35.00°C,947RPM,694RPM,722RPM,0.91V,2%,36.00°C,0RPM,22.50°C,422RPM,420RPM,930RPM
30/1/2020 06:23:58 AM,26.00°C,30.00°C,42.00°C,26.00°C,27.00°C,35.00°C,944RPM,698RPM,722RPM,0.91V,2%,37.00°C,0RPM,22.60°C,420RPM,420RPM,930RPM
30/1/2020 06:24:03 AM,26.00°C,30.00°C,47.00°C,26.00°C,27.00°C,35.00°C,947RPM,697RPM,724RPM,0.91V,3%,37.00°C,0RPM,22.60°C,426RPM,421RPM,930RPM
30/1/2020 06:24:08 AM,26.00°C,31.00°C,49.00°C,26.00°C,27.00°C,35.00°C,951RPM,694RPM,723RPM,1.44V,8%,37.00°C,0RPM,22.70°C,424RPM,425RPM,930RPM
30/1/2020 06:24:13 AM,27.00°C,31.00°C,50.00°C,27.00°C,28.00°C,35.00°C,945RPM,706RPM,727RPM,1.40V,13%,38.00°C,0RPM,22.80°C,422RPM,420RPM,960RPM
30/1/2020 06:24:18 AM,27.00°C,31.00°C,49.00°C,27.00°C,28.00°C,35.00°C,949RPM,711RPM,738RPM,1.43V,15%,39.00°C,0RPM,23.00°C,420RPM,420RPM,960RPM
30/1/2020 06:24:23 AM,27.00°C,31.00°C,46.00°C,27.00°C,28.00°C,36.00°C,952RPM,713RPM,739RPM,0.91V,3%,38.00°C,0RPM,23.20°C,425RPM,422RPM,930RPM
30/1/2020 06:24:28 AM,27.00°C,31.00°C,36.00°C,27.00°C,27.00°C,36.00°C,945RPM,712RPM,739RPM,0.90V,2%,39.00°C,0RPM,23.30°C,422RPM,425RPM,960RPM
