Timestamp,"MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB Temp #6","MB Fan #1","MB Fan #2","MB Fan #3","MB VCPU","CPU Load","GPU Temp","GPU Fan","H115i PRO Temp","H115i PRO Fan #1","H115i PRO Fan #2","H115i PRO Pump"
2/2/2020 20:49:54 PM,36.00°C,42.00°C,52.00°C,38.00°C,40.00°C,47.00°C,939RPM,981RPM,1000RPM,1.40V,9%,46.00°C,795RPM,30.40°C,471RPM,471RPM,960RPM
2/2/2020 20:49:59 PM,36.00°C,42.00°C,59.00°C,38.00°C,40.00°C,47.00°C,939RPM,984RPM,999RPM,1.42V,3%,45.00°C,795RPM,30.50°C,467RPM,471RPM,960RPM
2/2/2020 20:50:04 PM,36.00°C,42.00°C,50.00°C,38.00°C,40.00°C,47.00°C,941RPM,980RPM,1001RPM,1.42V,11%,46.00°C,0RPM,30.50°C,471RPM,471RPM,960RPM
2/2/2020 20:50:09 PM,36.00°C,42.00°C,52.00°C,38.00°C,40.00°C,47.00°C,941RPM,977RPM,1004RPM,1.45V,3%,46.00°C,0RPM,30.60°C,467RPM,471RPM,960RPM
2/2/2020 20:50:14 PM,36.00°C,42.00°C,48.00°C,39.00°C,40.00°C,47.00°C,940RPM,985RPM,1001RPM,1.43V,2%,47.00°C,0RPM,30.60°C,471RPM,465RPM,960RPM
2/2/2020 20:50:19 PM,36.00°C,42.00°C,49.00°C,39.00°C,40.00°C,47.00°C,940RPM,981RPM,1003RPM,0.92V,1%,47.00°C,0RPM,30.70°C,466RPM,471RPM,960RPM
2/2/2020 20:50:24 PM,36.00°C,42.00°C,53.00°C,39.00°C,40.00°C,47.00°C,939RPM,983RPM,1004RPM,1.43V,5%,48.00°C,0RPM,30.70°C,468RPM,471RPM,960RPM
2/2/2020 20:50:29 PM,36.00°C,42.00°C,49.00°C,39.00°C,40.00°C,47.00°C,944RPM,984RPM,1006RPM,1.45V,7%,48.00°C,0RPM,30.60°C,471RPM,473RPM,960RPM
2/2/2020 20:50:34 PM,36.00°C,42.00°C,51.00°C,39.00°C,40.00°C,47.00°C,944RPM,977RPM,1006RPM,1.43V,6%,49.00°C,0RPM,30.60°C,471RPM,477RPM,960RPM
2/2/2020 20:50:39 PM,36.00°C,42.00°C,57.00°C,39.00°C,40.00°C,47.00°C,941RPM,984RPM,1004RPM,1.44V,2%,49.00°C,0RPM,30.70°C,471RPM,477RPM,960RPM
2/2/2020 20:50:44 PM,36.00°C,42.00°C,60.00°C,39.00°C,41.00°C,47.00°C,939RPM,981RPM,1001RPM,1.42V,5%,50.00°C,0RPM,30.70°C,471RPM,484RPM,960RPM
2/2/2020 20:50:49 PM,36.00°C,42.00°C,54.00°C,39.00°C,41.00°C,47.00°C,943RPM,984RPM,1004RPM,1.38V,14%,50.00°C,0RPM,30.80°C,477RPM,481RPM,960RPM
2/2/2020 20:50:54 PM,36.00°C,42.00°C,59.00°C,39.00°C,41.00°C,47.00°C,943RPM,978RPM,1004RPM,1.44V,1%,50.00°C,0RPM,30.90°C,477RPM,484RPM,960RPM
2/2/2020 20:50:59 PM,35.00°C,42.00°C,50.00°C,39.00°C,40.00°C,47.00°C,945RPM,978RPM,1003RPM,1.45V,2%,50.00°C,0RPM,31.00°C,480RPM,481RPM,960RPM
2/2/2020 20:51:04 PM,36.00°C,41.00°C,51.00°C,39.00°C,41.00°C,47.00°C,939RPM,980RPM,1004RPM,1.46V,2%,51.00°C,0RPM,31.00°C,480RPM,485RPM,960RPM
2/2/2020 20:51:09 PM,35.00°C,41.00°C,58.00°C,39.00°C,41.00°C,47.00°C,947RPM,985RPM,1006RPM,1.46V,14%,51.00°C,0RPM,31.00°C,483RPM,481RPM,960RPM
2/2/2020 20:51:14 PM,35.00°C,41.00°C,59.00°C,39.00°C,41.00°C,47.00°C,941RPM,981RPM,1004RPM,1.40V,3%,51.00°C,0RPM,31.00°C,480RPM,485RPM,930RPM
2/2/2020 20:51:19 PM,35.00°C,41.00°C,50.00°C,39.00°C,41.00°C,47.00°C,945RPM,984RPM,1006RPM,1.44V,2%,52.00°C,0RPM,31.00°C,483RPM,481RPM,960RPM
2/2/2020 20:51:24 PM,35.00°C,42.00°C,46.00°C,39.00°C,41.00°C,47.00°C,943RPM,981RPM,1003RPM,0.97V,2%,52.00°C,0RPM,31.10°C,480RPM,485RPM,960RPM
2/2/2020 20:51:29 PM,35.00°C,41.00°C,48.00°C,39.00°C,41.00°C,47.00°C,944RPM,984RPM,1006RPM,1.45V,1%,52.00°C,0RPM,31.00°C,482RPM,480RPM,960RPM
2/2/2020 20:51:34 PM,35.00°C,41.00°C,50.00°C,39.00°C,41.00°C,47.00°C,939RPM,981RPM,1001RPM,1.43V,1%,53.00°C,726RPM,31.00°C,480RPM,483RPM,960RPM
2/2/2020 20:51:39 PM,35.00°C,41.00°C,45.00°C,39.00°C,41.00°C,47.00°C,944RPM,978RPM,1004RPM,1.46V,1%,52.00°C,859RPM,31.00°C,481RPM,486RPM,960RPM
2/2/2020 20:51:44 PM,35.00°C,42.00°C,46.00°C,39.00°C,40.00°C,47.00°C,941RPM,983RPM,1001RPM,1.45V,1%,52.00°C,909RPM,31.00°C,480RPM,483RPM,960RPM
2/2/2020 20:51:49 PM,35.00°C,42.00°C,47.00°C,39.00°C,41.00°C,47.00°C,943RPM,981RPM,1000RPM,1.44V,1%,52.00°C,912RPM,31.00°C,482RPM,486RPM,960RPM
2/2/2020 20:51:54 PM,36.00°C,42.00°C,44.00°C,39.00°C,41.00°C,47.00°C,941RPM,980RPM,1001RPM,0.92V,1%,51.00°C,860RPM,30.90°C,480RPM,483RPM,960RPM
2/2/2020 20:51:59 PM,36.00°C,42.00°C,55.00°C,39.00°C,41.00°C,47.00°C,941RPM,984RPM,1001RPM,1.40V,7%,51.00°C,802RPM,30.90°C,482RPM,486RPM,960RPM
2/2/2020 20:52:04 PM,36.00°C,42.00°C,47.00°C,39.00°C,41.00°C,47.00°C,943RPM,977RPM,1001RPM,1.46V,1%,51.00°C,795RPM,31.00°C,480RPM,483RPM,960RPM
2/2/2020 20:52:09 PM,36.00°C,42.00°C,52.00°C,39.00°C,41.00°C,47.00°C,948RPM,981RPM,1001RPM,0.97V,1%,50.00°C,794RPM,31.00°C,481RPM,485RPM,990RPM
2/2/2020 20:52:14 PM,36.00°C,42.00°C,53.00°C,39.00°C,41.00°C,47.00°C,944RPM,985RPM,1001RPM,1.43V,2%,50.00°C,795RPM,31.10°C,480RPM,481RPM,960RPM
2/2/2020 20:52:19 PM,36.00°C,42.00°C,56.00°C,39.00°C,41.00°C,47.00°C,941RPM,978RPM,1003RPM,1.44V,2%,50.00°C,796RPM,31.10°C,480RPM,484RPM,960RPM
2/2/2020 20:52:24 PM,36.00°C,42.00°C,51.00°C,39.00°C,41.00°C,47.00°C,944RPM,984RPM,1003RPM,1.44V,4%,49.00°C,795RPM,31.10°C,480RPM,486RPM,960RPM
2/2/2020 20:52:29 PM,36.00°C,42.00°C,52.00°C,39.00°C,41.00°C,47.00°C,941RPM,984RPM,1003RPM,0.94V,2%,49.00°C,795RPM,31.10°C,480RPM,482RPM,960RPM
2/2/2020 20:52:34 PM,36.00°C,42.00°C,44.00°C,39.00°C,41.00°C,48.00°C,948RPM,983RPM,1003RPM,0.89V,1%,49.00°C,795RPM,31.10°C,480RPM,484RPM,960RPM
2/2/2020 20:52:39 PM,36.00°C,42.00°C,41.00°C,39.00°C,41.00°C,47.00°C,941RPM,978RPM,1001RPM,0.89V,1%,49.00°C,796RPM,31.20°C,480RPM,486RPM,960RPM
2/2/2020 20:52:44 PM,36.00°C,42.00°C,52.00°C,39.00°C,41.00°C,47.00°C,941RPM,984RPM,1000RPM,1.43V,6%,48.00°C,795RPM,31.10°C,480RPM,483RPM,960RPM
2/2/2020 20:52:49 PM,36.00°C,42.00°C,59.00°C,39.00°C,41.00°C,48.00°C,941RPM,983RPM,1004RPM,0.92V,6%,48.00°C,795RPM,31.10°C,480RPM,485RPM,960RPM
2/2/2020 20:52:54 PM,36.00°C,42.00°C,54.00°C,39.00°C,41.00°C,48.00°C,945RPM,984RPM,1000RPM,1.45V,3%,48.00°C,795RPM,31.20°C,484RPM,480RPM,960RPM
2/2/2020 20:52:59 PM,36.00°C,42.00°C,45.00°C,39.00°C,41.00°C,48.00°C,941RPM,985RPM,1001RPM,0.90V,0%,48.00°C,795RPM,31.20°C,480RPM,483RPM,960RPM
2/2/2020 20:53:04 PM,36.00°C,42.00°C,47.00°C,39.00°C,41.00°C,48.00°C,947RPM,984RPM,1003RPM,0.94V,0%,48.00°C,795RPM,31.20°C,482RPM,485RPM,960RPM
2/2/2020 20:53:09 PM,36.00°C,42.00°C,43.00°C,39.00°C,41.00°C,48.00°C,945RPM,983RPM,1004RPM,1.44V,1%,48.00°C,795RPM,31.20°C,480RPM,481RPM,960RPM
2/2/2020 20:53:14 PM,36.00°C,42.00°C,44.00°C,39.00°C,41.00°C,48.00°C,945RPM,990RPM,1007RPM,1.46V,1%,48.00°C,796RPM,31.20°C,480RPM,484RPM,960RPM
2/2/2020 20:53:19 PM,37.00°C,42.00°C,44.00°C,39.00°C,41.00°C,47.00°C,943RPM,1003RPM,1026RPM,0.97V,0%,47.00°C,795RPM,31.20°C,480RPM,486RPM,960RPM
