Timestamp,"MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB Temp #6","MB Fan #1","MB Fan #2","MB Fan #3","MB VCPU","CPU Load","GPU Temp","GPU Fan","H115i PRO Temp","H115i PRO Fan #1","H115i PRO Fan #2","H115i PRO Pump"
20/2/2020 20:47:25 PM,22.00°C,23.00°C,49.00°C,23.00°C,24.00°C,25.00°C,925RPM,671RPM,680RPM,1.42V,12%,24.00°C,0RPM,22.80°C,420RPM,420RPM,930RPM
20/2/2020 20:47:30 PM,23.00°C,24.00°C,52.00°C,23.00°C,25.00°C,27.00°C,930RPM,671RPM,680RPM,1.45V,11%,24.00°C,0RPM,23.00°C,420RPM,420RPM,930RPM
20/2/2020 20:47:35 PM,23.00°C,25.00°C,46.00°C,23.00°C,25.00°C,28.00°C,927RPM,671RPM,684RPM,1.42V,8%,25.00°C,0RPM,23.30°C,480RPM,420RPM,930RPM
20/2/2020 20:47:40 PM,23.00°C,25.00°C,42.00°C,23.00°C,25.00°C,29.00°C,927RPM,671RPM,680RPM,1.43V,3%,25.00°C,0RPM,23.50°C,420RPM,420RPM,960RPM
20/2/2020 20:47:45 PM,24.00°C,25.00°C,44.00°C,23.00°C,25.00°C,30.00°C,928RPM,672RPM,683RPM,1.44V,9%,26.00°C,0RPM,23.60°C,482RPM,484RPM,960RPM
20/2/2020 20:47:50 PM,24.00°C,25.00°C,46.00°C,23.00°C,26.00°C,30.00°C,930RPM,674RPM,687RPM,1.44V,5%,26.00°C,0RPM,23.70°C,445RPM,444RPM,930RPM
20/2/2020 20:47:55 PM,24.00°C,25.00°C,45.00°C,23.00°C,26.00°C,30.00°C,931RPM,674RPM,687RPM,1.42V,10%,27.00°C,0RPM,23.80°C,429RPM,431RPM,960RPM
20/2/2020 20:48:00 PM,25.00°C,26.00°C,38.00°C,23.00°C,26.00°C,31.00°C,927RPM,688RPM,701RPM,1.00V,3%,27.00°C,0RPM,23.90°C,428RPM,420RPM,960RPM
20/2/2020 20:48:05 PM,25.00°C,26.00°C,40.00°C,24.00°C,26.00°C,32.00°C,934RPM,689RPM,703RPM,0.97V,2%,27.00°C,0RPM,23.90°C,424RPM,420RPM,930RPM
20/2/2020 20:48:10 PM,25.00°C,26.00°C,46.00°C,24.00°C,26.00°C,32.00°C,931RPM,689RPM,697RPM,1.43V,2%,28.00°C,0RPM,24.00°C,425RPM,420RPM,930RPM
20/2/2020 20:48:15 PM,25.00°C,26.00°C,38.00°C,24.00°C,26.00°C,32.00°C,934RPM,690RPM,704RPM,1.43V,2%,28.00°C,0RPM,23.90°C,421RPM,420RPM,930RPM
20/2/2020 20:48:20 PM,25.00°C,27.00°C,41.00°C,24.00°C,27.00°C,32.00°C,934RPM,688RPM,700RPM,1.44V,1%,29.00°C,0RPM,24.00°C,424RPM,421RPM,930RPM
20/2/2020 20:48:25 PM,25.00°C,27.00°C,37.00°C,24.00°C,26.00°C,32.00°C,932RPM,691RPM,699RPM,1.42V,3%,29.00°C,0RPM,24.00°C,421RPM,423RPM,930RPM
20/2/2020 20:48:30 PM,25.00°C,27.00°C,33.00°C,24.00°C,27.00°C,32.00°C,930RPM,692RPM,699RPM,1.43V,2%,30.00°C,0RPM,24.00°C,424RPM,424RPM,930RPM
20/2/2020 20:48:35 PM,25.00°C,27.00°C,49.00°C,25.00°C,27.00°C,32.00°C,934RPM,692RPM,705RPM,1.46V,2%,30.00°C,0RPM,24.00°C,421RPM,426RPM,930RPM
20/2/2020 20:48:40 PM,25.00°C,27.00°C,45.00°C,25.00°C,27.00°C,33.00°C,932RPM,690RPM,701RPM,1.45V,2%,31.00°C,0RPM,24.00°C,424RPM,420RPM,930RPM
20/2/2020 20:48:45 PM,25.00°C,28.00°C,36.00°C,25.00°C,27.00°C,33.00°C,930RPM,691RPM,705RPM,1.43V,2%,31.00°C,0RPM,24.00°C,426RPM,420RPM,960RPM
20/2/2020 20:48:50 PM,26.00°C,28.00°C,40.00°C,25.00°C,27.00°C,34.00°C,930RPM,724RPM,735RPM,0.91V,4%,32.00°C,0RPM,24.10°C,423RPM,420RPM,930RPM
20/2/2020 20:48:55 PM,26.00°C,28.00°C,46.00°C,25.00°C,27.00°C,34.00°C,928RPM,723RPM,732RPM,0.91V,3%,32.00°C,0RPM,24.10°C,425RPM,420RPM,960RPM
20/2/2020 20:49:00 PM,26.00°C,28.00°C,47.00°C,25.00°C,28.00°C,34.00°C,934RPM,726RPM,733RPM,1.44V,6%,33.00°C,0RPM,24.10°C,421RPM,421RPM,960RPM
20/2/2020 20:49:05 PM,26.00°C,29.00°C,49.00°C,25.00°C,27.00°C,34.00°C,932RPM,727RPM,738RPM,1.44V,5%,33.00°C,0RPM,24.10°C,420RPM,422RPM,960RPM
20/2/2020 20:49:10 PM,26.00°C,29.00°C,45.00°C,25.00°C,28.00°C,34.00°C,927RPM,725RPM,732RPM,1.46V,3%,34.00°C,0RPM,24.20°C,420RPM,423RPM,960RPM
20/2/2020 20:49:15 PM,26.00°C,29.00°C,36.00°C,25.00°C,28.00°C,35.00°C,927RPM,725RPM,740RPM,1.45V,5%,34.00°C,0RPM,24.20°C,417RPM,424RPM,930RPM
20/2/2020 20:49:20 PM,26.00°C,29.00°C,39.00°C,25.00°C,28.00°C,35.00°C,934RPM,726RPM,736RPM,1.44V,3%,34.00°C,0RPM,24.20°C,417RPM,425RPM,960RPM
20/2/2020 20:49:25 PM,26.00°C,29.00°C,46.00°C,25.00°C,28.00°C,35.00°C,934RPM,727RPM,739RPM,1.45V,3%,35.00°C,0RPM,24.30°C,417RPM,426RPM,960RPM
20/2/2020 20:49:30 PM,27.00°C,30.00°C,38.00°C,26.00°C,28.00°C,35.00°C,934RPM,741RPM,755RPM,1.42V,3%,35.00°C,0RPM,24.20°C,417RPM,426RPM,960RPM
20/2/2020 20:49:35 PM,27.00°C,30.00°C,53.00°C,26.00°C,28.00°C,36.00°C,927RPM,743RPM,756RPM,0.96V,3%,35.00°C,0RPM,24.30°C,417RPM,426RPM,930RPM
20/2/2020 20:49:40 PM,27.00°C,30.00°C,49.00°C,26.00°C,29.00°C,35.00°C,932RPM,742RPM,756RPM,1.43V,4%,36.00°C,0RPM,24.30°C,417RPM,426RPM,960RPM
20/2/2020 20:49:45 PM,27.00°C,30.00°C,40.00°C,26.00°C,28.00°C,36.00°C,936RPM,743RPM,752RPM,1.44V,4%,36.00°C,0RPM,24.40°C,417RPM,420RPM,960RPM
20/2/2020 20:49:50 PM,27.00°C,30.00°C,46.00°C,27.00°C,29.00°C,36.00°C,938RPM,745RPM,751RPM,1.43V,2%,36.00°C,0RPM,24.40°C,417RPM,420RPM,960RPM
20/2/2020 20:49:55 PM,27.00°C,30.00°C,42.00°C,27.00°C,29.00°C,36.00°C,934RPM,744RPM,753RPM,1.43V,4%,37.00°C,0RPM,24.50°C,417RPM,420RPM,960RPM
20/2/2020 20:50:00 PM,27.00°C,30.00°C,43.00°C,27.00°C,29.00°C,36.00°C,934RPM,740RPM,753RPM,0.91V,2%,37.00°C,0RPM,24.60°C,417RPM,420RPM,960RPM
20/2/2020 20:50:05 PM,27.00°C,31.00°C,54.00°C,27.00°C,29.00°C,36.00°C,930RPM,743RPM,751RPM,1.42V,3%,38.00°C,0RPM,24.60°C,417RPM,420RPM,930RPM
20/2/2020 20:50:10 PM,27.00°C,31.00°C,49.00°C,27.00°C,29.00°C,36.00°C,935RPM,743RPM,756RPM,1.44V,2%,38.00°C,0RPM,24.60°C,417RPM,421RPM,930RPM
20/2/2020 20:50:15 PM,27.00°C,31.00°C,49.00°C,27.00°C,29.00°C,37.00°C,932RPM,743RPM,757RPM,1.46V,3%,38.00°C,0RPM,24.70°C,417RPM,421RPM,930RPM
20/2/2020 20:50:20 PM,27.00°C,31.00°C,46.00°C,27.00°C,29.00°C,37.00°C,930RPM,745RPM,757RPM,1.45V,6%,39.00°C,0RPM,24.80°C,417RPM,421RPM,930RPM
20/2/2020 20:50:25 PM,27.00°C,31.00°C,49.00°C,27.00°C,30.00°C,37.00°C,930RPM,745RPM,758RPM,1.40V,10%,39.00°C,0RPM,24.80°C,417RPM,421RPM,930RPM
