Timestamp,"MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB Temp #6","MB Fan #1","MB Fan #2","MB Fan #3","MB VCPU","CPU Load","GPU Temp","GPU Fan","H115i PRO Temp","H115i PRO Fan #1","H115i PRO Fan #2","H115i PRO Pump"
25/1/2020 07:17:01 AM,21.00°C,22.00°C,43.00°C,21.00°C,23.00°C,24.00°C,925RPM,653RPM,664RPM,1.43V,13%,23.00°C,0RPM,20.20°C,420RPM,420RPM,930RPM
25/1/2020 07:17:06 AM,22.00°C,22.00°C,45.00°C,21.00°C,23.00°C,25.00°C,922RPM,652RPM,663RPM,1.43V,8%,23.00°C,0RPM,20.60°C,420RPM,420RPM,930RPM
25/1/2020 07:17:11 AM,22.00°C,23.00°C,41.00°C,21.00°C,23.00°C,26.00°C,921RPM,652RPM,663RPM,1.42V,8%,23.00°C,0RPM,20.90°C,420RPM,420RPM,930RPM
25/1/2020 07:17:16 AM,22.00°C,23.00°C,44.00°C,21.00°C,23.00°C,27.00°C,926RPM,650RPM,664RPM,1.38V,20%,24.00°C,0RPM,21.00°C,420RPM,420RPM,930RPM
25/1/2020 07:17:21 AM,22.00°C,24.00°C,47.00°C,22.00°C,24.00°C,28.00°C,927RPM,650RPM,667RPM,1.45V,18%,24.00°C,0RPM,21.20°C,470RPM,447RPM,930RPM
25/1/2020 07:17:26 AM,23.00°C,24.00°C,44.00°C,22.00°C,24.00°C,28.00°C,921RPM,650RPM,666RPM,1.43V,5%,25.00°C,0RPM,21.40°C,439RPM,433RPM,960RPM
25/1/2020 07:17:31 AM,23.00°C,25.00°C,36.00°C,22.00°C,24.00°C,29.00°C,926RPM,654RPM,669RPM,1.46V,2%,25.00°C,0RPM,21.50°C,424RPM,420RPM,930RPM
25/1/2020 07:17:36 AM,23.00°C,25.00°C,33.00°C,22.00°C,24.00°C,29.00°C,930RPM,652RPM,670RPM,1.43V,2%,26.00°C,0RPM,21.60°C,420RPM,420RPM,960RPM
25/1/2020 07:17:41 AM,23.00°C,25.00°C,40.00°C,22.00°C,24.00°C,29.00°C,927RPM,653RPM,665RPM,1.43V,5%,27.00°C,0RPM,21.60°C,420RPM,420RPM,930RPM
25/1/2020 07:17:46 AM,24.00°C,25.00°C,47.00°C,22.00°C,25.00°C,30.00°C,927RPM,657RPM,666RPM,1.42V,14%,27.00°C,0RPM,21.60°C,422RPM,420RPM,960RPM
25/1/2020 07:17:51 AM,24.00°C,25.00°C,38.00°C,22.00°C,25.00°C,30.00°C,927RPM,655RPM,666RPM,1.40V,4%,27.00°C,0RPM,21.80°C,424RPM,420RPM,930RPM
25/1/2020 07:17:56 AM,24.00°C,25.00°C,43.00°C,22.00°C,25.00°C,30.00°C,927RPM,655RPM,670RPM,1.42V,6%,28.00°C,0RPM,21.80°C,426RPM,426RPM,930RPM
25/1/2020 07:18:01 AM,24.00°C,26.00°C,45.00°C,22.00°C,25.00°C,31.00°C,934RPM,660RPM,672RPM,1.43V,3%,29.00°C,0RPM,21.90°C,420RPM,420RPM,960RPM
25/1/2020 07:18:06 AM,24.00°C,26.00°C,36.00°C,23.00°C,25.00°C,31.00°C,931RPM,657RPM,672RPM,1.43V,2%,29.00°C,0RPM,21.90°C,420RPM,420RPM,960RPM
25/1/2020 07:18:11 AM,24.00°C,26.00°C,41.00°C,23.00°C,25.00°C,31.00°C,930RPM,657RPM,673RPM,1.43V,4%,30.00°C,0RPM,21.90°C,420RPM,422RPM,960RPM
25/1/2020 07:18:16 AM,25.00°C,27.00°C,42.00°C,23.00°C,25.00°C,32.00°C,932RPM,671RPM,688RPM,1.42V,3%,30.00°C,0RPM,21.90°C,422RPM,420RPM,930RPM
25/1/2020 07:18:21 AM,25.00°C,27.00°C,34.00°C,23.00°C,25.00°C,32.00°C,925RPM,676RPM,689RPM,1.42V,3%,31.00°C,0RPM,21.90°C,423RPM,426RPM,930RPM
25/1/2020 07:18:26 AM,25.00°C,27.00°C,41.00°C,23.00°C,25.00°C,32.00°C,930RPM,678RPM,689RPM,1.42V,3%,32.00°C,0RPM,21.90°C,425RPM,420RPM,930RPM
25/1/2020 07:18:31 AM,25.00°C,27.00°C,35.00°C,23.00°C,26.00°C,32.00°C,930RPM,679RPM,685RPM,1.43V,4%,32.00°C,0RPM,22.00°C,426RPM,420RPM,960RPM
25/1/2020 07:18:36 AM,25.00°C,27.00°C,33.00°C,24.00°C,26.00°C,32.00°C,930RPM,679RPM,688RPM,1.43V,4%,33.00°C,0RPM,22.00°C,420RPM,420RPM,960RPM
25/1/2020 07:18:41 AM,25.00°C,28.00°C,43.00°C,24.00°C,26.00°C,32.00°C,925RPM,676RPM,689RPM,1.43V,4%,33.00°C,0RPM,22.00°C,420RPM,420RPM,930RPM
25/1/2020 07:18:46 AM,25.00°C,28.00°C,35.00°C,24.00°C,26.00°C,32.00°C,927RPM,681RPM,689RPM,1.42V,4%,33.00°C,0RPM,22.10°C,420RPM,420RPM,960RPM
25/1/2020 07:18:51 AM,25.00°C,28.00°C,33.00°C,24.00°C,26.00°C,33.00°C,927RPM,682RPM,689RPM,1.43V,4%,34.00°C,0RPM,22.10°C,420RPM,420RPM,930RPM
25/1/2020 07:18:56 AM,25.00°C,28.00°C,43.00°C,24.00°C,26.00°C,33.00°C,930RPM,679RPM,686RPM,1.42V,3%,34.00°C,0RPM,22.20°C,420RPM,422RPM,930RPM
25/1/2020 07:19:01 AM,25.00°C,29.00°C,36.00°C,25.00°C,26.00°C,33.00°C,926RPM,684RPM,685RPM,1.43V,4%,35.00°C,0RPM,22.20°C,420RPM,420RPM,930RPM
25/1/2020 07:19:06 AM,25.00°C,29.00°C,40.00°C,25.00°C,27.00°C,33.00°C,927RPM,681RPM,690RPM,1.43V,4%,36.00°C,0RPM,22.30°C,420RPM,422RPM,960RPM
25/1/2020 07:19:11 AM,25.00°C,29.00°C,36.00°C,25.00°C,26.00°C,34.00°C,930RPM,682RPM,687RPM,1.43V,2%,36.00°C,0RPM,22.40°C,420RPM,420RPM,930RPM
25/1/2020 07:19:16 AM,25.00°C,30.00°C,39.00°C,25.00°C,27.00°C,34.00°C,930RPM,687RPM,691RPM,1.42V,3%,36.00°C,0RPM,22.40°C,420RPM,420RPM,930RPM
25/1/2020 07:19:21 AM,26.00°C,30.00°C,33.00°C,25.00°C,27.00°C,34.00°C,930RPM,716RPM,715RPM,1.42V,2%,36.00°C,0RPM,22.50°C,420RPM,420RPM,960RPM
25/1/2020 07:19:26 AM,25.00°C,30.00°C,49.00°C,25.00°C,27.00°C,34.00°C,927RPM,714RPM,721RPM,1.39V,3%,38.00°C,0RPM,22.50°C,420RPM,420RPM,930RPM
25/1/2020 07:19:31 AM,26.00°C,30.00°C,40.00°C,25.00°C,27.00°C,34.00°C,930RPM,714RPM,718RPM,1.45V,2%,38.00°C,0RPM,22.60°C,426RPM,420RPM,960RPM
25/1/2020 07:19:36 AM,26.00°C,30.00°C,43.00°C,25.00°C,27.00°C,35.00°C,930RPM,718RPM,719RPM,1.44V,4%,39.00°C,0RPM,22.70°C,426RPM,420RPM,930RPM
25/1/2020 07:19:41 AM,26.00°C,30.00°C,38.00°C,26.00°C,27.00°C,35.00°C,930RPM,719RPM,724RPM,1.43V,6%,39.00°C,0RPM,22.90°C,425RPM,426RPM,960RPM
25/1/2020 07:19:46 AM,26.00°C,30.00°C,41.00°C,26.00°C,27.00°C,35.00°C,930RPM,716RPM,725RPM,1.42V,3%,39.00°C,0RPM,22.90°C,424RPM,420RPM,960RPM
25/1/2020 07:19:51 AM,26.00°C,31.00°C,43.00°C,26.00°C,28.00°C,35.00°C,930RPM,720RPM,721RPM,1.43V,10%,40.00°C,0RPM,23.00°C,423RPM,423RPM,960RPM
25/1/2020 07:19:56 AM,26.00°C,31.00°C,50.00°C,26.00°C,28.00°C,35.00°C,932RPM,720RPM,717RPM,1.42V,3%,41.00°C,0RPM,23.00°C,422RPM,420RPM,930RPM
25/1/2020 07:20:01 AM,26.00°C,31.00°C,51.00°C,26.00°C,28.00°C,36.00°C,928RPM,720RPM,718RPM,1.40V,12%,41.00°C,0RPM,23.10°C,421RPM,421RPM,930RPM
25/1/2020 07:20:06 AM,26.00°C,31.00°C,49.00°C,27.00°C,29.00°C,36.00°C,930RPM,734RPM,731RPM,1.42V,28%,41.00°C,0RPM,23.30°C,420RPM,420RPM,960RPM
25/1/2020 07:20:11 AM,27.00°C,31.00°C,44.00°C,27.00°C,29.00°C,36.00°C,932RPM,731RPM,737RPM,1.43V,7%,42.00°C,0RPM,23.40°C,420RPM,420RPM,930RPM
