Timestamp,"MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB Temp #6","MB Fan #1","MB Fan #2","MB Fan #3","MB VCPU","CPU Load","GPU Temp","GPU Fan","H115i PRO Temp","H115i PRO Fan #1","H115i PRO Fan #2","H115i PRO Pump"
12/3/2020 20:45:53 PM,22.00°C,22.00°C,49.00°C,22.00°C,24.00°C,24.00°C,927RPM,663RPM,683RPM,1.42V,20%,22.00°C,0RPM,21.70°C,420RPM,420RPM,930RPM
12/3/2020 20:45:58 PM,22.00°C,23.00°C,53.00°C,22.00°C,25.00°C,26.00°C,927RPM,651RPM,673RPM,1.39V,17%,23.00°C,0RPM,22.10°C,420RPM,420RPM,930RPM
12/3/2020 20:46:03 PM,23.00°C,24.00°C,52.00°C,22.00°C,25.00°C,27.00°C,930RPM,652RPM,674RPM,1.43V,13%,24.00°C,0RPM,22.40°C,420RPM,420RPM,930RPM
12/3/2020 20:46:08 PM,23.00°C,24.00°C,43.00°C,22.00°C,25.00°C,28.00°C,934RPM,653RPM,674RPM,0.98V,3%,24.00°C,0RPM,22.70°C,420RPM,480RPM,960RPM
12/3/2020 20:46:13 PM,23.00°C,24.00°C,40.00°C,22.00°C,25.00°C,29.00°C,932RPM,654RPM,674RPM,1.45V,24%,25.00°C,0RPM,22.80°C,483RPM,483RPM,930RPM
12/3/2020 20:46:18 PM,24.00°C,25.00°C,52.00°C,23.00°C,26.00°C,29.00°C,930RPM,656RPM,672RPM,1.46V,5%,25.00°C,0RPM,22.90°C,448RPM,445RPM,930RPM
12/3/2020 20:46:23 PM,24.00°C,25.00°C,48.00°C,23.00°C,25.00°C,30.00°C,930RPM,655RPM,674RPM,1.44V,6%,26.00°C,0RPM,22.90°C,430RPM,428RPM,960RPM
12/3/2020 20:46:28 PM,24.00°C,25.00°C,49.00°C,23.00°C,26.00°C,30.00°C,934RPM,656RPM,674RPM,1.40V,3%,26.00°C,0RPM,23.00°C,425RPM,420RPM,960RPM
12/3/2020 20:46:33 PM,24.00°C,25.00°C,53.00°C,23.00°C,26.00°C,31.00°C,932RPM,659RPM,676RPM,1.43V,9%,27.00°C,0RPM,23.10°C,421RPM,423RPM,930RPM
12/3/2020 20:46:38 PM,24.00°C,25.00°C,49.00°C,23.00°C,26.00°C,31.00°C,932RPM,655RPM,676RPM,1.46V,3%,27.00°C,0RPM,23.10°C,420RPM,420RPM,930RPM
12/3/2020 20:46:43 PM,25.00°C,26.00°C,50.00°C,23.00°C,26.00°C,31.00°C,932RPM,671RPM,690RPM,1.46V,4%,28.00°C,0RPM,23.10°C,425RPM,424RPM,930RPM
12/3/2020 20:46:48 PM,25.00°C,26.00°C,41.00°C,23.00°C,26.00°C,31.00°C,934RPM,677RPM,690RPM,1.45V,6%,28.00°C,0RPM,23.00°C,423RPM,420RPM,930RPM
12/3/2020 20:46:53 PM,25.00°C,26.00°C,38.00°C,24.00°C,26.00°C,32.00°C,930RPM,673RPM,692RPM,1.43V,3%,28.00°C,0RPM,23.00°C,420RPM,425RPM,930RPM
12/3/2020 20:46:58 PM,25.00°C,27.00°C,49.00°C,24.00°C,26.00°C,32.00°C,932RPM,676RPM,692RPM,1.43V,9%,29.00°C,0RPM,23.10°C,414RPM,420RPM,960RPM
12/3/2020 20:47:03 PM,25.00°C,27.00°C,40.00°C,24.00°C,26.00°C,32.00°C,936RPM,676RPM,692RPM,1.46V,3%,29.00°C,0RPM,23.00°C,414RPM,425RPM,960RPM
12/3/2020 20:47:08 PM,25.00°C,27.00°C,36.00°C,24.00°C,26.00°C,32.00°C,936RPM,677RPM,694RPM,1.48V,4%,30.00°C,0RPM,23.10°C,410RPM,420RPM,930RPM
12/3/2020 20:47:13 PM,25.00°C,27.00°C,38.00°C,24.00°C,27.00°C,32.00°C,932RPM,685RPM,692RPM,1.43V,3%,30.00°C,0RPM,23.10°C,411RPM,422RPM,960RPM
12/3/2020 20:47:18 PM,25.00°C,27.00°C,43.00°C,24.00°C,27.00°C,32.00°C,931RPM,679RPM,693RPM,1.46V,5%,31.00°C,0RPM,23.10°C,410RPM,420RPM,930RPM
12/3/2020 20:47:23 PM,25.00°C,27.00°C,46.00°C,25.00°C,27.00°C,32.00°C,930RPM,683RPM,693RPM,1.49V,3%,31.00°C,0RPM,23.10°C,411RPM,420RPM,930RPM
12/3/2020 20:47:28 PM,25.00°C,28.00°C,47.00°C,25.00°C,27.00°C,33.00°C,936RPM,682RPM,692RPM,0.92V,4%,32.00°C,0RPM,23.10°C,411RPM,420RPM,930RPM
12/3/2020 20:47:33 PM,25.00°C,28.00°C,43.00°C,25.00°C,27.00°C,33.00°C,934RPM,682RPM,692RPM,1.43V,8%,32.00°C,0RPM,23.10°C,410RPM,420RPM,960RPM
12/3/2020 20:47:38 PM,26.00°C,28.00°C,44.00°C,25.00°C,27.00°C,33.00°C,931RPM,714RPM,725RPM,0.92V,2%,32.00°C,0RPM,23.20°C,405RPM,422RPM,930RPM
12/3/2020 20:47:43 PM,26.00°C,28.00°C,45.00°C,25.00°C,27.00°C,34.00°C,932RPM,711RPM,723RPM,1.45V,4%,33.00°C,0RPM,23.20°C,411RPM,420RPM,930RPM
12/3/2020 20:47:48 PM,26.00°C,29.00°C,42.00°C,25.00°C,28.00°C,34.00°C,932RPM,714RPM,723RPM,1.43V,3%,33.00°C,0RPM,23.30°C,408RPM,420RPM,960RPM
12/3/2020 20:47:53 PM,26.00°C,29.00°C,45.00°C,25.00°C,28.00°C,34.00°C,931RPM,717RPM,723RPM,1.42V,6%,34.00°C,0RPM,23.30°C,411RPM,425RPM,930RPM
12/3/2020 20:47:58 PM,26.00°C,29.00°C,49.00°C,25.00°C,28.00°C,34.00°C,934RPM,718RPM,725RPM,1.43V,10%,34.00°C,0RPM,23.40°C,411RPM,420RPM,930RPM
12/3/2020 20:48:03 PM,26.00°C,29.00°C,47.00°C,25.00°C,28.00°C,34.00°C,934RPM,718RPM,725RPM,1.45V,5%,34.00°C,0RPM,23.50°C,405RPM,421RPM,930RPM
12/3/2020 20:48:08 PM,26.00°C,29.00°C,48.00°C,25.00°C,28.00°C,35.00°C,934RPM,716RPM,725RPM,1.46V,5%,35.00°C,0RPM,23.60°C,411RPM,426RPM,960RPM
12/3/2020 20:48:13 PM,26.00°C,30.00°C,40.00°C,26.00°C,28.00°C,35.00°C,930RPM,714RPM,727RPM,1.44V,7%,35.00°C,0RPM,23.70°C,407RPM,420RPM,930RPM
12/3/2020 20:48:18 PM,26.00°C,30.00°C,45.00°C,26.00°C,28.00°C,35.00°C,934RPM,734RPM,739RPM,1.48V,3%,35.00°C,0RPM,23.70°C,411RPM,422RPM,930RPM
12/3/2020 20:48:23 PM,27.00°C,30.00°C,46.00°C,26.00°C,28.00°C,35.00°C,934RPM,731RPM,742RPM,0.98V,2%,36.00°C,0RPM,23.70°C,410RPM,420RPM,960RPM
12/3/2020 20:48:28 PM,27.00°C,30.00°C,47.00°C,26.00°C,28.00°C,35.00°C,934RPM,731RPM,743RPM,1.48V,3%,36.00°C,0RPM,23.70°C,411RPM,420RPM,930RPM
12/3/2020 20:48:33 PM,27.00°C,30.00°C,43.00°C,26.00°C,29.00°C,36.00°C,934RPM,733RPM,741RPM,0.92V,2%,36.00°C,0RPM,23.70°C,411RPM,422RPM,930RPM
12/3/2020 20:48:38 PM,27.00°C,30.00°C,45.00°C,27.00°C,29.00°C,36.00°C,930RPM,727RPM,743RPM,0.92V,3%,37.00°C,0RPM,23.80°C,405RPM,420RPM,930RPM
12/3/2020 20:48:43 PM,27.00°C,30.00°C,46.00°C,27.00°C,29.00°C,36.00°C,934RPM,731RPM,745RPM,1.46V,2%,37.00°C,0RPM,23.80°C,411RPM,420RPM,930RPM
12/3/2020 20:48:48 PM,27.00°C,30.00°C,42.00°C,27.00°C,29.00°C,36.00°C,934RPM,728RPM,743RPM,1.45V,9%,38.00°C,0RPM,23.90°C,407RPM,422RPM,930RPM
12/3/2020 20:48:53 PM,27.00°C,31.00°C,45.00°C,27.00°C,29.00°C,36.00°C,936RPM,728RPM,743RPM,1.46V,5%,38.00°C,0RPM,24.00°C,411RPM,425RPM,960RPM
12/3/2020 20:48:58 PM,27.00°C,31.00°C,48.00°C,27.00°C,29.00°C,37.00°C,930RPM,727RPM,743RPM,0.92V,6%,38.00°C,0RPM,24.10°C,408RPM,420RPM,930RPM
12/3/2020 20:49:03 PM,27.00°C,31.00°C,44.00°C,27.00°C,29.00°C,36.00°C,932RPM,726RPM,742RPM,0.92V,3%,39.00°C,0RPM,24.10°C,411RPM,420RPM,960RPM
12/3/2020 20:49:08 PM,27.00°C,31.00°C,45.00°C,27.00°C,29.00°C,37.00°C,932RPM,732RPM,744RPM,1.42V,16%,39.00°C,0RPM,24.20°C,409RPM,421RPM,960RPM
12/3/2020 20:49:13 PM,27.00°C,32.00°C,50.00°C,27.00°C,30.00°C,37.00°C,938RPM,730RPM,743RPM,0.89V,3%,40.00°C,0RPM,24.30°C,411RPM,423RPM,930RPM
12/3/2020 20:49:18 PM,27.00°C,32.00°C,46.00°C,27.00°C,30.00°C,37.00°C,932RPM,727RPM,743RPM,1.43V,5%,40.00°C,0RPM,24.40°C,410RPM,426RPM,960RPM
12/3/2020 20:49:23 PM,27.00°C,32.00°C,48.00°C,28.00°C,30.00°C,37.00°C,936RPM,728RPM,745RPM,0.94V,3%,41.00°C,0RPM,24.50°C,411RPM,420RPM,930RPM
12/3/2020 20:49:28 PM,27.00°C,32.00°C,52.00°C,28.00°C,30.00°C,37.00°C,932RPM,730RPM,743RPM,1.46V,9%,41.00°C,0RPM,24.50°C,411RPM,420RPM,930RPM
12/3/2020 20:49:33 PM,27.00°C,32.00°C,58.00°C,28.00°C,30.00°C,37.00°C,934RPM,731RPM,744RPM,1.45V,3%,41.00°C,0RPM,24.60°C,411RPM,422RPM,930RPM
12/3/2020 20:49:38 PM,27.00°C,32.00°C,48.00°C,28.00°C,30.00°C,38.00°C,930RPM,757RPM,771RPM,1.46V,2%,42.00°C,0RPM,24.70°C,411RPM,425RPM,930RPM
12/3/2020 20:49:43 PM,28.00°C,32.00°C,39.00°C,28.00°C,30.00°C,38.00°C,940RPM,761RPM,777RPM,1.44V,2%,42.00°C,0RPM,24.70°C,411RPM,420RPM,930RPM
12/3/2020 20:49:48 PM,28.00°C,32.00°C,45.00°C,29.00°C,30.00°C,38.00°C,934RPM,761RPM,775RPM,0.92V,2%,42.00°C,0RPM,24.70°C,411RPM,420RPM,960RPM
12/3/2020 20:49:53 PM,28.00°C,33.00°C,48.00°C,29.00°C,30.00°C,38.00°C,934RPM,762RPM,778RPM,0.92V,2%,43.00°C,0RPM,24.70°C,411RPM,422RPM,930RPM
12/3/2020 20:49:58 PM,28.00°C,33.00°C,39.00°C,29.00°C,30.00°C,38.00°C,935RPM,760RPM,778RPM,1.44V,3%,43.00°C,0RPM,24.70°C,411RPM,425RPM,930RPM
12/3/2020 20:50:03 PM,28.00°C,33.00°C,44.00°C,29.00°C,30.00°C,38.00°C,934RPM,764RPM,777RPM,0.92V,3%,44.00°C,0RPM,24.80°C,411RPM,420RPM,930RPM
12/3/2020 20:50:08 PM,28.00°C,33.00°C,46.00°C,29.00°C,30.00°C,38.00°C,934RPM,758RPM,776RPM,0.92V,6%,44.00°C,0RPM,24.80°C,411RPM,420RPM,960RPM
12/3/2020 20:50:13 PM,28.00°C,33.00°C,49.00°C,29.00°C,31.00°C,39.00°C,928RPM,758RPM,779RPM,1.43V,4%,44.00°C,0RPM,24.90°C,411RPM,420RPM,930RPM
