Timestamp,"MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB Temp #6","MB Fan #1","MB Fan #2","MB Fan #3","MB VCPU","CPU Load","GPU Temp","GPU Fan","H115i PRO Temp","H115i PRO Fan #1","H115i PRO Fan #2","H115i PRO Pump"
20/2/2020 12:49:40 PM,32.00°C,34.00°C,49.00°C,38.00°C,39.00°C,39.00°C,951RPM,880RPM,916RPM,1.39V,4%,50.00°C,0RPM,31.70°C,480RPM,540RPM,960RPM
20/2/2020 12:49:45 PM,32.00°C,34.00°C,50.00°C,38.00°C,39.00°C,40.00°C,947RPM,887RPM,910RPM,1.43V,2%,50.00°C,0RPM,31.80°C,540RPM,480RPM,960RPM
20/2/2020 12:49:50 PM,32.00°C,35.00°C,43.00°C,38.00°C,39.00°C,41.00°C,952RPM,889RPM,913RPM,0.97V,1%,50.00°C,0RPM,31.80°C,540RPM,540RPM,960RPM
20/2/2020 12:49:55 PM,32.00°C,35.00°C,61.00°C,38.00°C,40.00°C,41.00°C,948RPM,915RPM,936RPM,1.33V,2%,50.00°C,0RPM,31.80°C,540RPM,480RPM,960RPM
20/2/2020 12:50:00 PM,33.00°C,35.00°C,52.00°C,38.00°C,39.00°C,42.00°C,947RPM,917RPM,939RPM,1.43V,1%,50.00°C,0RPM,31.80°C,548RPM,534RPM,960RPM
20/2/2020 12:50:05 PM,33.00°C,35.00°C,52.00°C,38.00°C,39.00°C,42.00°C,944RPM,918RPM,938RPM,1.44V,1%,48.00°C,0RPM,31.80°C,525RPM,517RPM,960RPM
20/2/2020 12:50:10 PM,33.00°C,35.00°C,58.00°C,38.00°C,40.00°C,42.00°C,944RPM,921RPM,945RPM,1.42V,5%,49.00°C,0RPM,31.70°C,516RPM,507RPM,960RPM
20/2/2020 12:50:15 PM,33.00°C,36.00°C,59.00°C,38.00°C,40.00°C,43.00°C,945RPM,918RPM,943RPM,1.43V,4%,49.00°C,0RPM,31.70°C,513RPM,507RPM,960RPM
20/2/2020 12:50:20 PM,33.00°C,36.00°C,50.00°C,38.00°C,40.00°C,43.00°C,945RPM,918RPM,938RPM,1.48V,3%,49.00°C,0RPM,31.70°C,513RPM,501RPM,960RPM
20/2/2020 12:50:25 PM,33.00°C,36.00°C,45.00°C,38.00°C,40.00°C,43.00°C,945RPM,922RPM,940RPM,1.45V,1%,50.00°C,0RPM,31.70°C,508RPM,502RPM,960RPM
20/2/2020 12:50:30 PM,33.00°C,36.00°C,48.00°C,38.00°C,40.00°C,43.00°C,945RPM,920RPM,940RPM,1.43V,1%,50.00°C,0RPM,31.70°C,511RPM,502RPM,960RPM
20/2/2020 12:50:35 PM,33.00°C,36.00°C,50.00°C,38.00°C,40.00°C,44.00°C,945RPM,921RPM,940RPM,1.44V,2%,50.00°C,0RPM,31.60°C,512RPM,504RPM,930RPM
20/2/2020 12:50:40 PM,34.00°C,36.00°C,46.00°C,38.00°C,40.00°C,43.00°C,952RPM,949RPM,962RPM,1.45V,7%,51.00°C,0RPM,31.60°C,513RPM,501RPM,960RPM
20/2/2020 12:50:45 PM,34.00°C,36.00°C,56.00°C,38.00°C,40.00°C,44.00°C,945RPM,957RPM,974RPM,1.44V,4%,51.00°C,0RPM,31.50°C,508RPM,504RPM,960RPM
20/2/2020 12:50:50 PM,34.00°C,37.00°C,48.00°C,38.00°C,40.00°C,44.00°C,949RPM,959RPM,968RPM,1.45V,2%,51.00°C,0RPM,31.60°C,502RPM,500RPM,960RPM
20/2/2020 12:50:55 PM,34.00°C,37.00°C,44.00°C,38.00°C,40.00°C,44.00°C,944RPM,952RPM,977RPM,1.44V,1%,52.00°C,0RPM,31.50°C,498RPM,501RPM,960RPM
20/2/2020 12:51:00 PM,34.00°C,37.00°C,49.00°C,38.00°C,40.00°C,44.00°C,945RPM,959RPM,978RPM,1.46V,2%,52.00°C,0RPM,31.50°C,498RPM,504RPM,960RPM
20/2/2020 12:51:05 PM,34.00°C,37.00°C,45.00°C,38.00°C,40.00°C,44.00°C,945RPM,957RPM,968RPM,1.40V,3%,52.00°C,635RPM,31.50°C,498RPM,501RPM,960RPM
20/2/2020 12:51:10 PM,34.00°C,37.00°C,47.00°C,38.00°C,40.00°C,45.00°C,945RPM,953RPM,974RPM,1.44V,3%,52.00°C,786RPM,31.40°C,498RPM,503RPM,960RPM
20/2/2020 12:51:15 PM,34.00°C,37.00°C,51.00°C,38.00°C,40.00°C,45.00°C,947RPM,957RPM,975RPM,1.44V,2%,52.00°C,824RPM,31.40°C,498RPM,498RPM,960RPM
20/2/2020 12:51:20 PM,34.00°C,37.00°C,47.00°C,38.00°C,40.00°C,45.00°C,951RPM,956RPM,966RPM,1.44V,1%,51.00°C,865RPM,31.40°C,499RPM,501RPM,960RPM
20/2/2020 12:51:25 PM,34.00°C,37.00°C,51.00°C,38.00°C,40.00°C,45.00°C,945RPM,951RPM,973RPM,0.97V,2%,51.00°C,866RPM,31.40°C,496RPM,501RPM,960RPM
20/2/2020 12:51:30 PM,34.00°C,38.00°C,43.00°C,38.00°C,40.00°C,45.00°C,947RPM,947RPM,975RPM,0.97V,2%,51.00°C,832RPM,31.30°C,492RPM,492RPM,960RPM
20/2/2020 12:51:35 PM,34.00°C,38.00°C,50.00°C,38.00°C,40.00°C,45.00°C,945RPM,945RPM,968RPM,0.98V,2%,50.00°C,790RPM,31.30°C,487RPM,489RPM,960RPM
20/2/2020 12:51:40 PM,34.00°C,38.00°C,55.00°C,38.00°C,40.00°C,45.00°C,951RPM,949RPM,974RPM,0.98V,2%,50.00°C,789RPM,31.30°C,482RPM,487RPM,960RPM
20/2/2020 12:51:45 PM,34.00°C,38.00°C,55.00°C,38.00°C,40.00°C,45.00°C,948RPM,947RPM,970RPM,1.45V,2%,50.00°C,789RPM,31.30°C,480RPM,488RPM,960RPM
20/2/2020 12:51:50 PM,34.00°C,38.00°C,51.00°C,38.00°C,40.00°C,45.00°C,948RPM,948RPM,970RPM,0.95V,2%,50.00°C,790RPM,31.30°C,480RPM,489RPM,990RPM
20/2/2020 12:51:55 PM,34.00°C,38.00°C,52.00°C,38.00°C,40.00°C,45.00°C,953RPM,967RPM,990RPM,1.42V,1%,50.00°C,788RPM,31.40°C,483RPM,487RPM,960RPM
20/2/2020 12:52:00 PM,35.00°C,39.00°C,44.00°C,38.00°C,40.00°C,45.00°C,951RPM,966RPM,985RPM,1.44V,2%,49.00°C,789RPM,31.40°C,482RPM,493RPM,960RPM
20/2/2020 12:52:05 PM,35.00°C,39.00°C,50.00°C,38.00°C,40.00°C,45.00°C,953RPM,964RPM,984RPM,1.43V,2%,49.00°C,789RPM,31.40°C,485RPM,495RPM,960RPM
20/2/2020 12:52:10 PM,35.00°C,39.00°C,53.00°C,38.00°C,40.00°C,46.00°C,951RPM,967RPM,991RPM,1.46V,2%,49.00°C,789RPM,31.40°C,495RPM,499RPM,960RPM
20/2/2020 12:52:15 PM,35.00°C,39.00°C,44.00°C,38.00°C,40.00°C,46.00°C,945RPM,966RPM,984RPM,0.97V,2%,49.00°C,789RPM,31.40°C,493RPM,498RPM,960RPM
20/2/2020 12:52:20 PM,35.00°C,39.00°C,51.00°C,38.00°C,40.00°C,46.00°C,955RPM,964RPM,994RPM,0.97V,1%,49.00°C,789RPM,31.40°C,497RPM,501RPM,960RPM
20/2/2020 12:52:25 PM,35.00°C,39.00°C,44.00°C,38.00°C,40.00°C,46.00°C,951RPM,963RPM,987RPM,1.44V,3%,48.00°C,788RPM,31.40°C,499RPM,504RPM,960RPM
20/2/2020 12:52:30 PM,35.00°C,39.00°C,44.00°C,38.00°C,40.00°C,46.00°C,949RPM,967RPM,984RPM,1.45V,2%,48.00°C,790RPM,31.40°C,500RPM,499RPM,960RPM
20/2/2020 12:52:35 PM,35.00°C,39.00°C,49.00°C,38.00°C,40.00°C,46.00°C,952RPM,960RPM,984RPM,1.45V,1%,48.00°C,789RPM,31.40°C,499RPM,504RPM,960RPM
20/2/2020 12:52:40 PM,35.00°C,39.00°C,42.00°C,39.00°C,40.00°C,46.00°C,949RPM,963RPM,985RPM,0.95V,2%,48.00°C,788RPM,31.40°C,500RPM,501RPM,960RPM
