Timestamp,"MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB Temp #6","MB Fan #1","MB Fan #2","MB Fan #3","MB VCPU","CPU Load","GPU Temp","GPU Fan","H115i PRO Temp","H115i PRO Fan #1","H115i PRO Fan #2","H115i PRO Pump"
15/1/2020 20:24:26 PM,38.00°C,44.00°C,63.00°C,41.00°C,47.00°C,50.00°C,975RPM,1048RPM,1060RPM,1.38V,10%,47.00°C,0RPM,34.20°C,557RPM,557RPM,960RPM
15/1/2020 20:24:31 PM,38.00°C,44.00°C,59.00°C,41.00°C,46.00°C,50.00°C,975RPM,1051RPM,1068RPM,1.40V,7%,48.00°C,0RPM,34.30°C,556RPM,558RPM,960RPM
15/1/2020 20:24:36 PM,38.00°C,44.00°C,65.00°C,41.00°C,46.00°C,50.00°C,980RPM,1045RPM,1068RPM,1.43V,4%,48.00°C,0RPM,34.40°C,557RPM,562RPM,960RPM
15/1/2020 20:24:41 PM,38.00°C,44.00°C,56.00°C,41.00°C,46.00°C,50.00°C,974RPM,1053RPM,1063RPM,1.44V,0%,49.00°C,0RPM,34.20°C,557RPM,562RPM,990RPM
15/1/2020 20:24:46 PM,38.00°C,44.00°C,51.00°C,41.00°C,46.00°C,50.00°C,973RPM,1050RPM,1068RPM,1.43V,16%,49.00°C,0RPM,34.20°C,559RPM,556RPM,960RPM
15/1/2020 20:24:51 PM,38.00°C,44.00°C,64.00°C,41.00°C,46.00°C,50.00°C,977RPM,1047RPM,1063RPM,1.40V,11%,50.00°C,0RPM,34.10°C,560RPM,559RPM,960RPM
15/1/2020 20:24:56 PM,38.00°C,44.00°C,59.00°C,41.00°C,46.00°C,50.00°C,977RPM,1051RPM,1066RPM,1.45V,0%,50.00°C,0RPM,34.10°C,561RPM,556RPM,960RPM
15/1/2020 20:25:01 PM,38.00°C,44.00°C,63.00°C,41.00°C,46.00°C,50.00°C,977RPM,1051RPM,1063RPM,1.44V,4%,50.00°C,0RPM,34.10°C,561RPM,560RPM,990RPM
15/1/2020 20:25:06 PM,38.00°C,44.00°C,54.00°C,41.00°C,46.00°C,50.00°C,980RPM,1050RPM,1068RPM,1.40V,5%,51.00°C,0RPM,34.00°C,561RPM,556RPM,990RPM
15/1/2020 20:25:11 PM,38.00°C,44.00°C,49.00°C,41.00°C,46.00°C,50.00°C,975RPM,1045RPM,1068RPM,1.45V,8%,51.00°C,0RPM,33.90°C,562RPM,560RPM,990RPM
15/1/2020 20:25:16 PM,38.00°C,44.00°C,56.00°C,41.00°C,46.00°C,50.00°C,980RPM,1048RPM,1071RPM,1.45V,10%,51.00°C,0RPM,33.90°C,552RPM,552RPM,990RPM
15/1/2020 20:25:21 PM,38.00°C,44.00°C,60.00°C,41.00°C,46.00°C,50.00°C,974RPM,1048RPM,1065RPM,1.38V,11%,52.00°C,0RPM,33.80°C,548RPM,550RPM,990RPM
15/1/2020 20:25:26 PM,38.00°C,44.00°C,56.00°C,41.00°C,46.00°C,50.00°C,980RPM,1045RPM,1068RPM,1.44V,3%,52.00°C,0RPM,33.90°C,547RPM,551RPM,960RPM
15/1/2020 20:25:31 PM,37.00°C,43.00°C,58.00°C,41.00°C,46.00°C,50.00°C,973RPM,1043RPM,1068RPM,1.44V,7%,52.00°C,0RPM,34.00°C,547RPM,546RPM,960RPM
15/1/2020 20:25:36 PM,37.00°C,44.00°C,52.00°C,41.00°C,46.00°C,50.00°C,975RPM,1042RPM,1058RPM,1.44V,4%,52.00°C,781RPM,34.00°C,555RPM,556RPM,990RPM
15/1/2020 20:25:41 PM,38.00°C,43.00°C,50.00°C,41.00°C,46.00°C,50.00°C,975RPM,1045RPM,1065RPM,1.46V,5%,52.00°C,820RPM,34.00°C,559RPM,554RPM,990RPM
15/1/2020 20:25:46 PM,38.00°C,44.00°C,49.00°C,41.00°C,46.00°C,50.00°C,975RPM,1045RPM,1063RPM,1.43V,4%,52.00°C,864RPM,34.00°C,561RPM,558RPM,960RPM
15/1/2020 20:25:51 PM,38.00°C,43.00°C,53.00°C,41.00°C,46.00°C,50.00°C,977RPM,1050RPM,1068RPM,1.44V,2%,51.00°C,865RPM,34.00°C,562RPM,556RPM,960RPM
15/1/2020 20:25:56 PM,38.00°C,44.00°C,50.00°C,41.00°C,46.00°C,50.00°C,980RPM,1051RPM,1063RPM,1.44V,1%,51.00°C,865RPM,34.00°C,562RPM,560RPM,960RPM
15/1/2020 20:26:01 PM,38.00°C,44.00°C,59.00°C,41.00°C,46.00°C,50.00°C,973RPM,1045RPM,1060RPM,1.42V,4%,51.00°C,802RPM,34.00°C,556RPM,558RPM,960RPM
15/1/2020 20:26:06 PM,38.00°C,43.00°C,52.00°C,41.00°C,46.00°C,50.00°C,968RPM,1047RPM,1066RPM,1.39V,3%,51.00°C,788RPM,34.00°C,557RPM,554RPM,990RPM
15/1/2020 20:26:11 PM,38.00°C,44.00°C,49.00°C,41.00°C,46.00°C,50.00°C,966RPM,1048RPM,1055RPM,1.45V,2%,51.00°C,788RPM,34.10°C,562RPM,553RPM,990RPM
15/1/2020 20:26:16 PM,38.00°C,43.00°C,54.00°C,41.00°C,46.00°C,50.00°C,975RPM,1043RPM,1063RPM,1.43V,3%,50.00°C,787RPM,34.10°C,562RPM,557RPM,990RPM
