Timestamp,"MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB Temp #6","MB Fan #1","MB Fan #2","MB Fan #3","MB VCPU","CPU Load","GPU Temp","GPU Fan","H115i PRO Temp","H115i PRO Fan #1","H115i PRO Fan #2","H115i PRO Pump"
30/1/2020 22:11:00 PM,38.00°C,44.00°C,57.00°C,41.00°C,48.00°C,50.00°C,960RPM,1068RPM,1096RPM,1.40V,21%,47.00°C,788RPM,35.00°C,568RPM,571RPM,960RPM
30/1/2020 22:11:05 PM,38.00°C,44.00°C,63.00°C,41.00°C,47.00°C,50.00°C,960RPM,1068RPM,1090RPM,0.92V,1%,47.00°C,788RPM,35.00°C,571RPM,571RPM,960RPM
30/1/2020 22:11:10 PM,38.00°C,44.00°C,53.00°C,41.00°C,46.00°C,50.00°C,960RPM,1070RPM,1089RPM,1.46V,3%,47.00°C,788RPM,34.70°C,572RPM,573RPM,960RPM
30/1/2020 22:11:15 PM,38.00°C,44.00°C,46.00°C,41.00°C,45.00°C,50.00°C,963RPM,1066RPM,1092RPM,1.46V,1%,47.00°C,787RPM,34.60°C,566RPM,571RPM,960RPM
30/1/2020 22:11:20 PM,38.00°C,44.00°C,44.00°C,41.00°C,45.00°C,50.00°C,964RPM,1073RPM,1096RPM,1.44V,2%,47.00°C,787RPM,34.30°C,558RPM,564RPM,960RPM
30/1/2020 22:11:25 PM,38.00°C,44.00°C,49.00°C,41.00°C,45.00°C,49.00°C,967RPM,1070RPM,1089RPM,1.45V,2%,47.00°C,787RPM,34.10°C,556RPM,563RPM,990RPM
30/1/2020 22:11:30 PM,38.00°C,44.00°C,53.00°C,41.00°C,45.00°C,49.00°C,967RPM,1068RPM,1087RPM,1.45V,1%,47.00°C,788RPM,34.00°C,554RPM,557RPM,960RPM
30/1/2020 22:11:35 PM,38.00°C,44.00°C,49.00°C,41.00°C,45.00°C,49.00°C,970RPM,1068RPM,1094RPM,1.45V,3%,47.00°C,787RPM,33.90°C,548RPM,558RPM,990RPM
30/1/2020 22:11:40 PM,38.00°C,44.00°C,45.00°C,41.00°C,45.00°C,50.00°C,970RPM,1071RPM,1096RPM,1.48V,3%,47.00°C,788RPM,33.80°C,543RPM,552RPM,990RPM
30/1/2020 22:11:45 PM,38.00°C,44.00°C,49.00°C,41.00°C,45.00°C,50.00°C,966RPM,1071RPM,1092RPM,1.44V,5%,47.00°C,788RPM,33.70°C,540RPM,550RPM,960RPM
30/1/2020 22:11:50 PM,38.00°C,44.00°C,57.00°C,41.00°C,45.00°C,50.00°C,970RPM,1071RPM,1092RPM,1.44V,2%,47.00°C,787RPM,33.70°C,540RPM,550RPM,960RPM
30/1/2020 22:11:55 PM,38.00°C,44.00°C,49.00°C,41.00°C,45.00°C,50.00°C,963RPM,1066RPM,1087RPM,1.40V,4%,47.00°C,788RPM,33.70°C,546RPM,549RPM,960RPM
