Timestamp,"MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB Temp #6","MB Fan #1","MB Fan #2","MB Fan #3","MB CPU","CPU Load","GPU Temp","GPU Fan","H115i PRO Temp","H115i PRO Fan #1","H115i PRO Fan #2","H115i PRO Pump"
23/12/2019 23:44:16 PM,34.00,34.00,32.00,34.00,36.00,42.00,2003,955,971,0.89,0,36.00,0,26.20,463,462,2010
23/12/2019 23:44:21 PM,34.00,35.00,37.00,34.00,36.00,42.00,1997,956,973,0.92,0,36.00,0,26.20,458,458,2010
23/12/2019 23:44:26 PM,34.00,35.00,32.00,34.00,36.00,42.00,1997,957,975,1.42,1,36.00,0,26.20,461,461,2010
23/12/2019 23:44:31 PM,34.00,35.00,38.00,34.00,36.00,42.00,1997,957,974,1.43,0,36.00,0,26.20,463,463,2010
23/12/2019 23:44:36 PM,34.00,35.00,38.00,34.00,36.00,42.00,2009,957,977,0.91,0,36.00,0,26.20,458,460,2010
23/12/2019 23:44:41 PM,34.00,35.00,34.00,34.00,36.00,42.00,1997,951,963,1.42,1,36.00,0,26.20,462,463,2040
23/12/2019 23:44:46 PM,34.00,35.00,37.00,34.00,36.00,42.00,2003,960,974,0.89,1,36.00,0,26.20,463,459,2040
23/12/2019 23:44:51 PM,34.00,35.00,29.00,34.00,36.00,42.00,1997,955,971,0.90,1,36.00,0,26.20,459,462,2040
23/12/2019 23:44:56 PM,34.00,35.00,35.00,34.00,36.00,42.00,2015,956,971,1.42,2,36.00,0,26.20,460,458,2010
23/12/2019 23:45:01 PM,34.00,35.00,29.00,34.00,36.00,42.00,2009,956,971,0.94,0,36.00,0,26.10,463,462,2040
23/12/2019 23:45:06 PM,34.00,35.00,30.00,34.00,36.00,42.00,2009,957,974,0.94,0,36.00,0,26.10,459,464,2040
23/12/2019 23:45:11 PM,34.00,35.00,35.00,34.00,36.00,42.00,2009,955,964,1.45,1,36.00,0,26.10,462,460,2010
23/12/2019 23:45:16 PM,34.00,35.00,29.00,34.00,36.00,42.00,1997,957,973,1.46,0,36.00,0,26.10,463,463,2040
23/12/2019 23:45:21 PM,34.00,35.00,33.00,34.00,36.00,42.00,2009,956,973,0.89,1,36.00,0,26.10,458,460,2040
23/12/2019 23:45:26 PM,34.00,35.00,29.00,34.00,36.00,42.00,2003,955,974,0.89,0,36.00,0,26.10,461,463,2040
23/12/2019 23:45:31 PM,34.00,35.00,37.00,34.00,36.00,42.00,2015,953,968,0.94,1,36.00,0,26.10,463,459,2010
23/12/2019 23:45:36 PM,34.00,35.00,29.00,34.00,35.00,42.00,2009,959,977,0.90,1,36.00,0,26.10,458,462,2040
23/12/2019 23:45:41 PM,34.00,35.00,37.00,34.00,36.00,42.00,2009,959,974,0.19,0,36.00,0,26.10,462,458,2010
23/12/2019 23:45:46 PM,34.00,35.00,29.00,34.00,36.00,42.00,2015,955,964,0.18,0,36.00,0,26.10,463,462,2040
23/12/2019 23:45:51 PM,34.00,35.00,35.00,34.00,36.00,42.00,2009,956,971,0.90,0,36.00,0,26.10,459,463,2010
23/12/2019 23:45:56 PM,34.00,35.00,51.00,34.00,36.00,42.00,2009,957,975,0.90,1,36.00,0,26.10,462,460,2040
23/12/2019 23:46:01 PM,34.00,34.00,52.00,34.00,36.00,42.00,2009,957,971,1.40,5,36.00,0,26.10,463,463,2010
23/12/2019 23:46:06 PM,34.00,35.00,54.00,34.00,37.00,42.00,2009,959,970,1.42,12,36.00,0,26.20,459,460,2040
23/12/2019 23:46:11 PM,34.00,35.00,53.00,35.00,37.00,42.00,1997,957,978,1.38,2,36.00,0,26.20,462,462,2040
23/12/2019 23:46:16 PM,34.00,35.00,54.00,34.00,36.00,42.00,2015,952,967,1.44,17,36.00,0,26.20,464,458,2040
23/12/2019 23:46:21 PM,34.00,35.00,46.00,34.00,37.00,42.00,2003,955,971,1.44,1,36.00,0,26.20,460,462,2040
23/12/2019 23:46:26 PM,34.00,35.00,41.00,35.00,36.00,42.00,1997,955,974,1.46,0,36.00,0,26.20,462,463,2040
23/12/2019 23:46:31 PM,34.00,35.00,52.00,34.00,36.00,42.00,1997,952,968,1.46,2,36.00,0,26.20,458,460,2040
23/12/2019 23:46:36 PM,34.00,35.00,53.00,35.00,36.00,42.00,2009,956,977,0.92,1,36.00,0,26.20,461,463,2040
23/12/2019 23:46:41 PM,34.00,35.00,48.00,34.00,36.00,42.00,1997,956,973,0.91,7,36.00,0,26.30,460,463,2010
23/12/2019 23:46:46 PM,34.00,35.00,40.00,35.00,37.00,42.00,2009,955,968,1.43,2,36.00,0,26.20,463,458,2010
23/12/2019 23:46:51 PM,34.00,35.00,40.00,35.00,37.00,42.00,1997,960,974,1.48,1,36.00,0,26.20,458,462,2040
23/12/2019 23:46:56 PM,34.00,35.00,36.00,34.00,37.00,42.00,2009,960,975,1.42,3,36.00,0,26.30,461,464,2010
23/12/2019 23:47:01 PM,34.00,35.00,61.00,34.00,37.00,42.00,2009,960,967,1.46,5,37.00,0,26.30,463,460,2040
23/12/2019 23:47:06 PM,34.00,35.00,52.00,34.00,37.00,42.00,1997,956,973,1.45,1,36.00,0,26.30,458,463,2040
23/12/2019 23:47:11 PM,34.00,35.00,48.00,34.00,37.00,42.00,2009,956,970,1.44,0,36.00,0,26.30,461,460,2040
23/12/2019 23:47:16 PM,34.00,35.00,49.00,34.00,37.00,42.00,2009,956,973,1.43,1,36.00,0,26.30,463,463,2040
23/12/2019 23:47:21 PM,34.00,35.00,40.00,35.00,36.00,42.00,2003,956,975,1.43,1,36.00,0,26.30,458,460,2010
23/12/2019 23:47:26 PM,34.00,35.00,45.00,34.00,36.00,42.00,1997,959,975,1.43,2,36.00,0,26.30,462,463,2040
23/12/2019 23:47:31 PM,34.00,35.00,46.00,34.00,37.00,42.00,1997,955,962,1.42,0,37.00,0,26.30,463,458,2040
23/12/2019 23:47:36 PM,34.00,35.00,49.00,34.00,37.00,42.00,1997,955,966,0.90,1,36.00,0,26.30,459,460,2010
23/12/2019 23:47:41 PM,34.00,35.00,45.00,35.00,37.00,42.00,1997,952,963,1.42,1,37.00,0,26.40,462,458,2010
23/12/2019 23:47:46 PM,34.00,35.00,45.00,35.00,37.00,42.00,2003,959,974,1.43,1,37.00,0,26.40,458,460,2010
23/12/2019 23:47:51 PM,34.00,35.00,50.00,34.00,37.00,42.00,1997,957,968,1.43,1,36.00,0,26.30,458,463,2010
23/12/2019 23:47:56 PM,34.00,35.00,41.00,35.00,37.00,42.00,1997,953,968,1.42,2,37.00,0,26.40,461,460,2010
23/12/2019 23:48:01 PM,34.00,35.00,44.00,34.00,37.00,42.00,1991,956,970,1.43,2,36.00,0,26.40,458,462,2010
23/12/2019 23:48:06 PM,34.00,35.00,48.00,34.00,37.00,42.00,2009,956,971,1.43,2,36.00,0,26.40,460,458,2040
23/12/2019 23:48:11 PM,34.00,35.00,49.00,35.00,37.00,42.00,2009,957,974,1.45,2,37.00,0,26.40,463,462,2040
23/12/2019 23:48:16 PM,34.00,35.00,50.00,34.00,37.00,42.00,2009,957,973,0.89,0,37.00,0,26.40,458,463,2010
23/12/2019 23:48:21 PM,34.00,35.00,45.00,34.00,37.00,42.00,2003,956,967,0.89,1,37.00,0,26.40,465,464,2010
23/12/2019 23:48:26 PM,34.00,35.00,46.00,35.00,37.00,42.00,2015,957,974,0.98,2,37.00,0,26.40,459,458,2040
23/12/2019 23:48:31 PM,34.00,35.00,47.00,35.00,37.00,42.00,2009,956,975,0.92,2,37.00,0,26.40,459,461,2010
23/12/2019 23:48:36 PM,34.00,35.00,43.00,35.00,37.00,42.00,1997,959,977,0.91,1,37.00,0,26.40,461,463,2040
23/12/2019 23:48:41 PM,34.00,35.00,44.00,35.00,37.00,42.00,2009,956,978,0.95,0,37.00,0,26.40,463,458,2040
23/12/2019 23:48:46 PM,34.00,35.00,45.00,35.00,37.00,42.00,1997,957,974,0.98,1,37.00,0,26.40,458,462,2010
23/12/2019 23:48:51 PM,34.00,35.00,50.00,35.00,37.00,42.00,1997,951,966,1.43,1,37.00,0,26.40,461,464,2040
23/12/2019 23:48:56 PM,34.00,35.00,50.00,35.00,37.00,42.00,1997,955,967,0.90,0,37.00,0,26.40,463,460,2040
23/12/2019 23:49:01 PM,34.00,35.00,41.00,35.00,37.00,42.00,2003,959,975,1.45,1,37.00,0,26.40,463,462,2010
23/12/2019 23:49:06 PM,34.00,35.00,46.00,35.00,37.00,42.00,1991,959,977,0.92,1,37.00,0,26.40,458,463,2010
23/12/2019 23:49:11 PM,34.00,35.00,46.00,35.00,37.00,42.00,1997,957,974,0.91,0,37.00,0,26.40,462,460,2040
23/12/2019 23:49:16 PM,34.00,35.00,47.00,35.00,37.00,42.00,1997,957,973,0.92,1,37.00,0,26.40,463,463,2040
23/12/2019 23:49:21 PM,34.00,35.00,42.00,35.00,37.00,42.00,2015,957,974,0.90,1,37.00,0,26.40,459,458,2010
23/12/2019 23:49:26 PM,34.00,35.00,45.00,35.00,37.00,42.00,2003,957,974,0.98,0,37.00,0,26.40,461,461,2040
23/12/2019 23:49:31 PM,34.00,35.00,45.00,35.00,37.00,42.00,2009,956,973,0.92,3,37.00,0,26.40,462,462,2010
23/12/2019 23:49:36 PM,34.00,35.00,50.00,35.00,37.00,42.00,2009,959,974,1.42,1,37.00,0,26.50,463,458,2040
23/12/2019 23:49:41 PM,34.00,35.00,40.00,35.00,37.00,42.00,2009,955,975,1.46,1,37.00,0,26.40,459,462,2040
23/12/2019 23:49:46 PM,34.00,35.00,41.00,35.00,37.00,42.00,1997,955,964,0.91,1,37.00,0,26.40,462,463,2040
23/12/2019 23:49:51 PM,34.00,35.00,46.00,35.00,37.00,42.00,2015,955,964,1.44,1,37.00,0,26.40,463,460,2010
23/12/2019 23:49:56 PM,34.00,35.00,47.00,35.00,37.00,42.00,2009,953,970,1.43,1,37.00,0,26.40,459,463,2040
23/12/2019 23:50:01 PM,34.00,35.00,47.00,35.00,37.00,42.00,2009,956,974,0.90,1,37.00,0,26.40,460,463,2040
23/12/2019 23:50:06 PM,34.00,35.00,43.00,35.00,37.00,42.00,2009,957,974,0.89,0,37.00,0,26.40,461,459,2010
23/12/2019 23:50:11 PM,34.00,35.00,44.00,35.00,37.00,42.00,2009,956,971,0.91,2,37.00,0,26.40,462,460,2040
23/12/2019 23:50:16 PM,34.00,35.00,45.00,35.00,37.00,42.00,2009,956,967,1.42,2,37.00,0,26.40,464,463,2010
23/12/2019 23:50:21 PM,34.00,35.00,51.00,35.00,37.00,42.00,2009,956,970,0.92,0,37.00,0,26.40,458,463,2040
23/12/2019 23:50:26 PM,34.00,35.00,42.00,35.00,37.00,42.00,1997,959,975,0.96,2,37.00,0,26.50,460,460,2010
23/12/2019 23:50:31 PM,34.00,35.00,42.00,35.00,37.00,42.00,2015,959,974,0.92,1,37.00,0,26.40,463,463,2040
23/12/2019 23:50:36 PM,34.00,35.00,48.00,35.00,37.00,42.00,2009,957,971,0.89,0,37.00,0,26.40,463,464,2040
23/12/2019 23:50:41 PM,34.00,35.00,49.00,35.00,37.00,42.00,2009,957,974,0.92,1,37.00,0,26.40,463,458,2010
23/12/2019 23:50:46 PM,34.00,35.00,40.00,35.00,37.00,42.00,1997,956,966,1.46,0,37.00,0,26.40,464,461,2010
23/12/2019 23:50:51 PM,34.00,35.00,45.00,35.00,37.00,42.00,1997,957,975,1.42,0,37.00,0,26.40,458,462,2040
23/12/2019 23:50:56 PM,34.00,35.00,46.00,35.00,37.00,42.00,2015,956,970,0.91,0,37.00,0,26.40,461,458,2010
23/12/2019 23:51:01 PM,34.00,35.00,47.00,35.00,37.00,42.00,1997,957,971,0.92,1,37.00,0,26.40,463,460,2040
23/12/2019 23:51:06 PM,34.00,35.00,51.00,35.00,37.00,42.00,1997,960,973,0.89,5,37.00,0,26.40,458,463,2040
23/12/2019 23:51:11 PM,34.00,35.00,43.00,35.00,37.00,42.00,2009,953,964,0.89,1,37.00,0,26.50,460,458,2040
23/12/2019 23:51:16 PM,34.00,35.00,45.00,35.00,37.00,42.00,2009,957,973,1.44,1,37.00,0,26.40,460,459,2010
23/12/2019 23:51:21 PM,34.00,35.00,50.00,35.00,37.00,42.00,2009,957,971,0.96,0,37.00,0,26.50,462,462,2010
23/12/2019 23:51:26 PM,34.00,35.00,41.00,35.00,37.00,42.00,2009,952,966,0.90,1,37.00,0,26.40,461,463,2010
23/12/2019 23:51:31 PM,34.00,35.00,43.00,35.00,37.00,42.00,1997,951,966,0.90,1,37.00,0,26.40,466,462,2010
23/12/2019 23:51:36 PM,34.00,35.00,48.00,35.00,37.00,42.00,1997,956,970,1.44,1,37.00,0,26.40,464,466,2010
23/12/2019 23:51:41 PM,34.00,35.00,49.00,35.00,37.00,42.00,1997,957,974,1.42,1,37.00,0,26.40,463,459,2010
23/12/2019 23:51:46 PM,34.00,35.00,40.00,35.00,37.00,42.00,1997,957,967,0.89,2,37.00,0,26.50,461,465,2040
23/12/2019 23:51:51 PM,34.00,35.00,44.00,35.00,37.00,42.00,1997,957,970,0.90,0,37.00,0,26.40,460,459,2010
23/12/2019 23:51:56 PM,34.00,35.00,45.00,35.00,37.00,42.00,1997,953,967,0.92,1,37.00,0,26.40,460,459,2040
23/12/2019 23:52:01 PM,34.00,35.00,55.00,35.00,37.00,42.00,1997,957,974,1.43,3,37.00,0,26.40,466,460,2010
23/12/2019 23:52:06 PM,34.00,35.00,50.00,35.00,37.00,42.00,1997,957,971,1.42,6,37.00,0,26.40,465,460,2040
23/12/2019 23:52:11 PM,34.00,35.00,50.00,35.00,37.00,42.00,2003,956,970,0.89,2,37.00,0,26.50,464,466,2040
23/12/2019 23:52:16 PM,34.00,35.00,43.00,35.00,37.00,42.00,1997,956,971,0.19,0,37.00,0,26.50,471,473,2010
23/12/2019 23:52:21 PM,34.00,35.00,48.00,35.00,37.00,42.00,1985,959,971,0.89,1,37.00,0,26.50,477,473,2010
23/12/2019 23:52:26 PM,34.00,35.00,48.00,35.00,37.00,42.00,1997,957,974,1.43,1,37.00,0,26.50,477,473,2010
23/12/2019 23:52:31 PM,34.00,35.00,48.00,35.00,37.00,42.00,1985,957,973,0.89,0,37.00,0,26.50,482,479,2040
23/12/2019 23:52:36 PM,34.00,35.00,55.00,35.00,37.00,42.00,1997,959,973,1.38,2,37.00,0,26.50,474,479,2010
23/12/2019 23:52:41 PM,34.00,35.00,47.00,35.00,37.00,42.00,1997,953,971,1.43,1,37.00,0,26.50,480,479,2010
23/12/2019 23:52:46 PM,34.00,35.00,49.00,35.00,37.00,42.00,1997,953,968,1.42,1,37.00,0,26.50,480,479,2010
23/12/2019 23:52:51 PM,34.00,35.00,44.00,35.00,37.00,42.00,1997,956,974,0.97,1,37.00,0,26.50,480,483,2040
23/12/2019 23:52:56 PM,34.00,35.00,45.00,35.00,37.00,42.00,1997,959,974,0.90,0,37.00,0,26.50,486,480,2040
23/12/2019 23:53:01 PM,34.00,35.00,45.00,35.00,37.00,42.00,2003,959,970,0.94,1,37.00,0,26.50,480,480,2040
23/12/2019 23:53:06 PM,34.00,35.00,51.00,35.00,37.00,42.00,2003,960,973,0.90,1,37.00,0,26.40,485,480,2010
23/12/2019 23:53:11 PM,34.00,35.00,52.00,35.00,37.00,42.00,2003,952,971,0.89,1,37.00,0,26.50,480,480,2010
23/12/2019 23:53:16 PM,34.00,35.00,53.00,35.00,37.00,42.00,1997,956,971,0.91,1,37.00,0,26.50,480,480,2010
23/12/2019 23:53:21 PM,34.00,35.00,48.00,35.00,37.00,42.00,1991,959,975,1.43,3,37.00,0,26.50,480,480,2040
23/12/2019 23:53:26 PM,34.00,35.00,58.00,35.00,37.00,42.00,1997,959,971,1.43,8,37.00,0,26.50,480,481,2010
23/12/2019 23:53:31 PM,34.00,35.00,51.00,35.00,38.00,42.00,1997,956,970,1.40,19,37.00,0,26.60,485,480,2040
23/12/2019 23:53:36 PM,34.00,35.00,57.00,35.00,38.00,42.00,1991,956,975,1.42,12,37.00,0,26.60,480,482,2010
23/12/2019 23:53:41 PM,34.00,35.00,61.00,35.00,38.00,43.00,2015,960,966,1.40,20,37.00,0,26.70,482,480,2010
23/12/2019 23:53:46 PM,34.00,35.00,53.00,35.00,38.00,43.00,1997,953,967,1.44,9,37.00,0,26.80,480,483,2040
23/12/2019 23:53:51 PM,34.00,35.00,52.00,35.00,38.00,43.00,1991,955,970,1.44,9,37.00,0,26.80,480,480,2040
23/12/2019 23:53:56 PM,34.00,35.00,55.00,35.00,38.00,43.00,2003,957,971,1.40,13,37.00,0,26.80,486,483,2010
23/12/2019 23:54:01 PM,34.00,35.00,59.00,35.00,39.00,43.00,1979,953,968,1.40,13,37.00,0,26.90,474,480,2040
23/12/2019 23:54:06 PM,34.00,35.00,54.00,35.00,39.00,43.00,1991,955,967,0.89,2,37.00,0,26.90,480,485,2040
23/12/2019 23:54:11 PM,34.00,35.00,45.00,35.00,38.00,43.00,1991,957,968,0.91,0,37.00,0,26.90,480,480,2040
23/12/2019 23:54:16 PM,34.00,35.00,45.00,35.00,38.00,43.00,1997,959,973,0.91,0,37.00,0,26.90,480,486,2040
23/12/2019 23:54:21 PM,34.00,35.00,51.00,35.00,37.00,43.00,2003,957,973,0.92,1,37.00,0,26.90,484,480,2040
23/12/2019 23:54:26 PM,34.00,35.00,42.00,35.00,37.00,42.00,1997,956,971,0.92,3,37.00,0,26.80,480,480,2040
23/12/2019 23:54:31 PM,34.00,35.00,44.00,35.00,37.00,43.00,1997,955,966,0.89,1,37.00,0,26.90,482,480,2040
23/12/2019 23:54:36 PM,34.00,35.00,51.00,35.00,37.00,43.00,1997,952,971,0.91,0,37.00,0,26.90,480,480,2010
23/12/2019 23:54:41 PM,34.00,35.00,51.00,35.00,37.00,43.00,2003,955,971,0.91,0,37.00,0,26.90,480,482,2040
23/12/2019 23:54:46 PM,34.00,35.00,42.00,35.00,37.00,42.00,2009,957,962,0.92,1,37.00,0,26.90,480,480,2040
23/12/2019 23:54:51 PM,34.00,35.00,48.00,35.00,37.00,43.00,1997,953,960,0.91,2,37.00,0,26.90,480,485,2010
23/12/2019 23:54:56 PM,34.00,35.00,48.00,35.00,37.00,42.00,1997,955,967,0.91,0,37.00,0,26.90,480,480,2040
23/12/2019 23:55:01 PM,34.00,35.00,48.00,35.00,37.00,43.00,1997,952,966,1.43,1,37.00,0,26.80,480,480,2010
23/12/2019 23:55:06 PM,34.00,35.00,44.00,35.00,37.00,43.00,1997,955,970,0.90,0,37.00,0,26.80,486,480,2010
23/12/2019 23:55:11 PM,34.00,35.00,44.00,35.00,37.00,42.00,1997,956,968,1.46,1,37.00,0,26.80,480,480,2010
