Timestamp,"MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB Temp #6","MB Fan #1","MB Fan #2","MB Fan #3","MB VCPU","CPU Load","GPU Temp","GPU Fan","H115i PRO Temp","H115i PRO Fan #1","H115i PRO Fan #2","H115i PRO Pump"
28/2/2020 21:06:05 PM,25.00°C,26.00°C,43.00°C,23.00°C,25.00°C,31.00°C,936RPM,673RPM,689RPM,1.43V,0%,27.00°C,0RPM,23.10°C,428RPM,423RPM,930RPM
28/2/2020 21:06:10 PM,25.00°C,26.00°C,45.00°C,24.00°C,25.00°C,31.00°C,943RPM,674RPM,685RPM,1.44V,3%,28.00°C,0RPM,23.10°C,424RPM,423RPM,960RPM
28/2/2020 21:06:15 PM,25.00°C,26.00°C,40.00°C,24.00°C,25.00°C,31.00°C,945RPM,675RPM,689RPM,1.42V,1%,28.00°C,0RPM,23.10°C,426RPM,423RPM,960RPM
28/2/2020 21:06:20 PM,25.00°C,27.00°C,43.00°C,24.00°C,25.00°C,32.00°C,945RPM,676RPM,689RPM,0.98V,1%,28.00°C,0RPM,23.20°C,422RPM,423RPM,930RPM
28/2/2020 21:06:25 PM,25.00°C,27.00°C,35.00°C,24.00°C,26.00°C,32.00°C,948RPM,676RPM,688RPM,1.45V,0%,29.00°C,0RPM,23.20°C,425RPM,423RPM,960RPM
28/2/2020 21:06:30 PM,25.00°C,27.00°C,39.00°C,24.00°C,25.00°C,32.00°C,945RPM,677RPM,690RPM,1.44V,1%,29.00°C,0RPM,23.20°C,422RPM,422RPM,960RPM
28/2/2020 21:06:35 PM,25.00°C,27.00°C,42.00°C,24.00°C,26.00°C,32.00°C,941RPM,679RPM,686RPM,1.46V,1%,30.00°C,0RPM,23.20°C,425RPM,421RPM,960RPM
28/2/2020 21:06:40 PM,25.00°C,27.00°C,33.00°C,25.00°C,26.00°C,32.00°C,941RPM,680RPM,689RPM,1.46V,1%,30.00°C,0RPM,23.20°C,421RPM,421RPM,930RPM
28/2/2020 21:06:45 PM,25.00°C,28.00°C,40.00°C,25.00°C,26.00°C,32.00°C,944RPM,679RPM,687RPM,1.44V,1%,31.00°C,0RPM,23.20°C,424RPM,421RPM,930RPM
28/2/2020 21:06:50 PM,25.00°C,28.00°C,41.00°C,25.00°C,26.00°C,32.00°C,944RPM,680RPM,692RPM,1.45V,1%,31.00°C,0RPM,23.20°C,421RPM,420RPM,960RPM
28/2/2020 21:06:55 PM,25.00°C,28.00°C,33.00°C,25.00°C,26.00°C,33.00°C,941RPM,711RPM,720RPM,1.43V,1%,32.00°C,0RPM,23.20°C,423RPM,420RPM,960RPM
28/2/2020 21:07:00 PM,26.00°C,29.00°C,38.00°C,25.00°C,26.00°C,33.00°C,941RPM,710RPM,715RPM,1.43V,2%,32.00°C,0RPM,23.20°C,426RPM,420RPM,960RPM
28/2/2020 21:07:05 PM,26.00°C,29.00°C,40.00°C,25.00°C,27.00°C,33.00°C,943RPM,712RPM,723RPM,0.89V,3%,32.00°C,0RPM,23.20°C,422RPM,420RPM,930RPM
28/2/2020 21:07:10 PM,26.00°C,29.00°C,42.00°C,25.00°C,27.00°C,34.00°C,944RPM,714RPM,717RPM,1.45V,2%,33.00°C,0RPM,23.30°C,426RPM,420RPM,960RPM
28/2/2020 21:07:15 PM,26.00°C,29.00°C,47.00°C,25.00°C,27.00°C,34.00°C,945RPM,712RPM,723RPM,1.44V,1%,33.00°C,0RPM,23.30°C,420RPM,426RPM,930RPM
28/2/2020 21:07:20 PM,26.00°C,30.00°C,49.00°C,25.00°C,27.00°C,34.00°C,944RPM,712RPM,719RPM,1.43V,1%,34.00°C,0RPM,23.30°C,420RPM,425RPM,930RPM
28/2/2020 21:07:25 PM,26.00°C,30.00°C,45.00°C,25.00°C,27.00°C,34.00°C,948RPM,714RPM,724RPM,0.90V,2%,34.00°C,0RPM,23.40°C,420RPM,424RPM,960RPM
28/2/2020 21:07:30 PM,26.00°C,30.00°C,36.00°C,25.00°C,27.00°C,34.00°C,948RPM,714RPM,723RPM,0.89V,1%,34.00°C,0RPM,23.40°C,420RPM,423RPM,930RPM
28/2/2020 21:07:35 PM,26.00°C,30.00°C,47.00°C,26.00°C,27.00°C,35.00°C,945RPM,729RPM,736RPM,0.91V,5%,34.00°C,0RPM,23.40°C,420RPM,422RPM,960RPM
28/2/2020 21:07:40 PM,27.00°C,30.00°C,42.00°C,26.00°C,27.00°C,35.00°C,945RPM,731RPM,734RPM,0.89V,1%,35.00°C,0RPM,23.40°C,420RPM,421RPM,960RPM
28/2/2020 21:07:45 PM,27.00°C,30.00°C,33.00°C,26.00°C,27.00°C,35.00°C,943RPM,733RPM,735RPM,0.89V,2%,35.00°C,0RPM,23.50°C,414RPM,420RPM,960RPM
28/2/2020 21:07:50 PM,27.00°C,30.00°C,34.00°C,26.00°C,27.00°C,35.00°C,948RPM,731RPM,740RPM,1.44V,1%,36.00°C,0RPM,23.50°C,414RPM,420RPM,960RPM
28/2/2020 21:07:55 PM,27.00°C,31.00°C,30.00°C,26.00°C,27.00°C,35.00°C,945RPM,733RPM,737RPM,0.92V,1%,36.00°C,0RPM,23.50°C,414RPM,420RPM,960RPM
28/2/2020 21:08:00 PM,27.00°C,31.00°C,32.00°C,27.00°C,27.00°C,35.00°C,947RPM,734RPM,741RPM,0.90V,2%,37.00°C,0RPM,23.50°C,414RPM,426RPM,930RPM
28/2/2020 21:08:05 PM,27.00°C,31.00°C,33.00°C,27.00°C,27.00°C,36.00°C,944RPM,732RPM,742RPM,0.91V,1%,37.00°C,0RPM,23.50°C,414RPM,424RPM,960RPM
28/2/2020 21:08:10 PM,27.00°C,31.00°C,29.00°C,27.00°C,27.00°C,36.00°C,948RPM,731RPM,740RPM,0.91V,1%,37.00°C,0RPM,23.60°C,414RPM,423RPM,960RPM
28/2/2020 21:08:15 PM,27.00°C,31.00°C,41.00°C,27.00°C,27.00°C,36.00°C,945RPM,731RPM,741RPM,1.44V,0%,38.00°C,0RPM,23.60°C,414RPM,422RPM,960RPM
28/2/2020 21:08:20 PM,27.00°C,32.00°C,45.00°C,27.00°C,28.00°C,36.00°C,947RPM,732RPM,741RPM,1.43V,3%,38.00°C,0RPM,23.60°C,414RPM,421RPM,960RPM
28/2/2020 21:08:25 PM,27.00°C,32.00°C,41.00°C,27.00°C,28.00°C,36.00°C,947RPM,731RPM,737RPM,0.89V,1%,39.00°C,0RPM,23.70°C,414RPM,420RPM,930RPM
28/2/2020 21:08:30 PM,27.00°C,32.00°C,33.00°C,27.00°C,28.00°C,36.00°C,945RPM,733RPM,738RPM,0.89V,2%,39.00°C,0RPM,23.70°C,414RPM,420RPM,960RPM
28/2/2020 21:08:35 PM,27.00°C,32.00°C,34.00°C,27.00°C,28.00°C,36.00°C,944RPM,734RPM,743RPM,0.88V,1%,39.00°C,0RPM,23.80°C,414RPM,426RPM,930RPM
28/2/2020 21:08:40 PM,27.00°C,32.00°C,52.00°C,27.00°C,28.00°C,36.00°C,945RPM,733RPM,737RPM,1.43V,2%,40.00°C,0RPM,23.80°C,408RPM,425RPM,960RPM
28/2/2020 21:08:45 PM,27.00°C,33.00°C,54.00°C,28.00°C,28.00°C,37.00°C,951RPM,734RPM,742RPM,1.48V,2%,41.00°C,0RPM,23.80°C,411RPM,423RPM,930RPM
28/2/2020 21:08:50 PM,27.00°C,33.00°C,57.00°C,28.00°C,29.00°C,37.00°C,945RPM,735RPM,739RPM,1.44V,10%,41.00°C,0RPM,23.90°C,411RPM,422RPM,960RPM
28/2/2020 21:08:55 PM,28.00°C,33.00°C,52.00°C,28.00°C,29.00°C,37.00°C,945RPM,745RPM,753RPM,1.46V,2%,41.00°C,0RPM,24.10°C,411RPM,421RPM,960RPM
28/2/2020 21:09:00 PM,28.00°C,33.00°C,55.00°C,28.00°C,29.00°C,37.00°C,945RPM,765RPM,772RPM,1.46V,11%,42.00°C,0RPM,24.10°C,411RPM,420RPM,960RPM
28/2/2020 21:09:05 PM,28.00°C,33.00°C,46.00°C,28.00°C,29.00°C,37.00°C,945RPM,766RPM,767RPM,0.91V,2%,42.00°C,0RPM,24.20°C,411RPM,420RPM,930RPM
