Timestamp,"MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB Temp #6","MB Fan #1","MB Fan #2","MB Fan #3","MB VCPU","CPU Load","GPU Temp","GPU Fan","H115i PRO Temp","H115i PRO Fan #1","H115i PRO Fan #2","H115i PRO Pump"
9/1/2020 18:37:23 PM,38.00°C,44.00°C,59.00°C,40.00°C,45.00°C,50.00°C,956RPM,1048RPM,1075RPM,0.89V,8%,47.00°C,780RPM,33.50°C,548RPM,543RPM,990RPM
9/1/2020 18:37:28 PM,38.00°C,44.00°C,50.00°C,40.00°C,45.00°C,50.00°C,953RPM,1050RPM,1073RPM,1.44V,1%,46.00°C,779RPM,33.50°C,545RPM,542RPM,960RPM
9/1/2020 18:37:33 PM,38.00°C,44.00°C,56.00°C,40.00°C,45.00°C,50.00°C,956RPM,1047RPM,1080RPM,0.97V,8%,46.00°C,780RPM,33.60°C,546RPM,545RPM,990RPM
9/1/2020 18:37:38 PM,38.00°C,43.00°C,50.00°C,40.00°C,45.00°C,50.00°C,956RPM,1045RPM,1071RPM,1.44V,5%,46.00°C,779RPM,33.60°C,547RPM,541RPM,990RPM
9/1/2020 18:37:43 PM,38.00°C,44.00°C,44.00°C,40.00°C,45.00°C,50.00°C,959RPM,1042RPM,1080RPM,1.45V,0%,46.00°C,781RPM,33.60°C,547RPM,543RPM,960RPM
9/1/2020 18:37:48 PM,38.00°C,44.00°C,53.00°C,40.00°C,45.00°C,50.00°C,957RPM,1045RPM,1080RPM,0.92V,1%,46.00°C,781RPM,33.60°C,547RPM,545RPM,990RPM
9/1/2020 18:37:53 PM,38.00°C,43.00°C,54.00°C,40.00°C,45.00°C,50.00°C,959RPM,1048RPM,1080RPM,1.44V,2%,46.00°C,779RPM,33.50°C,547RPM,547RPM,990RPM
9/1/2020 18:37:58 PM,38.00°C,44.00°C,46.00°C,40.00°C,45.00°C,50.00°C,959RPM,1047RPM,1080RPM,1.44V,2%,46.00°C,780RPM,33.50°C,548RPM,543RPM,960RPM
9/1/2020 18:38:03 PM,38.00°C,44.00°C,44.00°C,40.00°C,45.00°C,50.00°C,956RPM,1043RPM,1073RPM,1.43V,3%,46.00°C,780RPM,33.50°C,548RPM,545RPM,990RPM
9/1/2020 18:38:08 PM,38.00°C,44.00°C,48.00°C,40.00°C,45.00°C,50.00°C,953RPM,1048RPM,1073RPM,1.43V,9%,46.00°C,780RPM,33.50°C,548RPM,541RPM,960RPM
9/1/2020 18:38:13 PM,38.00°C,44.00°C,51.00°C,40.00°C,45.00°C,50.00°C,960RPM,1043RPM,1082RPM,1.43V,2%,46.00°C,780RPM,33.50°C,547RPM,543RPM,960RPM
9/1/2020 18:38:18 PM,38.00°C,44.00°C,47.00°C,40.00°C,45.00°C,50.00°C,956RPM,1045RPM,1080RPM,1.44V,1%,46.00°C,779RPM,33.50°C,547RPM,546RPM,960RPM
9/1/2020 18:38:23 PM,38.00°C,44.00°C,51.00°C,40.00°C,45.00°C,50.00°C,956RPM,1043RPM,1085RPM,0.89V,1%,46.00°C,0RPM,33.40°C,547RPM,542RPM,960RPM
9/1/2020 18:38:28 PM,38.00°C,44.00°C,46.00°C,40.00°C,45.00°C,50.00°C,953RPM,1043RPM,1082RPM,1.43V,2%,46.00°C,0RPM,33.40°C,547RPM,545RPM,960RPM
9/1/2020 18:38:33 PM,38.00°C,44.00°C,52.00°C,40.00°C,45.00°C,50.00°C,953RPM,1045RPM,1080RPM,1.46V,3%,47.00°C,0RPM,33.30°C,543RPM,540RPM,960RPM
9/1/2020 18:38:38 PM,38.00°C,43.00°C,53.00°C,41.00°C,45.00°C,50.00°C,956RPM,1048RPM,1083RPM,1.43V,2%,47.00°C,0RPM,33.30°C,544RPM,540RPM,960RPM
9/1/2020 18:38:43 PM,38.00°C,43.00°C,55.00°C,41.00°C,45.00°C,49.00°C,955RPM,1048RPM,1078RPM,0.97V,5%,48.00°C,0RPM,33.30°C,540RPM,540RPM,990RPM
9/1/2020 18:38:48 PM,37.00°C,43.00°C,52.00°C,41.00°C,45.00°C,50.00°C,955RPM,1048RPM,1085RPM,1.43V,2%,48.00°C,0RPM,33.20°C,540RPM,540RPM,960RPM
9/1/2020 18:38:53 PM,37.00°C,43.00°C,44.00°C,41.00°C,45.00°C,50.00°C,955RPM,1047RPM,1078RPM,1.43V,1%,49.00°C,0RPM,33.30°C,540RPM,540RPM,960RPM
9/1/2020 18:38:58 PM,37.00°C,43.00°C,48.00°C,41.00°C,45.00°C,49.00°C,953RPM,1053RPM,1078RPM,0.89V,1%,49.00°C,0RPM,33.20°C,540RPM,540RPM,960RPM
9/1/2020 18:39:03 PM,37.00°C,43.00°C,44.00°C,41.00°C,45.00°C,50.00°C,956RPM,1053RPM,1078RPM,1.42V,1%,50.00°C,0RPM,33.20°C,540RPM,540RPM,960RPM
9/1/2020 18:39:08 PM,37.00°C,43.00°C,46.00°C,41.00°C,45.00°C,49.00°C,953RPM,1048RPM,1083RPM,1.43V,2%,50.00°C,0RPM,33.10°C,540RPM,540RPM,960RPM
9/1/2020 18:39:13 PM,37.00°C,43.00°C,47.00°C,41.00°C,45.00°C,50.00°C,956RPM,1050RPM,1077RPM,0.92V,2%,51.00°C,0RPM,33.00°C,540RPM,534RPM,960RPM
9/1/2020 18:39:18 PM,37.00°C,43.00°C,44.00°C,41.00°C,45.00°C,50.00°C,953RPM,1045RPM,1080RPM,1.43V,1%,51.00°C,0RPM,33.00°C,540RPM,534RPM,960RPM
9/1/2020 18:39:23 PM,37.00°C,43.00°C,46.00°C,41.00°C,45.00°C,49.00°C,956RPM,1045RPM,1078RPM,0.91V,1%,51.00°C,0RPM,33.00°C,540RPM,534RPM,960RPM
9/1/2020 18:39:28 PM,37.00°C,43.00°C,48.00°C,41.00°C,45.00°C,49.00°C,957RPM,1047RPM,1082RPM,1.45V,2%,51.00°C,0RPM,32.90°C,543RPM,531RPM,990RPM
9/1/2020 18:39:33 PM,37.00°C,43.00°C,43.00°C,41.00°C,45.00°C,49.00°C,953RPM,1045RPM,1085RPM,0.89V,1%,52.00°C,0RPM,32.90°C,540RPM,531RPM,960RPM
9/1/2020 18:39:38 PM,37.00°C,43.00°C,47.00°C,41.00°C,45.00°C,49.00°C,957RPM,1050RPM,1087RPM,0.92V,1%,52.00°C,0RPM,32.80°C,540RPM,531RPM,960RPM
9/1/2020 18:39:43 PM,37.00°C,43.00°C,40.00°C,41.00°C,45.00°C,49.00°C,953RPM,1048RPM,1083RPM,1.46V,1%,52.00°C,0RPM,32.80°C,540RPM,531RPM,960RPM
9/1/2020 18:39:48 PM,37.00°C,43.00°C,39.00°C,41.00°C,45.00°C,49.00°C,957RPM,1043RPM,1078RPM,1.43V,0%,52.00°C,799RPM,32.70°C,540RPM,531RPM,960RPM
9/1/2020 18:39:53 PM,37.00°C,43.00°C,52.00°C,41.00°C,45.00°C,49.00°C,953RPM,1047RPM,1082RPM,1.44V,1%,52.00°C,855RPM,32.70°C,540RPM,531RPM,960RPM
9/1/2020 18:39:58 PM,37.00°C,43.00°C,43.00°C,41.00°C,45.00°C,49.00°C,953RPM,1047RPM,1073RPM,1.46V,1%,52.00°C,896RPM,32.70°C,540RPM,531RPM,960RPM
9/1/2020 18:40:03 PM,37.00°C,43.00°C,41.00°C,41.00°C,45.00°C,50.00°C,957RPM,1042RPM,1070RPM,0.90V,1%,51.00°C,874RPM,32.70°C,534RPM,531RPM,960RPM
9/1/2020 18:40:08 PM,37.00°C,43.00°C,45.00°C,41.00°C,45.00°C,50.00°C,953RPM,1043RPM,1082RPM,0.97V,1%,51.00°C,824RPM,32.70°C,534RPM,530RPM,990RPM
9/1/2020 18:40:13 PM,37.00°C,43.00°C,51.00°C,41.00°C,45.00°C,49.00°C,953RPM,1050RPM,1077RPM,1.44V,1%,51.00°C,782RPM,32.70°C,529RPM,531RPM,960RPM
9/1/2020 18:40:18 PM,37.00°C,43.00°C,56.00°C,41.00°C,45.00°C,49.00°C,955RPM,1043RPM,1077RPM,1.43V,4%,51.00°C,782RPM,32.70°C,530RPM,528RPM,960RPM
9/1/2020 18:40:23 PM,37.00°C,43.00°C,58.00°C,41.00°C,45.00°C,50.00°C,953RPM,1045RPM,1077RPM,1.44V,1%,50.00°C,780RPM,32.70°C,531RPM,525RPM,960RPM
9/1/2020 18:40:28 PM,37.00°C,43.00°C,53.00°C,41.00°C,45.00°C,49.00°C,951RPM,1050RPM,1083RPM,1.45V,1%,50.00°C,780RPM,32.70°C,531RPM,531RPM,960RPM
9/1/2020 18:40:33 PM,37.00°C,43.00°C,45.00°C,41.00°C,45.00°C,49.00°C,951RPM,1050RPM,1083RPM,1.42V,1%,50.00°C,780RPM,32.70°C,531RPM,531RPM,960RPM
9/1/2020 18:40:38 PM,37.00°C,43.00°C,48.00°C,41.00°C,45.00°C,50.00°C,951RPM,1047RPM,1080RPM,1.48V,2%,50.00°C,780RPM,32.80°C,531RPM,527RPM,990RPM
9/1/2020 18:40:43 PM,37.00°C,43.00°C,54.00°C,41.00°C,45.00°C,50.00°C,955RPM,1043RPM,1075RPM,1.42V,3%,50.00°C,780RPM,32.70°C,531RPM,531RPM,960RPM
9/1/2020 18:40:48 PM,37.00°C,43.00°C,49.00°C,41.00°C,45.00°C,50.00°C,957RPM,1048RPM,1075RPM,1.45V,2%,49.00°C,780RPM,32.80°C,531RPM,531RPM,960RPM
9/1/2020 18:40:53 PM,37.00°C,43.00°C,54.00°C,41.00°C,45.00°C,50.00°C,951RPM,1043RPM,1080RPM,0.92V,1%,49.00°C,780RPM,32.90°C,531RPM,531RPM,960RPM
9/1/2020 18:40:58 PM,37.00°C,44.00°C,50.00°C,41.00°C,45.00°C,50.00°C,951RPM,1043RPM,1077RPM,1.42V,1%,49.00°C,780RPM,32.90°C,537RPM,531RPM,960RPM
