Timestamp,"MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB Temp #6","MB Fan #1","MB Fan #2","MB Fan #3","MB CPU","CPU Load","GPU Temp","GPU Fan","H115i PRO Temp","H115i PRO Fan #1","H115i PRO Fan #2","H115i PRO Pump"
12/2/2020 20:17:00 PM,38.00,44.00,52.00,41.00,44.00,49.00,963,1066,1080,1.43,3,49.00,798,33.30,526,534,960
12/2/2020 20:17:05 PM,38.00,44.00,54.00,41.00,44.00,49.00,948,1068,1087,1.44,4,49.00,799,33.40,526,531,960
12/2/2020 20:17:10 PM,38.00,44.00,50.00,41.00,44.00,49.00,947,1070,1082,1.43,4,49.00,797,33.30,526,529,990
12/2/2020 20:17:15 PM,38.00,44.00,53.00,41.00,44.00,50.00,951,1068,1077,1.44,3,48.00,797,33.40,531,537,960
12/2/2020 20:17:20 PM,38.00,44.00,54.00,41.00,44.00,49.00,963,1073,1080,1.00,2,48.00,797,33.40,537,540,990
12/2/2020 20:17:25 PM,39.00,44.00,50.00,41.00,44.00,49.00,960,1070,1080,1.44,3,48.00,799,33.40,540,546,990
12/2/2020 20:17:30 PM,38.00,44.00,53.00,41.00,44.00,49.00,960,1068,1080,1.45,4,49.00,799,33.40,544,542,960
12/2/2020 20:17:35 PM,39.00,44.00,49.00,41.00,44.00,50.00,960,1066,1085,1.48,0,48.00,797,33.40,545,545,960
12/2/2020 20:17:40 PM,39.00,44.00,50.00,41.00,44.00,49.00,960,1071,1078,0.92,2,48.00,797,33.40,546,542,960
12/2/2020 20:17:45 PM,38.00,44.00,52.00,41.00,44.00,50.00,960,1066,1083,1.45,1,48.00,797,33.40,540,544,960
12/2/2020 20:17:50 PM,38.00,44.00,49.00,41.00,44.00,50.00,959,1068,1077,1.44,2,48.00,798,33.40,540,541,960
12/2/2020 20:17:55 PM,38.00,44.00,51.00,41.00,44.00,50.00,963,1071,1087,1.42,5,48.00,797,33.40,540,544,990
12/2/2020 20:18:00 PM,39.00,44.00,54.00,41.00,44.00,50.00,960,1068,1083,1.45,4,48.00,798,33.50,540,546,990
12/2/2020 20:18:05 PM,39.00,44.00,58.00,41.00,44.00,50.00,959,1066,1082,1.43,1,47.00,799,33.50,541,543,960
12/2/2020 20:18:10 PM,39.00,44.00,50.00,41.00,44.00,50.00,960,1068,1075,1.46,2,47.00,798,33.50,542,546,960
12/2/2020 20:18:15 PM,39.00,44.00,52.00,41.00,44.00,50.00,959,1065,1077,1.45,3,47.00,797,33.50,542,542,960
12/2/2020 20:18:20 PM,39.00,44.00,48.00,41.00,44.00,50.00,959,1066,1078,1.46,1,47.00,798,33.50,540,544,960
12/2/2020 20:18:25 PM,39.00,44.00,50.00,41.00,44.00,50.00,959,1068,1077,1.42,3,47.00,797,33.50,543,540,990
12/2/2020 20:18:30 PM,39.00,44.00,53.00,41.00,44.00,50.00,959,1071,1085,1.49,1,47.00,798,33.50,544,543,960
12/2/2020 20:18:35 PM,39.00,44.00,49.00,41.00,44.00,50.00,960,1071,1082,1.46,3,47.00,797,33.50,546,546,990
12/2/2020 20:18:40 PM,39.00,44.00,51.00,41.00,44.00,50.00,960,1066,1080,0.92,3,47.00,797,33.50,540,543,990
12/2/2020 20:18:45 PM,39.00,44.00,54.00,41.00,44.00,50.00,963,1071,1078,1.46,2,47.00,797,33.50,540,545,990
12/2/2020 20:18:50 PM,39.00,44.00,51.00,41.00,44.00,50.00,953,1066,1083,1.44,2,47.00,798,33.50,540,542,960
12/2/2020 20:18:55 PM,39.00,44.00,53.00,41.00,44.00,50.00,959,1070,1085,1.46,2,47.00,797,33.50,540,545,990
12/2/2020 20:19:00 PM,39.00,44.00,45.00,40.00,44.00,50.00,959,1068,1082,0.89,2,47.00,798,33.50,542,541,960
12/2/2020 20:19:05 PM,39.00,44.00,51.00,41.00,44.00,50.00,951,1068,1083,1.46,1,47.00,798,33.50,543,544,960
12/2/2020 20:19:10 PM,39.00,44.00,54.00,41.00,44.00,50.00,951,1070,1083,1.43,1,47.00,797,33.50,544,541,990
12/2/2020 20:19:15 PM,39.00,44.00,56.00,40.00,44.00,50.00,948,1065,1083,1.46,1,47.00,798,33.50,545,543,960
12/2/2020 20:19:20 PM,39.00,44.00,52.00,41.00,44.00,50.00,951,1066,1083,1.46,3,47.00,798,33.50,546,546,990
12/2/2020 20:19:25 PM,39.00,44.00,53.00,40.00,44.00,50.00,960,1068,1085,1.46,1,47.00,797,33.50,540,543,990
12/2/2020 20:19:30 PM,39.00,44.00,46.00,40.00,44.00,50.00,959,1068,1075,1.45,1,46.00,797,33.60,540,546,990
12/2/2020 20:19:35 PM,39.00,44.00,51.00,40.00,44.00,50.00,956,1068,1077,1.45,3,46.00,797,33.60,540,542,960
12/2/2020 20:19:40 PM,39.00,44.00,53.00,40.00,44.00,50.00,960,1071,1082,1.46,3,47.00,797,33.60,540,545,960
12/2/2020 20:19:45 PM,39.00,44.00,54.00,40.00,44.00,50.00,959,1070,1078,1.45,2,46.00,797,33.60,542,542,960
12/2/2020 20:19:50 PM,39.00,44.00,50.00,40.00,44.00,50.00,960,1070,1083,1.44,2,46.00,797,33.60,543,545,960
12/2/2020 20:19:55 PM,39.00,44.00,52.00,40.00,44.00,50.00,960,1068,1078,1.45,3,46.00,796,33.60,545,541,960
12/2/2020 20:20:00 PM,39.00,44.00,54.00,40.00,44.00,50.00,963,1068,1083,0.91,4,46.00,797,33.50,546,544,960
12/2/2020 20:20:05 PM,39.00,44.00,50.00,40.00,44.00,50.00,959,1073,1075,1.45,3,46.00,797,33.60,540,540,960
12/2/2020 20:20:10 PM,39.00,44.00,52.00,40.00,44.00,50.00,960,1066,1077,1.46,3,46.00,798,33.60,540,543,990
12/2/2020 20:20:15 PM,39.00,44.00,57.00,40.00,44.00,50.00,960,1070,1078,1.46,3,46.00,798,33.60,540,546,990
12/2/2020 20:20:20 PM,39.00,44.00,53.00,40.00,45.00,50.00,963,1066,1077,1.45,5,46.00,797,33.60,540,542,990
12/2/2020 20:20:25 PM,39.00,44.00,55.00,40.00,44.00,50.00,960,1070,1082,1.45,9,46.00,797,33.60,541,545,990
12/2/2020 20:20:30 PM,39.00,44.00,49.00,40.00,45.00,50.00,953,1065,1077,1.45,2,46.00,797,33.60,543,542,990
12/2/2020 20:20:35 PM,39.00,44.00,54.00,40.00,45.00,50.00,960,1065,1083,1.46,4,46.00,798,33.70,545,545,960
12/2/2020 20:20:40 PM,39.00,44.00,49.00,40.00,45.00,50.00,960,1065,1085,1.44,2,46.00,797,33.70,540,541,960
12/2/2020 20:20:45 PM,39.00,44.00,50.00,40.00,44.00,50.00,960,1065,1085,1.42,2,46.00,797,33.70,540,544,960
12/2/2020 20:20:50 PM,39.00,44.00,47.00,40.00,44.00,50.00,956,1065,1085,1.42,3,46.00,797,33.70,540,546,990
12/2/2020 20:20:55 PM,39.00,44.00,49.00,40.00,44.00,50.00,963,1070,1080,1.46,1,46.00,797,33.70,540,543,960
12/2/2020 20:21:00 PM,39.00,44.00,51.00,40.00,45.00,50.00,956,1063,1077,1.45,4,46.00,798,33.70,541,545,960
12/2/2020 20:21:05 PM,39.00,44.00,58.00,40.00,44.00,50.00,959,1065,1085,1.48,1,46.00,797,33.70,542,541,990
12/2/2020 20:21:10 PM,39.00,44.00,50.00,40.00,45.00,50.00,960,1066,1089,1.45,3,46.00,797,33.70,543,544,990
12/2/2020 20:21:15 PM,39.00,44.00,51.00,40.00,45.00,50.00,960,1065,1083,1.44,4,46.00,797,33.70,545,540,990
12/2/2020 20:21:20 PM,39.00,44.00,48.00,40.00,45.00,50.00,960,1066,1082,1.46,3,46.00,797,33.70,546,543,960
12/2/2020 20:21:25 PM,39.00,44.00,50.00,40.00,45.00,50.00,960,1066,1083,1.40,1,46.00,797,33.70,540,545,990
12/2/2020 20:21:30 PM,39.00,44.00,52.00,40.00,44.00,50.00,960,1070,1087,1.48,3,46.00,797,33.70,540,541,960
12/2/2020 20:21:35 PM,39.00,44.00,49.00,40.00,45.00,50.00,960,1066,1083,1.43,2,46.00,797,33.70,540,544,960
12/2/2020 20:21:40 PM,39.00,44.00,51.00,40.00,45.00,50.00,947,1063,1082,1.46,2,46.00,798,33.70,540,545,960
12/2/2020 20:21:45 PM,39.00,44.00,52.00,40.00,44.00,50.00,951,1066,1083,1.44,2,46.00,798,33.70,540,541,960
12/2/2020 20:21:50 PM,39.00,44.00,48.00,40.00,45.00,50.00,953,1065,1078,1.44,4,46.00,797,33.70,540,544,960
12/2/2020 20:21:55 PM,39.00,44.00,51.00,40.00,44.00,50.00,960,1068,1087,1.46,2,46.00,0,33.70,540,546,990
12/2/2020 20:22:00 PM,39.00,44.00,54.00,40.00,45.00,50.00,960,1070,1089,0.92,4,46.00,0,33.70,542,545,960
12/2/2020 20:22:05 PM,39.00,44.00,58.00,40.00,45.00,50.00,957,1065,1078,1.46,2,47.00,0,33.70,540,545,990
12/2/2020 20:22:10 PM,38.00,44.00,50.00,40.00,45.00,50.00,963,1068,1085,1.44,3,47.00,0,33.70,541,541,960
12/2/2020 20:22:15 PM,38.00,44.00,52.00,40.00,45.00,50.00,960,1065,1085,1.45,2,48.00,0,33.70,544,545,960
12/2/2020 20:22:20 PM,38.00,44.00,50.00,41.00,45.00,50.00,960,1066,1083,1.46,2,48.00,0,33.70,544,541,960
12/2/2020 20:22:25 PM,38.00,44.00,55.00,41.00,45.00,50.00,960,1070,1077,1.46,1,49.00,0,33.70,544,543,960
12/2/2020 20:22:30 PM,38.00,44.00,61.00,41.00,45.00,50.00,960,1066,1082,1.40,13,49.00,0,33.70,545,545,960
12/2/2020 20:22:35 PM,38.00,44.00,55.00,41.00,45.00,50.00,959,1070,1085,1.38,30,50.00,0,33.80,545,541,990
12/2/2020 20:22:40 PM,38.00,44.00,54.00,41.00,46.00,50.00,959,1068,1080,1.38,20,50.00,0,34.00,545,543,990
12/2/2020 20:22:45 PM,38.00,44.00,54.00,41.00,46.00,51.00,960,1068,1078,1.38,26,50.00,0,34.10,547,555,990
12/2/2020 20:22:50 PM,38.00,44.00,55.00,41.00,46.00,50.00,957,1065,1078,1.39,21,51.00,0,34.20,550,553,960
12/2/2020 20:22:55 PM,38.00,44.00,54.00,41.00,46.00,51.00,963,1065,1080,1.38,17,51.00,0,34.50,551,557,960
12/2/2020 20:23:00 PM,38.00,44.00,55.00,41.00,47.00,51.00,956,1070,1083,1.34,20,51.00,0,34.60,552,555,960
12/2/2020 20:23:05 PM,38.00,44.00,60.00,41.00,47.00,51.00,960,1065,1080,1.38,18,52.00,0,34.60,553,559,960
12/2/2020 20:23:10 PM,38.00,44.00,55.00,41.00,47.00,51.00,953,1070,1078,1.39,19,52.00,0,34.70,557,560,960
12/2/2020 20:23:15 PM,38.00,44.00,54.00,41.00,47.00,51.00,957,1070,1085,1.38,20,52.00,0,34.70,563,567,960
12/2/2020 20:23:20 PM,38.00,44.00,54.00,41.00,47.00,51.00,960,1066,1080,1.38,26,53.00,812,34.80,569,569,960
12/2/2020 20:23:25 PM,38.00,44.00,54.00,41.00,47.00,51.00,959,1071,1085,1.38,20,53.00,872,34.80,567,575,990
12/2/2020 20:23:30 PM,38.00,44.00,55.00,41.00,47.00,51.00,957,1068,1080,1.33,20,52.00,914,34.90,571,573,960
12/2/2020 20:23:35 PM,38.00,44.00,54.00,41.00,47.00,51.00,959,1070,1077,1.37,19,51.00,909,34.90,567,572,960
12/2/2020 20:23:40 PM,38.00,44.00,55.00,41.00,47.00,51.00,960,1065,1083,1.38,19,51.00,847,35.00,570,570,960
12/2/2020 20:23:45 PM,38.00,44.00,55.00,41.00,47.00,51.00,960,1068,1085,1.34,20,51.00,800,35.00,569,571,990
12/2/2020 20:23:50 PM,38.00,44.00,55.00,41.00,47.00,51.00,963,1063,1083,1.38,21,51.00,798,35.00,571,569,990
12/2/2020 20:23:55 PM,38.00,44.00,55.00,41.00,47.00,51.00,947,1063,1083,1.38,19,51.00,797,35.00,567,574,990
12/2/2020 20:24:00 PM,38.00,44.00,55.00,41.00,47.00,51.00,951,1070,1077,1.38,18,51.00,798,35.10,570,573,960
12/2/2020 20:24:05 PM,38.00,44.00,61.00,41.00,47.00,51.00,960,1071,1085,1.37,18,50.00,798,35.10,573,571,960
12/2/2020 20:24:10 PM,38.00,44.00,55.00,41.00,47.00,51.00,960,1063,1078,1.38,18,50.00,798,35.10,568,569,960
12/2/2020 20:24:15 PM,38.00,44.00,55.00,41.00,47.00,51.00,957,1063,1083,1.38,19,50.00,799,35.20,571,573,960
12/2/2020 20:24:20 PM,38.00,44.00,55.00,41.00,47.00,51.00,957,1070,1085,1.38,18,50.00,798,35.20,567,572,960
12/2/2020 20:24:25 PM,38.00,44.00,55.00,41.00,47.00,51.00,956,1068,1078,1.38,20,50.00,797,35.20,570,570,960
12/2/2020 20:24:30 PM,38.00,44.00,55.00,41.00,47.00,51.00,960,1066,1077,1.39,18,50.00,798,35.30,572,575,960
12/2/2020 20:24:35 PM,39.00,44.00,55.00,41.00,47.00,51.00,960,1070,1083,1.38,18,49.00,798,35.40,574,573,990
12/2/2020 20:24:40 PM,38.00,44.00,55.00,41.00,47.00,51.00,957,1066,1087,1.38,18,49.00,799,35.40,577,578,960
12/2/2020 20:24:45 PM,38.00,44.00,56.00,41.00,47.00,51.00,957,1068,1075,1.38,20,49.00,797,35.40,582,579,960
12/2/2020 20:24:50 PM,39.00,44.00,55.00,41.00,48.00,51.00,960,1070,1078,1.38,20,49.00,798,35.50,579,585,960
12/2/2020 20:24:55 PM,39.00,44.00,55.00,41.00,48.00,51.00,960,1066,1077,1.38,21,49.00,798,35.50,582,584,960
12/2/2020 20:25:00 PM,39.00,44.00,55.00,41.00,48.00,51.00,959,1070,1082,1.37,25,49.00,797,35.60,579,583,990
12/2/2020 20:25:05 PM,39.00,44.00,56.00,41.00,48.00,51.00,957,1066,1082,1.37,19,49.00,798,35.60,582,582,990
12/2/2020 20:25:10 PM,39.00,44.00,56.00,41.00,48.00,51.00,953,1068,1080,1.37,17,49.00,798,35.70,579,582,960
12/2/2020 20:25:15 PM,39.00,44.00,55.00,41.00,48.00,51.00,956,1066,1082,1.37,18,49.00,798,35.80,582,580,990
12/2/2020 20:25:20 PM,39.00,44.00,56.00,41.00,48.00,51.00,956,1068,1085,1.34,20,49.00,798,35.70,580,580,960
12/2/2020 20:25:25 PM,39.00,44.00,56.00,41.00,48.00,51.00,953,1063,1083,1.38,22,48.00,798,35.90,580,584,990
12/2/2020 20:25:30 PM,39.00,44.00,55.00,41.00,48.00,51.00,956,1066,1085,1.38,18,48.00,798,35.90,583,583,960
12/2/2020 20:25:35 PM,39.00,44.00,55.00,41.00,48.00,52.00,953,1065,1085,1.38,20,48.00,797,36.00,580,582,960
12/2/2020 20:25:40 PM,39.00,44.00,55.00,41.00,48.00,51.00,959,1068,1078,1.37,16,48.00,798,36.00,591,594,960
12/2/2020 20:25:45 PM,39.00,44.00,56.00,41.00,48.00,52.00,960,1065,1085,1.38,18,48.00,799,36.00,597,600,990
12/2/2020 20:25:50 PM,39.00,44.00,56.00,41.00,48.00,52.00,956,1068,1080,1.38,18,48.00,799,36.00,597,606,960
12/2/2020 20:25:55 PM,39.00,44.00,56.00,41.00,48.00,52.00,960,1071,1080,1.40,19,48.00,798,36.10,597,600,990
12/2/2020 20:26:00 PM,39.00,44.00,56.00,41.00,48.00,52.00,957,1065,1078,1.38,20,48.00,797,36.10,601,600,960
12/2/2020 20:26:05 PM,39.00,44.00,56.00,41.00,48.00,52.00,963,1065,1080,1.38,19,48.00,798,36.20,600,600,960
12/2/2020 20:26:10 PM,39.00,44.00,56.00,41.00,48.00,52.00,963,1071,1077,1.38,20,48.00,798,36.20,600,600,990
12/2/2020 20:26:15 PM,39.00,44.00,56.00,41.00,48.00,52.00,957,1070,1075,1.39,20,48.00,799,36.20,600,600,990
12/2/2020 20:26:20 PM,39.00,44.00,57.00,41.00,48.00,52.00,963,1066,1077,1.38,26,48.00,797,36.30,600,601,960
12/2/2020 20:26:25 PM,39.00,44.00,56.00,41.00,48.00,52.00,963,1063,1075,1.37,19,48.00,798,36.30,601,603,990
12/2/2020 20:26:30 PM,39.00,44.00,56.00,41.00,48.00,52.00,963,1068,1085,1.37,19,48.00,797,36.40,600,604,960
12/2/2020 20:26:35 PM,39.00,44.00,56.00,41.00,48.00,52.00,960,1065,1082,1.38,20,48.00,798,36.50,603,604,990
12/2/2020 20:26:40 PM,39.00,44.00,56.00,41.00,48.00,52.00,957,1065,1085,1.37,21,48.00,799,36.50,600,605,960
12/2/2020 20:26:45 PM,39.00,44.00,56.00,41.00,48.00,52.00,960,1068,1078,1.38,23,48.00,798,36.50,604,606,990
12/2/2020 20:26:50 PM,39.00,44.00,56.00,41.00,49.00,52.00,963,1068,1078,1.39,19,48.00,798,36.50,600,600,990
12/2/2020 20:26:55 PM,39.00,44.00,56.00,41.00,48.00,52.00,960,1070,1087,1.38,18,48.00,798,36.50,604,600,960
12/2/2020 20:27:00 PM,39.00,44.00,56.00,41.00,48.00,52.00,956,1071,1082,1.39,19,48.00,798,36.60,600,600,960
12/2/2020 20:27:05 PM,39.00,44.00,61.00,41.00,49.00,52.00,956,1065,1085,1.38,17,48.00,798,36.60,606,600,960
12/2/2020 20:27:10 PM,39.00,44.00,58.00,41.00,49.00,52.00,956,1068,1085,1.38,20,48.00,799,36.60,600,600,960
12/2/2020 20:27:15 PM,39.00,44.00,57.00,41.00,49.00,52.00,960,1094,1101,1.38,26,48.00,798,36.60,605,606,960
12/2/2020 20:27:20 PM,39.00,44.00,57.00,41.00,49.00,52.00,956,1090,1105,1.37,19,47.00,798,36.70,602,608,960
12/2/2020 20:27:25 PM,40.00,44.00,57.00,41.00,49.00,52.00,960,1098,1108,1.37,21,47.00,798,36.70,604,608,960
12/2/2020 20:27:30 PM,40.00,45.00,56.00,41.00,49.00,52.00,956,1094,1099,1.37,19,48.00,797,36.70,612,608,960
12/2/2020 20:27:35 PM,39.00,45.00,56.00,41.00,49.00,52.00,959,1092,1103,1.39,19,47.00,798,36.80,612,612,960
12/2/2020 20:27:40 PM,40.00,45.00,57.00,41.00,49.00,52.00,960,1092,1103,1.39,19,47.00,798,36.80,610,615,990
12/2/2020 20:27:45 PM,40.00,44.00,57.00,41.00,49.00,52.00,951,1090,1103,1.38,18,47.00,797,36.90,609,610,960
12/2/2020 20:27:50 PM,40.00,44.00,57.00,41.00,49.00,53.00,957,1096,1103,1.38,18,47.00,798,37.00,608,612,960
12/2/2020 20:27:55 PM,40.00,44.00,57.00,41.00,49.00,52.00,953,1094,1105,1.37,18,47.00,798,37.00,608,613,960
12/2/2020 20:28:00 PM,40.00,44.00,57.00,41.00,49.00,53.00,953,1094,1099,1.38,17,47.00,798,37.00,607,609,960
12/2/2020 20:28:05 PM,40.00,44.00,62.00,41.00,49.00,53.00,956,1092,1112,1.34,18,47.00,798,37.00,613,610,960
12/2/2020 20:28:10 PM,40.00,44.00,58.00,41.00,49.00,52.00,957,1096,1110,1.38,19,47.00,797,37.00,612,612,960
12/2/2020 20:28:15 PM,40.00,44.00,57.00,41.00,49.00,52.00,957,1096,1103,1.38,18,47.00,797,37.00,610,614,960
12/2/2020 20:28:20 PM,40.00,45.00,57.00,41.00,49.00,53.00,957,1094,1110,1.38,18,47.00,797,37.00,609,609,990
12/2/2020 20:28:25 PM,40.00,44.00,57.00,41.00,49.00,52.00,953,1092,1103,1.37,17,47.00,798,37.10,608,611,990
12/2/2020 20:28:30 PM,40.00,44.00,57.00,41.00,49.00,52.00,957,1096,1108,1.38,19,47.00,797,37.10,608,612,990
12/2/2020 20:28:35 PM,40.00,44.00,57.00,41.00,49.00,53.00,957,1092,1112,1.38,18,47.00,798,37.10,608,610,990
12/2/2020 20:28:40 PM,40.00,44.00,57.00,41.00,49.00,53.00,955,1089,1112,1.38,19,47.00,797,37.10,607,613,960
12/2/2020 20:28:45 PM,40.00,44.00,57.00,41.00,49.00,53.00,953,1094,1107,1.36,18,47.00,797,37.10,612,615,960
12/2/2020 20:28:50 PM,40.00,44.00,57.00,41.00,49.00,53.00,956,1094,1103,1.38,18,47.00,798,37.10,611,610,960
12/2/2020 20:28:55 PM,40.00,44.00,57.00,41.00,49.00,53.00,957,1090,1101,1.37,20,47.00,797,37.20,610,612,960
12/2/2020 20:29:00 PM,40.00,44.00,57.00,41.00,49.00,53.00,956,1090,1107,1.36,20,47.00,798,37.20,609,614,960
12/2/2020 20:29:05 PM,40.00,44.00,66.00,41.00,49.00,53.00,957,1094,1103,1.38,19,47.00,796,37.20,608,609,960
12/2/2020 20:29:10 PM,40.00,44.00,58.00,41.00,49.00,53.00,955,1090,1108,1.39,18,47.00,797,37.30,607,611,990
12/2/2020 20:29:15 PM,40.00,44.00,57.00,41.00,49.00,53.00,957,1090,1103,1.38,18,47.00,798,37.30,612,613,960
12/2/2020 20:29:20 PM,40.00,44.00,57.00,41.00,49.00,53.00,956,1090,1103,1.38,19,47.00,798,37.30,609,613,960
12/2/2020 20:29:25 PM,40.00,44.00,57.00,41.00,49.00,53.00,956,1090,1108,1.37,19,47.00,798,37.30,608,615,960
12/2/2020 20:29:30 PM,40.00,44.00,57.00,41.00,49.00,53.00,957,1094,1103,1.37,19,47.00,798,37.40,615,619,960
12/2/2020 20:29:35 PM,40.00,44.00,57.00,41.00,49.00,53.00,955,1098,1108,1.38,17,47.00,797,37.40,619,620,960
12/2/2020 20:29:40 PM,40.00,44.00,57.00,41.00,49.00,53.00,953,1094,1107,1.39,18,47.00,797,37.40,621,621,960
12/2/2020 20:29:45 PM,40.00,44.00,57.00,41.00,49.00,53.00,953,1094,1101,1.38,18,47.00,798,37.40,624,627,960
12/2/2020 20:29:50 PM,40.00,44.00,57.00,41.00,49.00,53.00,955,1089,1103,1.38,19,47.00,798,37.40,619,627,960
12/2/2020 20:29:55 PM,40.00,44.00,57.00,41.00,49.00,53.00,953,1089,1110,1.38,20,47.00,797,37.40,621,627,990
12/2/2020 20:30:00 PM,39.00,44.00,57.00,41.00,49.00,53.00,953,1096,1099,1.38,20,47.00,798,37.50,621,630,960
12/2/2020 20:30:05 PM,40.00,44.00,57.00,41.00,49.00,53.00,953,1090,1107,1.37,23,47.00,798,37.40,624,627,960
12/2/2020 20:30:10 PM,40.00,44.00,57.00,41.00,50.00,53.00,956,1092,1105,1.38,20,47.00,798,37.40,624,631,990
12/2/2020 20:30:15 PM,40.00,44.00,58.00,41.00,50.00,53.00,959,1090,1108,1.37,18,47.00,797,37.50,624,632,990
12/2/2020 20:30:20 PM,40.00,44.00,58.00,41.00,50.00,53.00,953,1089,1105,1.37,22,47.00,798,37.60,624,629,960
12/2/2020 20:30:25 PM,40.00,44.00,57.00,41.00,50.00,53.00,960,1090,1112,1.38,19,47.00,797,37.60,621,633,990
12/2/2020 20:30:30 PM,40.00,44.00,57.00,41.00,50.00,53.00,953,1092,1105,1.34,19,47.00,798,37.60,621,630,960
12/2/2020 20:30:35 PM,40.00,44.00,57.00,41.00,50.00,53.00,953,1092,1112,1.39,19,47.00,796,37.60,622,627,960
12/2/2020 20:30:40 PM,40.00,44.00,57.00,41.00,50.00,53.00,953,1096,1101,1.40,18,47.00,797,37.60,624,630,960
12/2/2020 20:30:45 PM,40.00,44.00,57.00,41.00,50.00,53.00,953,1094,1108,1.38,16,47.00,797,37.60,624,627,960
12/2/2020 20:30:50 PM,40.00,44.00,57.00,41.00,50.00,53.00,955,1092,1108,1.37,19,47.00,797,37.60,621,630,960
12/2/2020 20:30:55 PM,39.00,44.00,57.00,41.00,50.00,53.00,957,1090,1107,1.37,21,47.00,797,37.60,621,627,960
12/2/2020 20:31:00 PM,40.00,44.00,57.00,41.00,50.00,53.00,953,1092,1108,1.42,17,46.00,797,37.60,623,631,960
12/2/2020 20:31:05 PM,40.00,44.00,57.00,41.00,50.00,53.00,953,1089,1103,1.38,17,47.00,796,37.60,624,629,990
12/2/2020 20:31:10 PM,40.00,44.00,57.00,41.00,50.00,53.00,956,1089,1108,1.38,19,47.00,797,37.70,620,633,960
12/2/2020 20:31:15 PM,40.00,44.00,58.00,41.00,50.00,53.00,956,1096,1103,1.38,17,47.00,796,37.70,621,630,990
12/2/2020 20:31:20 PM,40.00,44.00,58.00,41.00,50.00,53.00,951,1092,1103,1.40,18,47.00,798,37.70,621,627,990
12/2/2020 20:31:25 PM,40.00,44.00,58.00,41.00,50.00,53.00,956,1096,1108,1.38,21,47.00,797,37.70,624,630,990
