Timestamp,"MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB Temp #6","MB Fan #1","MB Fan #2","MB Fan #3","MB VCPU","CPU Load","GPU Temp","GPU Fan","H115i PRO Temp","H115i PRO Fan #1","H115i PRO Fan #2","H115i PRO Pump"
6/2/2020 21:15:43 PM,26.00°C,27.00°C,59.00°C,27.00°C,31.00°C,33.00°C,941RPM,731RPM,734RPM,1.46V,15%,30.00°C,0RPM,29.30°C,480RPM,480RPM,960RPM
6/2/2020 21:15:48 PM,26.00°C,28.00°C,52.00°C,27.00°C,31.00°C,34.00°C,945RPM,728RPM,736RPM,1.39V,11%,30.00°C,0RPM,29.40°C,527RPM,512RPM,960RPM
6/2/2020 21:15:53 PM,26.00°C,28.00°C,57.00°C,27.00°C,31.00°C,35.00°C,941RPM,727RPM,734RPM,1.44V,10%,31.00°C,0RPM,29.40°C,487RPM,475RPM,960RPM
6/2/2020 21:15:58 PM,26.00°C,28.00°C,52.00°C,27.00°C,31.00°C,35.00°C,941RPM,732RPM,737RPM,1.43V,10%,31.00°C,0RPM,29.40°C,469RPM,468RPM,960RPM
6/2/2020 21:16:03 PM,27.00°C,29.00°C,48.00°C,27.00°C,31.00°C,35.00°C,948RPM,748RPM,752RPM,1.48V,10%,32.00°C,0RPM,29.40°C,465RPM,462RPM,960RPM
6/2/2020 21:16:08 PM,27.00°C,29.00°C,46.00°C,27.00°C,31.00°C,36.00°C,947RPM,743RPM,752RPM,1.44V,11%,32.00°C,0RPM,29.40°C,458RPM,459RPM,960RPM
6/2/2020 21:16:13 PM,27.00°C,29.00°C,54.00°C,27.00°C,31.00°C,36.00°C,941RPM,750RPM,750RPM,1.45V,9%,32.00°C,0RPM,29.30°C,462RPM,457RPM,990RPM
6/2/2020 21:16:18 PM,27.00°C,30.00°C,49.00°C,27.00°C,32.00°C,37.00°C,939RPM,748RPM,752RPM,1.42V,12%,33.00°C,0RPM,29.30°C,463RPM,462RPM,960RPM
6/2/2020 21:16:23 PM,27.00°C,30.00°C,51.00°C,27.00°C,32.00°C,37.00°C,939RPM,748RPM,753RPM,1.44V,10%,33.00°C,0RPM,29.40°C,460RPM,460RPM,960RPM
6/2/2020 21:16:28 PM,27.00°C,30.00°C,58.00°C,27.00°C,32.00°C,37.00°C,939RPM,745RPM,752RPM,1.45V,16%,33.00°C,0RPM,29.40°C,463RPM,458RPM,960RPM
