Timestamp,"MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB Temp #6","MB Fan #1","MB Fan #2","MB Fan #3","MB CPU","CPU Load","GPU Temp","GPU Fan","H115i PRO Temp","H115i PRO Fan #1","H115i PRO Fan #2","H115i PRO Pump"
30/1/2020 06:21:13 AM,22.00,22.00,46.00,22.00,24.00,24.00,939,642,667,1.38,48,46.00,795,20.70,420,420,960
30/1/2020 06:21:18 AM,22.00,23.00,50.00,22.00,24.00,25.00,941,640,668,1.43,7,23.00,0,21.00,420,420,960
30/1/2020 06:21:23 AM,22.00,23.00,46.00,22.00,23.00,26.00,938,641,665,1.43,6,23.00,0,21.40,420,420,930
30/1/2020 06:21:28 AM,22.00,24.00,38.00,22.00,24.00,27.00,941,646,668,1.42,1,24.00,0,21.60,420,420,960
30/1/2020 06:21:33 AM,23.00,24.00,40.00,22.00,24.00,28.00,943,643,668,0.98,3,24.00,0,21.70,477,473,960
30/1/2020 06:21:38 AM,23.00,24.00,47.00,22.00,24.00,28.00,941,646,670,1.42,1,25.00,0,21.70,443,438,930
30/1/2020 06:21:43 AM,23.00,25.00,38.00,22.00,24.00,29.00,936,647,670,1.42,2,25.00,0,21.70,432,424,930
30/1/2020 06:21:48 AM,23.00,25.00,40.00,22.00,24.00,29.00,943,643,671,1.43,2,25.00,0,21.70,421,423,930
30/1/2020 06:21:53 AM,23.00,25.00,37.00,22.00,25.00,29.00,939,647,670,1.43,1,26.00,0,21.70,420,420,930
30/1/2020 06:21:58 AM,24.00,25.00,43.00,22.00,25.00,30.00,936,644,671,1.42,14,28.00,0,21.80,420,423,930
30/1/2020 06:22:03 AM,24.00,26.00,48.00,22.00,25.00,30.00,939,645,670,1.45,14,27.00,0,21.90,420,420,930
30/1/2020 06:22:08 AM,24.00,26.00,44.00,22.00,25.00,30.00,939,643,670,1.43,7,28.00,0,22.10,420,423,960
30/1/2020 06:22:13 AM,24.00,26.00,37.00,23.00,25.00,31.00,941,649,671,1.43,2,28.00,0,22.20,420,420,930
30/1/2020 06:22:18 AM,25.00,26.00,42.00,23.00,25.00,31.00,939,650,675,1.42,3,29.00,0,22.20,420,423,960
30/1/2020 06:22:23 AM,25.00,27.00,51.00,23.00,25.00,32.00,941,657,686,1.43,3,29.00,0,22.20,420,420,960
30/1/2020 06:22:28 AM,25.00,27.00,42.00,23.00,25.00,32.00,939,659,687,1.43,3,29.00,0,22.30,420,420,930
30/1/2020 06:22:33 AM,25.00,27.00,37.00,23.00,25.00,32.00,939,665,687,1.42,2,30.00,0,22.30,420,423,960
30/1/2020 06:22:38 AM,25.00,27.00,40.00,24.00,26.00,32.00,941,661,686,1.43,2,30.00,0,22.30,420,420,930
30/1/2020 06:22:43 AM,25.00,27.00,42.00,24.00,25.00,32.00,941,661,689,1.42,2,31.00,0,22.30,420,420,930
30/1/2020 06:22:48 AM,25.00,27.00,41.00,24.00,26.00,32.00,944,662,687,1.39,7,31.00,0,22.30,426,420,960
30/1/2020 06:22:53 AM,25.00,28.00,45.00,24.00,26.00,32.00,941,662,687,0.91,2,32.00,0,22.30,425,423,930
30/1/2020 06:22:58 AM,25.00,28.00,36.00,24.00,25.00,33.00,939,666,688,0.91,2,32.00,0,22.40,424,426,930
30/1/2020 06:23:03 AM,25.00,28.00,41.00,24.00,25.00,33.00,941,664,690,0.92,7,33.00,0,22.40,423,420,960
30/1/2020 06:23:08 AM,25.00,29.00,42.00,25.00,26.00,33.00,943,666,691,0.92,4,33.00,0,22.40,422,420,930
30/1/2020 06:23:13 AM,25.00,29.00,42.00,25.00,26.00,33.00,944,662,692,0.90,3,33.00,0,22.40,420,423,960
30/1/2020 06:23:18 AM,25.00,29.00,38.00,25.00,26.00,34.00,944,667,689,1.43,3,34.00,0,22.40,420,420,960
30/1/2020 06:23:23 AM,25.00,29.00,29.00,25.00,26.00,34.00,952,666,689,0.91,3,34.00,0,22.40,426,420,960
30/1/2020 06:23:28 AM,26.00,29.00,33.00,25.00,26.00,34.00,944,692,714,0.91,3,35.00,0,22.30,424,421,960
30/1/2020 06:23:33 AM,26.00,30.00,30.00,25.00,26.00,34.00,945,697,720,0.90,3,35.00,0,22.40,422,425,930
30/1/2020 06:23:38 AM,26.00,30.00,43.00,25.00,26.00,34.00,943,697,722,1.43,3,35.00,0,22.40,420,420,930
30/1/2020 06:23:43 AM,26.00,30.00,43.00,25.00,26.00,34.00,948,698,722,1.40,7,35.00,0,22.40,426,420,930
30/1/2020 06:23:48 AM,26.00,30.00,38.00,25.00,26.00,34.00,945,694,722,0.91,2,36.00,0,22.50,420,424,930
30/1/2020 06:23:53 AM,26.00,30.00,31.00,26.00,26.00,35.00,947,694,722,0.91,2,36.00,0,22.50,422,420,930
30/1/2020 06:23:58 AM,26.00,30.00,42.00,26.00,27.00,35.00,944,698,722,0.91,2,37.00,0,22.60,420,420,930
30/1/2020 06:24:03 AM,26.00,30.00,47.00,26.00,27.00,35.00,947,697,724,0.91,3,37.00,0,22.60,426,421,930
30/1/2020 06:24:08 AM,26.00,31.00,49.00,26.00,27.00,35.00,951,694,723,1.44,8,37.00,0,22.70,424,425,930
30/1/2020 06:24:13 AM,27.00,31.00,50.00,27.00,28.00,35.00,945,706,727,1.40,13,38.00,0,22.80,422,420,960
30/1/2020 06:24:18 AM,27.00,31.00,49.00,27.00,28.00,35.00,949,711,738,1.43,15,39.00,0,23.00,420,420,960
30/1/2020 06:24:23 AM,27.00,31.00,46.00,27.00,28.00,36.00,952,713,739,0.91,3,38.00,0,23.20,425,422,930
30/1/2020 06:24:28 AM,27.00,31.00,36.00,27.00,27.00,36.00,945,712,739,0.90,2,39.00,0,23.30,422,425,960
30/1/2020 06:24:33 AM,27.00,31.00,41.00,27.00,28.00,36.00,951,714,738,0.92,3,40.00,0,23.40,420,420,960
30/1/2020 06:24:38 AM,27.00,32.00,32.00,27.00,28.00,36.00,952,715,739,0.91,3,40.00,0,23.40,425,420,930
30/1/2020 06:24:43 AM,27.00,32.00,47.00,27.00,28.00,36.00,952,714,740,0.91,4,41.00,0,23.40,422,421,960
30/1/2020 06:24:48 AM,27.00,32.00,42.00,27.00,28.00,36.00,945,717,739,0.92,5,41.00,0,23.40,420,425,960
30/1/2020 06:24:53 AM,27.00,32.00,44.00,27.00,27.00,36.00,955,717,742,0.92,3,41.00,0,23.40,425,420,960
30/1/2020 06:24:58 AM,27.00,32.00,35.00,28.00,28.00,37.00,948,717,743,0.92,2,42.00,0,23.40,423,420,960
30/1/2020 06:25:03 AM,27.00,32.00,51.00,28.00,28.00,37.00,949,716,741,0.91,2,42.00,0,23.40,420,422,960
30/1/2020 06:25:08 AM,27.00,32.00,42.00,28.00,28.00,37.00,953,717,741,0.91,3,43.00,0,23.50,425,426,930
30/1/2020 06:25:13 AM,27.00,33.00,43.00,28.00,28.00,37.00,953,713,739,0.91,4,43.00,0,23.50,422,414,960
30/1/2020 06:25:18 AM,27.00,33.00,38.00,28.00,28.00,37.00,955,717,742,1.43,3,43.00,0,23.50,420,420,930
30/1/2020 06:25:23 AM,27.00,33.00,39.00,28.00,28.00,37.00,948,718,743,0.91,4,43.00,0,23.60,424,423,930
30/1/2020 06:25:28 AM,27.00,33.00,40.00,29.00,28.00,37.00,953,717,743,1.43,2,44.00,0,23.60,420,425,960
30/1/2020 06:25:33 AM,27.00,33.00,36.00,29.00,29.00,37.00,955,716,741,0.91,4,45.00,0,23.70,424,420,960
30/1/2020 06:25:38 AM,27.00,33.00,37.00,29.00,29.00,37.00,955,717,743,0.95,3,45.00,0,23.80,421,420,960
30/1/2020 06:25:43 AM,28.00,33.00,39.00,29.00,29.00,38.00,945,743,764,0.91,3,45.00,0,23.80,426,422,960
30/1/2020 06:25:48 AM,27.00,34.00,34.00,29.00,29.00,37.00,955,747,773,0.90,3,45.00,0,23.80,423,424,930
30/1/2020 06:25:53 AM,28.00,34.00,48.00,30.00,29.00,38.00,951,750,773,0.91,4,46.00,0,23.90,420,420,960
30/1/2020 06:25:58 AM,28.00,34.00,40.00,30.00,29.00,38.00,955,749,774,1.43,4,46.00,0,23.90,423,420,960
30/1/2020 06:26:03 AM,28.00,34.00,46.00,30.00,29.00,38.00,955,744,776,0.92,2,47.00,0,24.00,426,420,930
30/1/2020 06:26:08 AM,28.00,34.00,47.00,30.00,29.00,38.00,953,744,774,0.94,3,47.00,0,24.10,423,421,960
30/1/2020 06:26:13 AM,28.00,34.00,43.00,30.00,29.00,38.00,951,749,774,0.91,3,47.00,0,24.10,426,423,930
30/1/2020 06:26:18 AM,28.00,34.00,44.00,30.00,30.00,38.00,957,746,776,1.44,4,48.00,0,24.20,422,425,960
30/1/2020 06:26:23 AM,28.00,34.00,50.00,30.00,30.00,38.00,957,751,774,1.42,7,48.00,0,24.20,424,420,960
30/1/2020 06:26:28 AM,28.00,34.00,45.00,30.00,30.00,39.00,955,748,773,1.45,4,48.00,0,24.40,426,420,960
30/1/2020 06:26:33 AM,28.00,34.00,41.00,30.00,30.00,39.00,953,749,774,1.43,4,48.00,0,24.50,423,420,930
30/1/2020 06:26:38 AM,28.00,34.00,44.00,31.00,30.00,39.00,953,745,774,0.94,4,49.00,0,24.60,420,414,960
30/1/2020 06:26:43 AM,28.00,34.00,41.00,30.00,30.00,39.00,956,748,775,1.42,4,49.00,0,24.70,420,420,960
30/1/2020 06:26:48 AM,28.00,34.00,39.00,31.00,30.00,39.00,949,750,774,1.43,3,50.00,0,24.70,420,422,960
30/1/2020 06:26:53 AM,28.00,34.00,44.00,31.00,30.00,39.00,953,749,775,1.43,3,50.00,0,24.80,420,422,960
30/1/2020 06:26:58 AM,28.00,35.00,40.00,31.00,30.00,39.00,955,746,774,1.42,5,50.00,0,24.80,420,423,960
30/1/2020 06:27:03 AM,29.00,35.00,47.00,31.00,30.00,39.00,953,777,803,1.43,3,50.00,0,24.90,420,423,960
30/1/2020 06:27:08 AM,28.00,35.00,40.00,31.00,30.00,39.00,951,774,806,1.43,4,51.00,0,24.90,421,424,960
30/1/2020 06:27:13 AM,29.00,35.00,37.00,31.00,31.00,39.00,951,780,807,0.91,3,51.00,0,24.90,420,425,930
30/1/2020 06:27:18 AM,29.00,35.00,41.00,32.00,30.00,39.00,953,777,805,1.43,4,51.00,0,24.90,420,425,960
30/1/2020 06:27:23 AM,29.00,35.00,45.00,32.00,31.00,40.00,955,774,806,0.92,5,51.00,738,25.00,420,424,930
30/1/2020 06:27:28 AM,29.00,35.00,53.00,32.00,31.00,40.00,955,779,805,1.42,4,51.00,789,25.10,420,424,960
30/1/2020 06:27:33 AM,29.00,35.00,45.00,32.00,31.00,40.00,956,776,804,0.92,3,51.00,828,25.20,420,425,930
30/1/2020 06:27:38 AM,29.00,35.00,40.00,32.00,31.00,40.00,956,777,800,1.46,5,50.00,868,25.20,420,425,960
30/1/2020 06:27:43 AM,29.00,36.00,38.00,33.00,31.00,40.00,956,796,825,1.43,11,49.00,845,25.30,420,424,960
30/1/2020 06:27:48 AM,30.00,36.00,43.00,33.00,32.00,40.00,962,806,833,1.44,4,49.00,794,25.40,420,426,930
30/1/2020 06:27:53 AM,30.00,36.00,39.00,33.00,31.00,40.00,960,809,834,0.92,3,48.00,789,25.40,420,420,930
30/1/2020 06:27:58 AM,30.00,36.00,37.00,33.00,32.00,40.00,960,805,834,0.92,3,48.00,789,25.50,420,420,960
30/1/2020 06:28:03 AM,30.00,36.00,52.00,33.00,32.00,40.00,960,806,835,1.42,4,48.00,789,25.50,420,420,930
30/1/2020 06:28:08 AM,30.00,36.00,43.00,33.00,32.00,40.00,953,806,834,0.95,3,47.00,789,25.50,420,420,960
30/1/2020 06:28:13 AM,30.00,36.00,40.00,33.00,32.00,40.00,957,809,835,0.92,3,47.00,790,25.60,420,420,960
30/1/2020 06:28:18 AM,30.00,37.00,35.00,34.00,32.00,40.00,957,812,834,0.91,5,46.00,790,25.60,420,421,960
30/1/2020 06:28:23 AM,30.00,37.00,40.00,34.00,32.00,41.00,957,811,834,1.43,3,46.00,790,25.60,420,422,960
30/1/2020 06:28:28 AM,30.00,37.00,37.00,34.00,32.00,41.00,957,811,835,1.42,4,46.00,790,25.70,420,422,960
30/1/2020 06:28:33 AM,30.00,37.00,42.00,34.00,32.00,41.00,959,806,834,0.92,5,46.00,790,25.70,420,422,960
30/1/2020 06:28:38 AM,31.00,37.00,48.00,34.00,32.00,41.00,960,824,850,1.44,4,45.00,789,25.80,421,423,960
30/1/2020 06:28:43 AM,31.00,37.00,44.00,34.00,32.00,41.00,956,826,851,1.43,3,45.00,0,25.90,420,423,930
30/1/2020 06:28:48 AM,31.00,37.00,40.00,34.00,32.00,41.00,956,820,856,1.45,4,46.00,0,25.90,420,423,960
30/1/2020 06:28:53 AM,31.00,37.00,44.00,34.00,32.00,41.00,955,821,853,1.43,3,46.00,0,26.00,420,422,930
30/1/2020 06:28:58 AM,31.00,37.00,41.00,34.00,32.00,41.00,956,827,852,1.44,4,47.00,0,26.00,425,421,960
30/1/2020 06:29:03 AM,31.00,37.00,54.00,34.00,32.00,41.00,956,825,856,1.44,6,47.00,0,26.10,420,421,960
30/1/2020 06:29:08 AM,31.00,37.00,46.00,34.00,32.00,41.00,953,826,856,1.42,6,48.00,0,26.20,420,420,960
30/1/2020 06:29:13 AM,31.00,37.00,43.00,34.00,32.00,41.00,957,825,856,0.92,3,48.00,0,26.30,420,420,960
30/1/2020 06:29:18 AM,31.00,37.00,45.00,34.00,32.00,41.00,956,828,856,0.94,3,49.00,0,26.30,423,426,930
30/1/2020 06:29:23 AM,31.00,38.00,46.00,34.00,32.00,41.00,960,828,857,0.91,4,49.00,0,26.30,420,425,930
30/1/2020 06:29:28 AM,31.00,38.00,42.00,34.00,32.00,41.00,960,825,856,1.43,2,49.00,0,26.30,420,424,960
30/1/2020 06:29:33 AM,31.00,38.00,43.00,34.00,32.00,41.00,960,827,857,0.91,1,50.00,0,26.30,420,422,930
30/1/2020 06:29:38 AM,31.00,38.00,46.00,34.00,32.00,42.00,956,829,857,0.91,2,50.00,0,26.30,420,421,960
30/1/2020 06:29:43 AM,31.00,38.00,42.00,34.00,32.00,41.00,959,827,854,1.43,2,50.00,0,26.30,420,420,960
30/1/2020 06:29:48 AM,31.00,38.00,46.00,35.00,32.00,41.00,959,826,857,1.43,5,51.00,0,26.30,420,420,960
30/1/2020 06:29:53 AM,31.00,38.00,42.00,35.00,33.00,42.00,953,824,857,1.42,5,51.00,0,26.40,420,420,960
30/1/2020 06:29:58 AM,31.00,38.00,41.00,35.00,33.00,42.00,956,826,854,1.42,6,51.00,0,26.40,420,420,960
30/1/2020 06:30:03 AM,31.00,38.00,56.00,35.00,33.00,42.00,953,828,859,1.43,4,52.00,0,26.50,420,420,960
30/1/2020 06:30:08 AM,31.00,38.00,51.00,35.00,33.00,42.00,955,828,858,1.42,3,52.00,0,26.60,420,426,960
30/1/2020 06:30:13 AM,31.00,38.00,44.00,35.00,34.00,42.00,964,825,858,1.42,4,52.00,0,26.80,431,433,930
30/1/2020 06:30:18 AM,31.00,38.00,41.00,35.00,33.00,42.00,956,830,858,0.92,3,52.00,684,26.80,433,437,960
30/1/2020 06:30:23 AM,31.00,38.00,39.00,35.00,33.00,42.00,960,827,854,1.43,3,52.00,847,26.90,431,440,960
30/1/2020 06:30:28 AM,31.00,38.00,43.00,35.00,33.00,42.00,957,849,880,0.92,3,51.00,903,26.90,431,440,960
30/1/2020 06:30:33 AM,32.00,38.00,47.00,35.00,34.00,42.00,957,856,886,0.92,3,51.00,905,26.90,435,440,960
30/1/2020 06:30:38 AM,32.00,39.00,44.00,35.00,33.00,42.00,960,856,886,0.92,3,51.00,843,26.90,433,439,960
30/1/2020 06:30:43 AM,32.00,39.00,47.00,36.00,34.00,42.00,957,859,886,1.40,4,50.00,796,27.00,431,438,960
30/1/2020 06:30:48 AM,32.00,39.00,42.00,36.00,34.00,42.00,956,856,887,1.42,5,50.00,794,27.00,435,438,960
30/1/2020 06:30:53 AM,32.00,39.00,38.00,36.00,34.00,42.00,960,859,884,0.90,2,50.00,794,27.10,435,443,930
30/1/2020 06:30:58 AM,32.00,39.00,39.00,36.00,33.00,42.00,960,857,887,0.92,2,49.00,794,27.10,433,443,960
30/1/2020 06:31:03 AM,33.00,39.00,45.00,36.00,34.00,42.00,951,865,900,0.89,1,49.00,796,27.10,431,442,930
30/1/2020 06:31:08 AM,33.00,39.00,41.00,36.00,33.00,42.00,956,881,915,0.89,2,48.00,794,27.10,435,442,960
30/1/2020 06:31:13 AM,33.00,39.00,42.00,36.00,34.00,42.00,955,884,915,0.91,1,48.00,795,27.10,431,439,930
30/1/2020 06:31:18 AM,33.00,39.00,43.00,36.00,34.00,42.00,957,881,917,1.42,1,48.00,795,27.10,435,438,960
30/1/2020 06:31:23 AM,33.00,39.00,38.00,36.00,34.00,42.00,957,882,913,1.43,6,48.00,795,27.10,433,438,960
30/1/2020 06:31:28 AM,33.00,39.00,40.00,36.00,34.00,42.00,953,881,916,0.91,1,47.00,795,27.10,431,444,930
30/1/2020 06:31:33 AM,33.00,39.00,42.00,36.00,34.00,42.00,941,881,920,0.90,2,47.00,795,27.20,429,443,930
30/1/2020 06:31:38 AM,33.00,39.00,37.00,36.00,34.00,42.00,945,887,917,0.90,3,47.00,796,27.20,433,442,960
30/1/2020 06:31:43 AM,33.00,39.00,40.00,36.00,34.00,42.00,947,888,917,0.91,1,47.00,795,27.20,431,440,960
30/1/2020 06:31:48 AM,33.00,40.00,40.00,36.00,34.00,43.00,948,885,918,0.90,1,47.00,796,27.30,435,439,960
30/1/2020 06:31:53 AM,33.00,40.00,36.00,36.00,34.00,43.00,951,888,917,0.94,2,46.00,796,27.30,433,438,960
30/1/2020 06:31:58 AM,34.00,40.00,38.00,36.00,34.00,43.00,948,911,945,0.94,1,46.00,795,27.30,437,443,960
30/1/2020 06:32:03 AM,34.00,40.00,50.00,37.00,34.00,43.00,948,916,945,1.43,2,46.00,796,27.30,435,442,960
30/1/2020 06:32:08 AM,34.00,40.00,45.00,36.00,34.00,43.00,948,910,945,0.89,1,46.00,795,27.30,433,440,960
30/1/2020 06:32:13 AM,34.00,40.00,46.00,36.00,34.00,43.00,948,910,947,0.91,1,45.00,0,27.40,437,439,960
30/1/2020 06:32:18 AM,34.00,40.00,37.00,37.00,34.00,43.00,944,917,949,0.89,1,46.00,0,27.40,435,438,960
30/1/2020 06:32:23 AM,34.00,40.00,41.00,37.00,34.00,43.00,951,912,951,0.90,1,46.00,0,27.40,439,443,960
30/1/2020 06:32:28 AM,34.00,40.00,33.00,37.00,34.00,43.00,944,911,952,0.91,1,47.00,0,27.50,437,442,960
30/1/2020 06:32:33 AM,34.00,40.00,36.00,37.00,34.00,43.00,948,911,951,0.91,1,47.00,0,27.50,435,441,960
30/1/2020 06:32:38 AM,34.00,40.00,33.00,37.00,34.00,43.00,948,912,951,0.91,2,48.00,0,27.50,438,439,960
30/1/2020 06:32:43 AM,34.00,40.00,44.00,37.00,34.00,43.00,944,911,951,1.43,5,48.00,0,27.50,436,438,960
30/1/2020 06:32:48 AM,34.00,40.00,44.00,37.00,34.00,43.00,944,915,952,1.44,1,49.00,0,27.60,440,443,960
30/1/2020 06:32:53 AM,33.00,40.00,40.00,37.00,34.00,43.00,945,918,952,0.88,1,49.00,0,27.60,436,441,960
30/1/2020 06:32:58 AM,33.00,40.00,41.00,37.00,35.00,43.00,945,920,952,0.91,1,50.00,0,27.60,440,439,960
30/1/2020 06:33:03 AM,33.00,40.00,42.00,37.00,35.00,43.00,948,917,956,0.91,2,50.00,0,27.60,440,441,960
30/1/2020 06:33:08 AM,33.00,40.00,38.00,37.00,34.00,43.00,945,920,952,0.91,1,50.00,0,27.70,436,438,960
30/1/2020 06:33:13 AM,33.00,40.00,40.00,37.00,35.00,43.00,945,916,952,0.91,3,51.00,0,27.70,439,442,960
30/1/2020 06:33:18 AM,33.00,40.00,33.00,37.00,35.00,43.00,945,918,948,0.90,1,51.00,0,27.70,436,440,960
30/1/2020 06:33:23 AM,33.00,40.00,32.00,37.00,35.00,43.00,948,913,949,0.91,1,51.00,0,27.70,439,444,960
30/1/2020 06:33:28 AM,33.00,40.00,33.00,37.00,35.00,43.00,948,915,949,0.94,1,51.00,0,27.70,436,442,960
30/1/2020 06:33:33 AM,33.00,40.00,39.00,37.00,35.00,43.00,953,915,952,0.94,2,52.00,0,27.70,438,440,960
30/1/2020 06:33:38 AM,33.00,40.00,32.00,37.00,35.00,43.00,948,918,951,0.89,2,52.00,0,27.70,436,438,960
30/1/2020 06:33:43 AM,33.00,40.00,34.00,37.00,35.00,43.00,947,916,951,0.91,1,52.00,0,27.70,438,443,960
30/1/2020 06:33:48 AM,33.00,40.00,32.00,37.00,35.00,43.00,948,917,949,1.45,2,52.00,818,27.70,436,442,960
30/1/2020 06:33:53 AM,33.00,40.00,44.00,37.00,35.00,44.00,952,920,948,0.91,1,52.00,871,27.70,438,440,960
30/1/2020 06:33:58 AM,34.00,40.00,46.00,37.00,35.00,44.00,944,913,951,1.43,1,51.00,912,27.70,442,438,960
30/1/2020 06:34:03 AM,34.00,40.00,52.00,37.00,35.00,44.00,945,918,947,0.92,9,51.00,876,27.80,438,443,960
30/1/2020 06:34:08 AM,34.00,40.00,45.00,37.00,35.00,44.00,944,917,949,1.42,8,51.00,836,27.80,440,441,960
30/1/2020 06:34:13 AM,34.00,40.00,41.00,38.00,35.00,44.00,951,921,949,1.43,3,50.00,797,27.90,437,439,960
30/1/2020 06:34:18 AM,34.00,40.00,48.00,38.00,35.00,44.00,948,918,949,1.44,3,50.00,795,28.00,440,444,960
30/1/2020 06:34:23 AM,34.00,41.00,42.00,38.00,36.00,44.00,948,920,948,0.94,4,50.00,795,28.10,433,441,960
30/1/2020 06:34:28 AM,34.00,41.00,44.00,38.00,35.00,44.00,947,917,951,1.43,4,49.00,796,28.10,437,439,960
30/1/2020 06:34:33 AM,34.00,41.00,42.00,38.00,36.00,44.00,944,918,949,0.92,5,50.00,795,28.20,441,444,930
30/1/2020 06:34:38 AM,34.00,41.00,45.00,38.00,36.00,44.00,944,920,952,1.43,3,49.00,796,28.20,438,442,960
30/1/2020 06:34:43 AM,34.00,41.00,49.00,38.00,36.00,44.00,944,917,951,1.45,4,49.00,796,28.30,440,440,960
30/1/2020 06:34:48 AM,34.00,41.00,46.00,38.00,36.00,44.00,945,916,949,1.43,4,49.00,797,28.30,436,438,960
30/1/2020 06:34:53 AM,34.00,41.00,43.00,38.00,36.00,44.00,945,920,952,0.92,4,49.00,795,28.40,441,444,960
30/1/2020 06:34:58 AM,34.00,41.00,47.00,38.00,36.00,44.00,948,917,951,0.95,2,48.00,796,28.40,447,454,960
30/1/2020 06:35:03 AM,34.00,41.00,54.00,38.00,36.00,44.00,947,916,953,0.92,10,48.00,794,28.50,453,453,960
30/1/2020 06:35:08 AM,34.00,41.00,45.00,38.00,36.00,44.00,948,934,966,1.43,4,48.00,796,28.50,449,451,960
30/1/2020 06:35:13 AM,34.00,41.00,51.00,38.00,36.00,44.00,952,935,968,0.96,4,48.00,795,28.60,451,455,960
30/1/2020 06:35:18 AM,35.00,41.00,47.00,38.00,37.00,44.00,948,931,967,0.89,4,48.00,795,28.60,447,453,960
30/1/2020 06:35:23 AM,35.00,41.00,50.00,38.00,37.00,44.00,945,935,966,1.42,17,48.00,796,28.60,450,451,960
30/1/2020 06:35:28 AM,35.00,41.00,52.00,38.00,37.00,44.00,949,934,967,0.91,3,48.00,796,28.70,453,455,960
30/1/2020 06:35:33 AM,35.00,41.00,47.00,38.00,36.00,45.00,944,935,966,1.44,4,47.00,795,28.70,449,453,960
30/1/2020 06:35:38 AM,35.00,41.00,39.00,38.00,36.00,44.00,945,931,968,0.91,8,47.00,796,28.70,451,451,930
30/1/2020 06:35:43 AM,35.00,41.00,41.00,38.00,36.00,45.00,947,938,966,0.90,2,47.00,796,28.70,447,449,960
30/1/2020 06:35:48 AM,35.00,41.00,46.00,38.00,36.00,44.00,948,930,967,0.92,3,47.00,797,28.70,450,454,960
30/1/2020 06:35:53 AM,35.00,41.00,37.00,38.00,36.00,44.00,948,936,966,1.43,6,47.00,797,28.70,452,452,960
30/1/2020 06:35:58 AM,35.00,41.00,39.00,38.00,37.00,44.00,944,936,966,0.91,1,46.00,797,28.60,447,449,960
30/1/2020 06:36:03 AM,35.00,41.00,53.00,38.00,37.00,44.00,944,932,966,0.91,1,46.00,797,28.70,450,454,960
30/1/2020 06:36:08 AM,35.00,41.00,43.00,38.00,36.00,45.00,948,930,967,0.91,2,46.00,796,28.70,452,451,960
30/1/2020 06:36:13 AM,35.00,41.00,47.00,38.00,36.00,45.00,947,931,968,1.43,12,46.00,796,28.70,447,455,960
30/1/2020 06:36:18 AM,35.00,41.00,47.00,38.00,37.00,45.00,953,932,968,1.48,5,46.00,796,28.70,450,453,960
30/1/2020 06:36:23 AM,35.00,41.00,51.00,38.00,37.00,45.00,944,936,970,0.94,2,46.00,798,28.70,453,452,960
30/1/2020 06:36:28 AM,35.00,41.00,51.00,38.00,37.00,45.00,944,931,970,0.92,1,46.00,797,28.90,448,449,960
30/1/2020 06:36:33 AM,35.00,42.00,46.00,38.00,37.00,45.00,951,936,967,0.91,3,45.00,798,29.00,453,450,960
30/1/2020 06:36:38 AM,35.00,41.00,49.00,38.00,37.00,45.00,947,938,966,1.43,3,46.00,797,28.90,448,454,960
30/1/2020 06:36:43 AM,35.00,42.00,44.00,38.00,37.00,45.00,948,931,966,0.91,6,46.00,798,29.00,451,452,960
30/1/2020 06:36:48 AM,35.00,42.00,45.00,38.00,37.00,45.00,945,964,996,0.92,4,45.00,0,29.00,453,450,960
30/1/2020 06:36:53 AM,35.00,42.00,37.00,38.00,37.00,45.00,948,966,999,0.92,2,46.00,0,29.00,448,453,960
30/1/2020 06:36:58 AM,35.00,42.00,43.00,38.00,37.00,45.00,945,963,999,0.91,5,47.00,0,29.00,450,451,960
30/1/2020 06:37:03 AM,35.00,41.00,54.00,38.00,37.00,45.00,945,964,999,1.42,13,47.00,0,29.00,451,455,960
30/1/2020 06:37:08 AM,35.00,41.00,46.00,38.00,37.00,45.00,945,964,1001,0.91,1,48.00,0,29.10,453,451,960
30/1/2020 06:37:13 AM,35.00,41.00,42.00,38.00,37.00,45.00,949,964,999,0.91,2,48.00,0,29.10,447,455,960
30/1/2020 06:37:18 AM,35.00,41.00,47.00,38.00,37.00,45.00,952,967,1000,0.90,3,49.00,0,29.20,448,451,960
30/1/2020 06:37:23 AM,35.00,41.00,49.00,38.00,37.00,45.00,957,960,999,1.43,1,49.00,0,29.20,448,455,960
30/1/2020 06:37:28 AM,35.00,41.00,45.00,38.00,37.00,45.00,945,963,1000,0.91,4,49.00,0,29.20,448,451,960
30/1/2020 06:37:33 AM,35.00,41.00,46.00,38.00,37.00,45.00,948,966,999,0.91,2,50.00,0,29.20,450,455,960
30/1/2020 06:37:38 AM,35.00,41.00,47.00,39.00,37.00,45.00,947,964,1000,1.42,1,50.00,0,29.20,360,453,960
30/1/2020 06:37:43 AM,35.00,41.00,42.00,38.00,37.00,45.00,947,963,999,0.91,3,50.00,0,29.20,447,455,960
30/1/2020 06:37:48 AM,35.00,41.00,44.00,39.00,37.00,45.00,944,962,997,0.91,1,51.00,0,29.20,453,453,960
30/1/2020 06:37:53 AM,35.00,41.00,36.00,38.00,37.00,45.00,948,962,999,0.92,1,51.00,0,29.20,449,455,960
30/1/2020 06:37:58 AM,35.00,41.00,41.00,38.00,37.00,45.00,948,964,1001,1.42,2,51.00,0,29.20,451,453,960
30/1/2020 06:38:03 AM,35.00,41.00,61.00,38.00,37.00,45.00,941,966,1001,0.89,2,52.00,0,29.20,447,455,960
