Timestamp,"MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB Temp #6","MB Fan #1","MB Fan #2","MB Fan #3","MB VCPU","CPU Load","GPU Temp","GPU Fan","H115i PRO Temp","H115i PRO Fan #1","H115i PRO Fan #2","H115i PRO Pump"
8/1/2020 21:52:32 PM,23.00°C,25.00°C,49.00°C,21.00°C,25.00°C,30.00°C,925RPM,658RPM,680RPM,1.40V,14%,26.00°C,0RPM,22.40°C,422RPM,420RPM,930RPM
8/1/2020 21:52:37 PM,23.00°C,25.00°C,56.00°C,21.00°C,25.00°C,30.00°C,921RPM,660RPM,678RPM,1.42V,19%,26.00°C,0RPM,22.70°C,423RPM,420RPM,930RPM
8/1/2020 21:52:42 PM,23.00°C,25.00°C,48.00°C,21.00°C,25.00°C,31.00°C,925RPM,660RPM,675RPM,1.42V,3%,26.00°C,0RPM,22.90°C,423RPM,420RPM,930RPM
8/1/2020 21:52:47 PM,23.00°C,25.00°C,40.00°C,22.00°C,25.00°C,31.00°C,921RPM,660RPM,676RPM,1.43V,3%,27.00°C,0RPM,22.90°C,425RPM,425RPM,930RPM
8/1/2020 21:52:52 PM,23.00°C,25.00°C,47.00°C,22.00°C,26.00°C,31.00°C,922RPM,660RPM,676RPM,1.43V,4%,27.00°C,0RPM,23.00°C,424RPM,426RPM,930RPM
8/1/2020 21:52:57 PM,24.00°C,26.00°C,48.00°C,22.00°C,26.00°C,31.00°C,922RPM,662RPM,676RPM,1.40V,10%,28.00°C,0RPM,22.90°C,422RPM,420RPM,930RPM
8/1/2020 21:53:02 PM,24.00°C,26.00°C,42.00°C,22.00°C,25.00°C,32.00°C,927RPM,660RPM,680RPM,1.42V,5%,28.00°C,0RPM,22.90°C,421RPM,420RPM,930RPM
8/1/2020 21:53:07 PM,24.00°C,26.00°C,50.00°C,22.00°C,26.00°C,32.00°C,922RPM,663RPM,676RPM,1.39V,5%,29.00°C,0RPM,23.00°C,420RPM,420RPM,930RPM
8/1/2020 21:53:12 PM,24.00°C,27.00°C,42.00°C,22.00°C,26.00°C,32.00°C,925RPM,662RPM,678RPM,1.43V,4%,29.00°C,0RPM,23.00°C,420RPM,422RPM,930RPM
8/1/2020 21:53:17 PM,24.00°C,27.00°C,41.00°C,22.00°C,26.00°C,32.00°C,927RPM,664RPM,681RPM,1.42V,4%,30.00°C,0RPM,23.00°C,420RPM,424RPM,930RPM
