Timestamp,"MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB Temp #6","MB Fan #1","MB Fan #2","MB Fan #3","MB VCPU","CPU Load","GPU Temp","GPU Fan","H115i PRO Temp","H115i PRO Fan #1","H115i PRO Fan #2","H115i PRO Pump"
21/1/2020 16:53:39 PM,39.00°C,44.00°C,50.00°C,40.00°C,43.00°C,48.00°C,975RPM,1051RPM,1070RPM,1.42V,1%,47.00°C,789RPM,32.40°C,513RPM,521RPM,960RPM
21/1/2020 16:53:44 PM,39.00°C,44.00°C,51.00°C,40.00°C,43.00°C,48.00°C,970RPM,1050RPM,1073RPM,1.42V,3%,47.00°C,788RPM,32.40°C,513RPM,521RPM,960RPM
21/1/2020 16:53:49 PM,39.00°C,44.00°C,53.00°C,40.00°C,43.00°C,48.00°C,970RPM,1045RPM,1073RPM,1.42V,3%,46.00°C,789RPM,32.50°C,511RPM,517RPM,960RPM
21/1/2020 16:53:54 PM,39.00°C,44.00°C,49.00°C,40.00°C,43.00°C,49.00°C,970RPM,1045RPM,1077RPM,0.92V,4%,46.00°C,790RPM,32.50°C,515RPM,521RPM,960RPM
21/1/2020 16:53:59 PM,38.00°C,44.00°C,51.00°C,40.00°C,43.00°C,49.00°C,968RPM,1045RPM,1077RPM,1.46V,8%,46.00°C,790RPM,32.50°C,513RPM,517RPM,960RPM
21/1/2020 16:54:04 PM,38.00°C,44.00°C,54.00°C,40.00°C,44.00°C,49.00°C,973RPM,1043RPM,1077RPM,1.43V,4%,46.00°C,789RPM,32.50°C,511RPM,521RPM,990RPM
21/1/2020 16:54:09 PM,38.00°C,44.00°C,50.00°C,40.00°C,44.00°C,49.00°C,970RPM,1050RPM,1073RPM,1.45V,3%,46.00°C,790RPM,32.60°C,515RPM,517RPM,990RPM
21/1/2020 16:54:14 PM,38.00°C,44.00°C,52.00°C,40.00°C,44.00°C,49.00°C,971RPM,1050RPM,1082RPM,1.44V,3%,46.00°C,789RPM,32.60°C,513RPM,522RPM,990RPM
21/1/2020 16:54:19 PM,39.00°C,44.00°C,56.00°C,40.00°C,44.00°C,49.00°C,967RPM,1055RPM,1070RPM,1.42V,19%,46.00°C,788RPM,32.60°C,511RPM,519RPM,960RPM
21/1/2020 16:54:24 PM,38.00°C,44.00°C,53.00°C,40.00°C,44.00°C,49.00°C,970RPM,1051RPM,1071RPM,1.44V,4%,46.00°C,788RPM,32.60°C,515RPM,522RPM,960RPM
21/1/2020 16:54:29 PM,38.00°C,44.00°C,56.00°C,40.00°C,44.00°C,49.00°C,970RPM,1047RPM,1075RPM,1.42V,10%,46.00°C,788RPM,32.70°C,521RPM,527RPM,960RPM
21/1/2020 16:54:34 PM,38.00°C,44.00°C,50.00°C,40.00°C,44.00°C,49.00°C,967RPM,1045RPM,1075RPM,1.43V,2%,46.00°C,788RPM,32.80°C,525RPM,537RPM,960RPM
21/1/2020 16:54:39 PM,38.00°C,44.00°C,48.00°C,40.00°C,44.00°C,49.00°C,970RPM,1045RPM,1077RPM,1.44V,3%,46.00°C,789RPM,32.80°C,531RPM,537RPM,990RPM
21/1/2020 16:54:44 PM,38.00°C,44.00°C,51.00°C,40.00°C,44.00°C,49.00°C,974RPM,1048RPM,1073RPM,1.45V,5%,46.00°C,787RPM,32.80°C,531RPM,537RPM,960RPM
