Timestamp,"MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB Temp #6","MB Fan #1","MB Fan #2","MB Fan #3","MB VCPU","CPU Load","GPU Temp","GPU Fan","H115i PRO Temp","H115i PRO Fan #1","H115i PRO Fan #2","H115i PRO Pump"
23/1/2020 08:29:43 AM,27.00°C,27.00°C,60.00°C,30.00°C,34.00°C,35.00°C,951RPM,744RPM,756RPM,1.43V,9%,34.00°C,0RPM,32.60°C,540RPM,540RPM,930RPM
23/1/2020 08:29:48 AM,27.00°C,28.00°C,53.00°C,30.00°C,34.00°C,36.00°C,957RPM,740RPM,753RPM,1.39V,7%,35.00°C,0RPM,32.60°C,540RPM,540RPM,930RPM
23/1/2020 08:29:53 AM,27.00°C,29.00°C,55.00°C,30.00°C,34.00°C,37.00°C,956RPM,742RPM,753RPM,1.44V,5%,35.00°C,0RPM,32.60°C,540RPM,540RPM,960RPM
23/1/2020 08:29:58 AM,28.00°C,29.00°C,50.00°C,30.00°C,34.00°C,37.00°C,956RPM,742RPM,758RPM,1.46V,6%,36.00°C,0RPM,32.50°C,480RPM,556RPM,960RPM
23/1/2020 08:30:03 AM,28.00°C,29.00°C,55.00°C,30.00°C,34.00°C,38.00°C,957RPM,776RPM,789RPM,1.44V,4%,36.00°C,0RPM,32.40°C,540RPM,533RPM,960RPM
23/1/2020 08:30:08 AM,28.00°C,30.00°C,47.00°C,30.00°C,34.00°C,38.00°C,957RPM,774RPM,786RPM,1.43V,6%,36.00°C,0RPM,32.20°C,526RPM,524RPM,960RPM
23/1/2020 08:30:13 AM,28.00°C,30.00°C,62.00°C,30.00°C,34.00°C,39.00°C,964RPM,777RPM,790RPM,1.44V,4%,37.00°C,0RPM,32.10°C,524RPM,521RPM,960RPM
23/1/2020 08:30:18 AM,28.00°C,30.00°C,53.00°C,30.00°C,34.00°C,39.00°C,963RPM,777RPM,787RPM,1.45V,3%,37.00°C,0RPM,32.00°C,521RPM,521RPM,960RPM
23/1/2020 08:30:23 AM,29.00°C,30.00°C,46.00°C,30.00°C,34.00°C,40.00°C,963RPM,796RPM,809RPM,1.45V,4%,38.00°C,0RPM,31.90°C,518RPM,516RPM,960RPM
23/1/2020 08:30:28 AM,29.00°C,30.00°C,53.00°C,30.00°C,34.00°C,40.00°C,964RPM,804RPM,815RPM,1.43V,5%,38.00°C,0RPM,31.80°C,514RPM,513RPM,960RPM
