Timestamp,"MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB Temp #6","MB Fan #1","MB Fan #2","MB Fan #3","MB VCPU","CPU Load","GPU Temp","GPU Fan","H115i PRO Temp","H115i PRO Fan #1","H115i PRO Fan #2","H115i PRO Pump"
31/1/2020 21:08:19 PM,22.00°C,24.00°C,44.00°C,23.00°C,24.00°C,26.00°C,939RPM,652RPM,682RPM,1.40V,12%,24.00°C,0RPM,22.40°C,480RPM,420RPM,930RPM
31/1/2020 21:08:24 PM,23.00°C,24.00°C,41.00°C,23.00°C,25.00°C,27.00°C,934RPM,653RPM,677RPM,1.48V,9%,24.00°C,0RPM,22.60°C,420RPM,420RPM,930RPM
31/1/2020 21:08:29 PM,23.00°C,25.00°C,43.00°C,23.00°C,25.00°C,28.00°C,941RPM,650RPM,682RPM,0.98V,1%,24.00°C,0RPM,22.90°C,420RPM,420RPM,930RPM
31/1/2020 21:08:34 PM,23.00°C,25.00°C,46.00°C,23.00°C,25.00°C,29.00°C,948RPM,654RPM,678RPM,1.42V,3%,25.00°C,0RPM,22.90°C,420RPM,420RPM,960RPM
31/1/2020 21:08:39 PM,24.00°C,25.00°C,41.00°C,23.00°C,25.00°C,29.00°C,938RPM,650RPM,682RPM,1.44V,0%,26.00°C,0RPM,22.90°C,490RPM,470RPM,930RPM
31/1/2020 21:08:44 PM,24.00°C,25.00°C,43.00°C,23.00°C,25.00°C,30.00°C,948RPM,653RPM,683RPM,1.43V,2%,26.00°C,0RPM,22.90°C,447RPM,435RPM,930RPM
31/1/2020 21:08:49 PM,24.00°C,26.00°C,34.00°C,23.00°C,25.00°C,30.00°C,944RPM,655RPM,679RPM,1.45V,1%,26.00°C,0RPM,23.00°C,430RPM,425RPM,960RPM
31/1/2020 21:08:54 PM,24.00°C,26.00°C,43.00°C,23.00°C,25.00°C,30.00°C,945RPM,650RPM,683RPM,1.45V,0%,27.00°C,0RPM,23.00°C,424RPM,420RPM,960RPM
31/1/2020 21:08:59 PM,25.00°C,26.00°C,46.00°C,23.00°C,26.00°C,31.00°C,945RPM,668RPM,699RPM,1.44V,0%,27.00°C,0RPM,23.00°C,425RPM,420RPM,960RPM
31/1/2020 21:09:04 PM,25.00°C,27.00°C,37.00°C,24.00°C,25.00°C,32.00°C,948RPM,671RPM,699RPM,1.43V,1%,28.00°C,0RPM,23.00°C,421RPM,422RPM,960RPM
31/1/2020 21:09:09 PM,25.00°C,27.00°C,32.00°C,24.00°C,26.00°C,32.00°C,948RPM,666RPM,697RPM,1.44V,0%,28.00°C,0RPM,23.00°C,426RPM,423RPM,930RPM
31/1/2020 21:09:14 PM,25.00°C,27.00°C,48.00°C,24.00°C,26.00°C,32.00°C,951RPM,670RPM,700RPM,1.43V,2%,29.00°C,0RPM,23.00°C,423RPM,425RPM,930RPM
31/1/2020 21:09:19 PM,25.00°C,27.00°C,39.00°C,24.00°C,26.00°C,32.00°C,945RPM,671RPM,697RPM,0.98V,1%,29.00°C,0RPM,23.00°C,420RPM,426RPM,960RPM
31/1/2020 21:09:24 PM,25.00°C,27.00°C,34.00°C,24.00°C,26.00°C,32.00°C,948RPM,671RPM,697RPM,1.45V,1%,30.00°C,0RPM,23.10°C,425RPM,420RPM,960RPM
31/1/2020 21:09:29 PM,25.00°C,28.00°C,30.00°C,25.00°C,27.00°C,32.00°C,949RPM,666RPM,700RPM,1.43V,1%,30.00°C,0RPM,23.10°C,422RPM,420RPM,960RPM
31/1/2020 21:09:34 PM,25.00°C,28.00°C,42.00°C,25.00°C,27.00°C,32.00°C,947RPM,672RPM,697RPM,1.45V,2%,31.00°C,0RPM,23.10°C,420RPM,420RPM,930RPM
31/1/2020 21:09:39 PM,25.00°C,28.00°C,38.00°C,25.00°C,27.00°C,33.00°C,951RPM,671RPM,702RPM,1.46V,2%,31.00°C,0RPM,23.20°C,424RPM,420RPM,960RPM
31/1/2020 21:09:44 PM,25.00°C,28.00°C,42.00°C,25.00°C,27.00°C,33.00°C,947RPM,672RPM,698RPM,1.44V,3%,32.00°C,0RPM,23.20°C,421RPM,422RPM,930RPM
31/1/2020 21:09:49 PM,26.00°C,29.00°C,34.00°C,25.00°C,27.00°C,33.00°C,944RPM,698RPM,734RPM,1.44V,2%,32.00°C,0RPM,23.30°C,421RPM,425RPM,960RPM
31/1/2020 21:09:54 PM,26.00°C,29.00°C,40.00°C,25.00°C,27.00°C,34.00°C,945RPM,701RPM,727RPM,1.43V,2%,32.00°C,0RPM,23.40°C,425RPM,426RPM,930RPM
31/1/2020 21:09:59 PM,26.00°C,29.00°C,46.00°C,25.00°C,27.00°C,34.00°C,947RPM,702RPM,727RPM,1.44V,4%,33.00°C,0RPM,23.50°C,422RPM,420RPM,960RPM
31/1/2020 21:10:04 PM,26.00°C,29.00°C,52.00°C,25.00°C,27.00°C,34.00°C,945RPM,698RPM,731RPM,1.44V,3%,33.00°C,0RPM,23.50°C,420RPM,420RPM,960RPM
31/1/2020 21:10:09 PM,26.00°C,30.00°C,43.00°C,25.00°C,28.00°C,34.00°C,948RPM,699RPM,735RPM,1.45V,2%,34.00°C,0RPM,23.50°C,424RPM,420RPM,930RPM
31/1/2020 21:10:14 PM,26.00°C,30.00°C,46.00°C,25.00°C,28.00°C,34.00°C,945RPM,702RPM,734RPM,1.43V,1%,34.00°C,0RPM,23.60°C,421RPM,420RPM,930RPM
31/1/2020 21:10:19 PM,26.00°C,30.00°C,41.00°C,25.00°C,28.00°C,35.00°C,948RPM,702RPM,736RPM,1.43V,3%,34.00°C,0RPM,23.70°C,425RPM,420RPM,960RPM
31/1/2020 21:10:24 PM,26.00°C,30.00°C,43.00°C,26.00°C,28.00°C,35.00°C,948RPM,702RPM,734RPM,1.43V,2%,35.00°C,0RPM,23.70°C,422RPM,420RPM,960RPM
31/1/2020 21:10:29 PM,27.00°C,30.00°C,46.00°C,26.00°C,28.00°C,35.00°C,948RPM,717RPM,751RPM,1.42V,2%,35.00°C,0RPM,23.80°C,425RPM,421RPM,930RPM
31/1/2020 21:10:34 PM,27.00°C,30.00°C,42.00°C,26.00°C,28.00°C,35.00°C,955RPM,720RPM,755RPM,1.45V,1%,35.00°C,0RPM,23.90°C,422RPM,421RPM,960RPM
31/1/2020 21:10:39 PM,27.00°C,30.00°C,43.00°C,26.00°C,28.00°C,35.00°C,948RPM,720RPM,751RPM,1.43V,1%,36.00°C,0RPM,23.90°C,425RPM,420RPM,960RPM
31/1/2020 21:10:44 PM,27.00°C,31.00°C,45.00°C,26.00°C,28.00°C,36.00°C,948RPM,716RPM,751RPM,1.44V,2%,36.00°C,0RPM,23.90°C,421RPM,421RPM,960RPM
31/1/2020 21:10:49 PM,27.00°C,31.00°C,41.00°C,27.00°C,28.00°C,36.00°C,941RPM,714RPM,753RPM,0.92V,2%,37.00°C,0RPM,23.90°C,425RPM,421RPM,960RPM
31/1/2020 21:10:54 PM,27.00°C,31.00°C,42.00°C,27.00°C,28.00°C,36.00°C,949RPM,720RPM,746RPM,0.98V,1%,37.00°C,0RPM,24.00°C,421RPM,421RPM,960RPM
31/1/2020 21:10:59 PM,27.00°C,31.00°C,48.00°C,27.00°C,29.00°C,36.00°C,948RPM,717RPM,747RPM,1.43V,2%,37.00°C,0RPM,24.00°C,424RPM,421RPM,960RPM
31/1/2020 21:11:04 PM,27.00°C,31.00°C,43.00°C,27.00°C,29.00°C,36.00°C,948RPM,719RPM,748RPM,0.92V,1%,38.00°C,0RPM,24.00°C,421RPM,421RPM,930RPM
31/1/2020 21:11:09 PM,27.00°C,32.00°C,45.00°C,27.00°C,29.00°C,36.00°C,951RPM,714RPM,754RPM,1.43V,1%,38.00°C,0RPM,24.00°C,424RPM,421RPM,930RPM
31/1/2020 21:11:14 PM,27.00°C,32.00°C,50.00°C,27.00°C,29.00°C,36.00°C,947RPM,717RPM,748RPM,1.43V,2%,39.00°C,0RPM,24.10°C,421RPM,421RPM,960RPM
31/1/2020 21:11:19 PM,27.00°C,32.00°C,46.00°C,27.00°C,29.00°C,37.00°C,949RPM,719RPM,753RPM,1.43V,1%,39.00°C,0RPM,24.20°C,423RPM,420RPM,960RPM
31/1/2020 21:11:24 PM,27.00°C,32.00°C,49.00°C,27.00°C,29.00°C,37.00°C,951RPM,720RPM,753RPM,0.89V,1%,40.00°C,0RPM,24.20°C,426RPM,420RPM,960RPM
31/1/2020 21:11:29 PM,27.00°C,32.00°C,40.00°C,28.00°C,29.00°C,37.00°C,951RPM,717RPM,748RPM,1.43V,3%,41.00°C,0RPM,24.30°C,422RPM,420RPM,960RPM
