Timestamp,"MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB Temp #6","MB Fan #1","MB Fan #2","MB Fan #3","MB VCPU","CPU Load","GPU Temp","GPU Fan","H115i PRO Temp","H115i PRO Fan #1","H115i PRO Fan #2","H115i PRO Pump"
16/1/2020 14:23:06 PM,32.00°C,34.00°C,40.00°C,35.00°C,38.00°C,42.00°C,951RPM,874RPM,889RPM,1.42V,1%,45.00°C,0RPM,31.40°C,507RPM,504RPM,990RPM
16/1/2020 14:23:11 PM,32.00°C,34.00°C,47.00°C,35.00°C,38.00°C,42.00°C,945RPM,872RPM,889RPM,1.45V,1%,46.00°C,0RPM,31.40°C,507RPM,501RPM,960RPM
16/1/2020 14:23:16 PM,32.00°C,34.00°C,51.00°C,35.00°C,38.00°C,42.00°C,951RPM,872RPM,891RPM,1.44V,16%,47.00°C,0RPM,31.30°C,501RPM,498RPM,960RPM
16/1/2020 14:23:21 PM,32.00°C,35.00°C,54.00°C,35.00°C,38.00°C,42.00°C,948RPM,875RPM,892RPM,1.43V,2%,47.00°C,0RPM,31.30°C,497RPM,490RPM,960RPM
16/1/2020 14:23:26 PM,32.00°C,35.00°C,49.00°C,35.00°C,38.00°C,42.00°C,948RPM,872RPM,891RPM,1.45V,3%,47.00°C,0RPM,31.30°C,493RPM,487RPM,960RPM
16/1/2020 14:23:31 PM,32.00°C,35.00°C,51.00°C,35.00°C,38.00°C,43.00°C,951RPM,877RPM,893RPM,1.46V,1%,48.00°C,0RPM,31.30°C,490RPM,487RPM,990RPM
16/1/2020 14:23:36 PM,32.00°C,35.00°C,44.00°C,35.00°C,38.00°C,43.00°C,945RPM,900RPM,921RPM,1.43V,2%,49.00°C,0RPM,31.20°C,488RPM,487RPM,960RPM
16/1/2020 14:23:41 PM,32.00°C,35.00°C,50.00°C,35.00°C,38.00°C,43.00°C,949RPM,906RPM,920RPM,1.48V,3%,49.00°C,0RPM,31.30°C,493RPM,488RPM,990RPM
16/1/2020 14:23:46 PM,33.00°C,35.00°C,43.00°C,36.00°C,38.00°C,43.00°C,948RPM,902RPM,920RPM,0.96V,4%,49.00°C,0RPM,31.20°C,486RPM,489RPM,960RPM
16/1/2020 14:23:51 PM,33.00°C,36.00°C,45.00°C,36.00°C,38.00°C,44.00°C,949RPM,904RPM,920RPM,1.44V,1%,49.00°C,0RPM,31.20°C,488RPM,489RPM,960RPM
16/1/2020 14:23:56 PM,33.00°C,36.00°C,49.00°C,36.00°C,38.00°C,44.00°C,948RPM,906RPM,922RPM,1.42V,1%,50.00°C,0RPM,31.20°C,488RPM,491RPM,960RPM
16/1/2020 14:24:01 PM,33.00°C,36.00°C,52.00°C,36.00°C,39.00°C,44.00°C,948RPM,902RPM,920RPM,1.00V,5%,50.00°C,0RPM,31.20°C,487RPM,485RPM,960RPM
16/1/2020 14:24:06 PM,33.00°C,36.00°C,44.00°C,36.00°C,38.00°C,44.00°C,951RPM,906RPM,921RPM,1.45V,1%,51.00°C,0RPM,31.30°C,489RPM,485RPM,960RPM
16/1/2020 14:24:11 PM,33.00°C,36.00°C,50.00°C,36.00°C,38.00°C,44.00°C,948RPM,904RPM,921RPM,0.91V,1%,51.00°C,0RPM,31.20°C,489RPM,486RPM,960RPM
16/1/2020 14:24:16 PM,33.00°C,36.00°C,43.00°C,36.00°C,39.00°C,44.00°C,948RPM,908RPM,920RPM,1.46V,1%,51.00°C,0RPM,31.20°C,487RPM,487RPM,960RPM
16/1/2020 14:24:21 PM,33.00°C,37.00°C,45.00°C,36.00°C,39.00°C,44.00°C,948RPM,906RPM,922RPM,1.50V,1%,51.00°C,0RPM,31.20°C,492RPM,488RPM,990RPM
16/1/2020 14:24:26 PM,33.00°C,37.00°C,52.00°C,36.00°C,39.00°C,45.00°C,955RPM,904RPM,923RPM,1.44V,1%,52.00°C,0RPM,31.20°C,489RPM,488RPM,990RPM
16/1/2020 14:24:31 PM,33.00°C,37.00°C,53.00°C,36.00°C,39.00°C,45.00°C,951RPM,902RPM,923RPM,0.98V,4%,52.00°C,0RPM,31.20°C,488RPM,489RPM,960RPM
16/1/2020 14:24:36 PM,33.00°C,37.00°C,45.00°C,37.00°C,39.00°C,45.00°C,955RPM,905RPM,922RPM,1.45V,2%,53.00°C,0RPM,31.20°C,493RPM,491RPM,960RPM
16/1/2020 14:24:41 PM,33.00°C,37.00°C,53.00°C,37.00°C,39.00°C,45.00°C,948RPM,907RPM,922RPM,0.90V,3%,52.00°C,774RPM,31.20°C,491RPM,485RPM,960RPM
16/1/2020 14:24:46 PM,33.00°C,37.00°C,44.00°C,37.00°C,39.00°C,45.00°C,948RPM,906RPM,922RPM,1.44V,1%,52.00°C,815RPM,31.20°C,489RPM,486RPM,960RPM
16/1/2020 14:24:51 PM,33.00°C,37.00°C,46.00°C,37.00°C,39.00°C,45.00°C,953RPM,904RPM,921RPM,1.43V,1%,52.00°C,864RPM,31.20°C,488RPM,487RPM,990RPM
16/1/2020 14:24:56 PM,34.00°C,38.00°C,42.00°C,37.00°C,39.00°C,45.00°C,952RPM,908RPM,921RPM,1.44V,0%,51.00°C,903RPM,31.20°C,493RPM,487RPM,990RPM
16/1/2020 14:25:01 PM,34.00°C,38.00°C,44.00°C,37.00°C,39.00°C,45.00°C,953RPM,932RPM,949RPM,1.43V,2%,51.00°C,869RPM,31.30°C,491RPM,488RPM,960RPM
16/1/2020 14:25:06 PM,34.00°C,38.00°C,45.00°C,37.00°C,39.00°C,45.00°C,948RPM,936RPM,948RPM,0.89V,0%,50.00°C,804RPM,31.20°C,489RPM,488RPM,960RPM
16/1/2020 14:25:11 PM,34.00°C,38.00°C,41.00°C,37.00°C,39.00°C,45.00°C,951RPM,936RPM,949RPM,1.43V,1%,50.00°C,788RPM,31.20°C,489RPM,488RPM,990RPM
16/1/2020 14:25:16 PM,34.00°C,38.00°C,47.00°C,37.00°C,39.00°C,45.00°C,953RPM,931RPM,949RPM,1.42V,1%,50.00°C,788RPM,31.30°C,488RPM,489RPM,990RPM
16/1/2020 14:25:21 PM,34.00°C,38.00°C,48.00°C,37.00°C,39.00°C,45.00°C,952RPM,934RPM,948RPM,1.46V,0%,50.00°C,788RPM,31.30°C,492RPM,489RPM,960RPM
16/1/2020 14:25:26 PM,34.00°C,38.00°C,53.00°C,38.00°C,39.00°C,46.00°C,953RPM,935RPM,949RPM,0.95V,1%,49.00°C,787RPM,31.30°C,489RPM,489RPM,960RPM
16/1/2020 14:25:31 PM,34.00°C,39.00°C,45.00°C,38.00°C,39.00°C,46.00°C,951RPM,938RPM,951RPM,1.42V,1%,49.00°C,788RPM,31.30°C,488RPM,491RPM,960RPM
16/1/2020 14:25:36 PM,34.00°C,39.00°C,46.00°C,38.00°C,39.00°C,46.00°C,952RPM,938RPM,951RPM,1.44V,1%,49.00°C,786RPM,31.30°C,487RPM,485RPM,990RPM
16/1/2020 14:25:41 PM,34.00°C,39.00°C,42.00°C,38.00°C,39.00°C,46.00°C,951RPM,932RPM,949RPM,1.46V,1%,49.00°C,788RPM,31.30°C,492RPM,486RPM,960RPM
16/1/2020 14:25:46 PM,34.00°C,39.00°C,39.00°C,38.00°C,39.00°C,46.00°C,953RPM,930RPM,951RPM,1.43V,3%,48.00°C,789RPM,31.30°C,487RPM,487RPM,990RPM
16/1/2020 14:25:51 PM,34.00°C,39.00°C,51.00°C,38.00°C,40.00°C,46.00°C,953RPM,934RPM,949RPM,1.45V,2%,48.00°C,788RPM,31.30°C,488RPM,488RPM,990RPM
16/1/2020 14:25:56 PM,34.00°C,39.00°C,56.00°C,38.00°C,40.00°C,46.00°C,947RPM,935RPM,951RPM,0.91V,1%,48.00°C,788RPM,31.30°C,493RPM,488RPM,960RPM
16/1/2020 14:26:01 PM,34.00°C,39.00°C,48.00°C,38.00°C,40.00°C,46.00°C,951RPM,930RPM,948RPM,1.44V,2%,48.00°C,784RPM,31.40°C,493RPM,492RPM,960RPM
16/1/2020 14:26:06 PM,35.00°C,40.00°C,50.00°C,38.00°C,39.00°C,46.00°C,948RPM,951RPM,963RPM,0.92V,4%,48.00°C,785RPM,31.40°C,504RPM,502RPM,960RPM
16/1/2020 14:26:11 PM,35.00°C,40.00°C,55.00°C,38.00°C,40.00°C,46.00°C,951RPM,945RPM,960RPM,1.43V,2%,48.00°C,784RPM,31.40°C,504RPM,504RPM,990RPM
16/1/2020 14:26:16 PM,35.00°C,40.00°C,57.00°C,38.00°C,40.00°C,46.00°C,956RPM,945RPM,963RPM,1.42V,1%,48.00°C,785RPM,31.50°C,504RPM,501RPM,960RPM
16/1/2020 14:26:21 PM,35.00°C,40.00°C,52.00°C,38.00°C,40.00°C,47.00°C,952RPM,944RPM,963RPM,1.45V,4%,47.00°C,786RPM,31.50°C,504RPM,501RPM,990RPM
16/1/2020 14:26:26 PM,35.00°C,40.00°C,48.00°C,38.00°C,40.00°C,47.00°C,955RPM,948RPM,964RPM,1.46V,0%,47.00°C,788RPM,31.60°C,504RPM,504RPM,990RPM
16/1/2020 14:26:31 PM,35.00°C,40.00°C,50.00°C,38.00°C,40.00°C,47.00°C,953RPM,949RPM,968RPM,1.40V,18%,47.00°C,788RPM,31.60°C,504RPM,504RPM,960RPM
16/1/2020 14:26:36 PM,35.00°C,40.00°C,58.00°C,38.00°C,41.00°C,47.00°C,952RPM,951RPM,967RPM,1.40V,18%,47.00°C,786RPM,31.70°C,510RPM,500RPM,960RPM
16/1/2020 14:26:41 PM,35.00°C,40.00°C,53.00°C,38.00°C,41.00°C,47.00°C,952RPM,949RPM,966RPM,1.38V,18%,47.00°C,789RPM,31.80°C,510RPM,501RPM,960RPM
16/1/2020 14:26:46 PM,35.00°C,40.00°C,52.00°C,38.00°C,42.00°C,47.00°C,952RPM,949RPM,966RPM,1.38V,17%,47.00°C,787RPM,32.00°C,510RPM,503RPM,960RPM
16/1/2020 14:26:51 PM,35.00°C,40.00°C,52.00°C,38.00°C,42.00°C,47.00°C,955RPM,951RPM,966RPM,1.38V,18%,47.00°C,787RPM,32.10°C,515RPM,509RPM,960RPM
16/1/2020 14:26:56 PM,35.00°C,40.00°C,52.00°C,38.00°C,42.00°C,47.00°C,955RPM,951RPM,964RPM,1.39V,16%,47.00°C,787RPM,32.20°C,517RPM,514RPM,960RPM
16/1/2020 14:27:01 PM,35.00°C,40.00°C,52.00°C,38.00°C,42.00°C,47.00°C,952RPM,949RPM,964RPM,1.38V,16%,47.00°C,787RPM,32.30°C,518RPM,511RPM,990RPM
16/1/2020 14:27:06 PM,35.00°C,41.00°C,52.00°C,39.00°C,42.00°C,47.00°C,949RPM,948RPM,966RPM,1.39V,18%,47.00°C,788RPM,32.40°C,518RPM,513RPM,960RPM
16/1/2020 14:27:11 PM,36.00°C,41.00°C,52.00°C,38.00°C,42.00°C,47.00°C,948RPM,973RPM,994RPM,1.43V,4%,46.00°C,788RPM,32.50°C,517RPM,511RPM,960RPM
16/1/2020 14:27:16 PM,36.00°C,41.00°C,52.00°C,39.00°C,42.00°C,47.00°C,952RPM,974RPM,994RPM,1.37V,16%,47.00°C,786RPM,32.60°C,517RPM,513RPM,960RPM
16/1/2020 14:27:21 PM,36.00°C,41.00°C,52.00°C,39.00°C,42.00°C,47.00°C,951RPM,981RPM,993RPM,1.39V,16%,46.00°C,784RPM,32.60°C,516RPM,509RPM,960RPM
16/1/2020 14:27:26 PM,36.00°C,41.00°C,52.00°C,39.00°C,42.00°C,48.00°C,951RPM,974RPM,993RPM,1.38V,17%,46.00°C,787RPM,32.60°C,522RPM,513RPM,960RPM
16/1/2020 14:27:31 PM,36.00°C,41.00°C,52.00°C,38.00°C,42.00°C,48.00°C,951RPM,975RPM,994RPM,1.38V,18%,46.00°C,787RPM,32.70°C,524RPM,521RPM,990RPM
16/1/2020 14:27:36 PM,36.00°C,41.00°C,50.00°C,38.00°C,42.00°C,48.00°C,956RPM,975RPM,993RPM,1.43V,3%,46.00°C,786RPM,32.70°C,531RPM,525RPM,990RPM
16/1/2020 14:27:41 PM,36.00°C,41.00°C,53.00°C,39.00°C,42.00°C,47.00°C,947RPM,980RPM,996RPM,1.39V,2%,46.00°C,787RPM,32.70°C,531RPM,531RPM,960RPM
16/1/2020 14:27:46 PM,36.00°C,41.00°C,46.00°C,38.00°C,42.00°C,47.00°C,951RPM,977RPM,993RPM,1.45V,1%,46.00°C,787RPM,32.60°C,528RPM,525RPM,960RPM
16/1/2020 14:27:51 PM,36.00°C,41.00°C,53.00°C,38.00°C,42.00°C,48.00°C,951RPM,974RPM,991RPM,1.43V,2%,46.00°C,787RPM,32.60°C,522RPM,520RPM,990RPM
16/1/2020 14:27:56 PM,36.00°C,41.00°C,44.00°C,39.00°C,42.00°C,47.00°C,952RPM,973RPM,996RPM,1.42V,3%,46.00°C,0RPM,32.50°C,519RPM,520RPM,960RPM
16/1/2020 14:28:01 PM,36.00°C,41.00°C,48.00°C,39.00°C,42.00°C,48.00°C,948RPM,983RPM,999RPM,1.45V,1%,46.00°C,0RPM,32.30°C,518RPM,516RPM,960RPM
16/1/2020 14:28:06 PM,36.00°C,41.00°C,44.00°C,39.00°C,42.00°C,47.00°C,947RPM,980RPM,996RPM,1.44V,3%,47.00°C,0RPM,32.20°C,518RPM,518RPM,990RPM
16/1/2020 14:28:11 PM,36.00°C,41.00°C,46.00°C,39.00°C,42.00°C,48.00°C,952RPM,984RPM,997RPM,1.45V,1%,47.00°C,0RPM,32.20°C,518RPM,520RPM,960RPM
16/1/2020 14:28:16 PM,36.00°C,41.00°C,42.00°C,39.00°C,42.00°C,48.00°C,951RPM,973RPM,997RPM,1.45V,2%,48.00°C,0RPM,32.20°C,517RPM,516RPM,960RPM
16/1/2020 14:28:21 PM,36.00°C,41.00°C,49.00°C,39.00°C,42.00°C,48.00°C,955RPM,980RPM,999RPM,1.46V,2%,48.00°C,0RPM,32.20°C,517RPM,518RPM,960RPM
16/1/2020 14:28:26 PM,36.00°C,41.00°C,43.00°C,39.00°C,42.00°C,48.00°C,952RPM,975RPM,997RPM,1.43V,1%,49.00°C,0RPM,32.20°C,517RPM,520RPM,960RPM
16/1/2020 14:28:31 PM,36.00°C,41.00°C,49.00°C,39.00°C,42.00°C,48.00°C,953RPM,977RPM,1000RPM,1.46V,2%,49.00°C,0RPM,32.20°C,517RPM,516RPM,960RPM
16/1/2020 14:28:36 PM,36.00°C,41.00°C,45.00°C,39.00°C,42.00°C,48.00°C,955RPM,974RPM,997RPM,1.43V,1%,50.00°C,0RPM,32.10°C,516RPM,518RPM,960RPM
16/1/2020 14:28:41 PM,36.00°C,41.00°C,42.00°C,39.00°C,42.00°C,48.00°C,953RPM,973RPM,996RPM,0.92V,2%,50.00°C,0RPM,32.20°C,516RPM,520RPM,960RPM
16/1/2020 14:28:46 PM,36.00°C,41.00°C,42.00°C,39.00°C,42.00°C,48.00°C,948RPM,983RPM,996RPM,1.45V,1%,50.00°C,0RPM,32.10°C,516RPM,516RPM,960RPM
16/1/2020 14:28:51 PM,36.00°C,41.00°C,49.00°C,39.00°C,42.00°C,48.00°C,953RPM,977RPM,996RPM,1.43V,0%,51.00°C,0RPM,32.20°C,522RPM,518RPM,960RPM
16/1/2020 14:28:56 PM,36.00°C,41.00°C,43.00°C,39.00°C,42.00°C,48.00°C,947RPM,975RPM,997RPM,1.43V,1%,51.00°C,0RPM,32.20°C,522RPM,520RPM,960RPM
16/1/2020 14:29:01 PM,36.00°C,41.00°C,50.00°C,39.00°C,42.00°C,48.00°C,952RPM,981RPM,994RPM,1.44V,1%,52.00°C,0RPM,32.20°C,521RPM,516RPM,960RPM
16/1/2020 14:29:06 PM,35.00°C,41.00°C,47.00°C,39.00°C,42.00°C,48.00°C,951RPM,981RPM,996RPM,1.46V,2%,52.00°C,0RPM,32.20°C,521RPM,518RPM,960RPM
16/1/2020 14:29:11 PM,35.00°C,41.00°C,43.00°C,39.00°C,42.00°C,48.00°C,951RPM,978RPM,997RPM,1.49V,2%,52.00°C,0RPM,32.30°C,520RPM,520RPM,990RPM
16/1/2020 14:29:16 PM,36.00°C,42.00°C,46.00°C,39.00°C,42.00°C,48.00°C,953RPM,980RPM,997RPM,1.43V,2%,53.00°C,755RPM,32.20°C,520RPM,516RPM,960RPM
16/1/2020 14:29:21 PM,36.00°C,42.00°C,53.00°C,39.00°C,42.00°C,48.00°C,951RPM,975RPM,994RPM,1.45V,2%,52.00°C,857RPM,32.30°C,520RPM,518RPM,960RPM
16/1/2020 14:29:26 PM,36.00°C,42.00°C,45.00°C,39.00°C,42.00°C,48.00°C,956RPM,978RPM,994RPM,1.44V,1%,52.00°C,903RPM,32.30°C,520RPM,520RPM,960RPM
16/1/2020 14:29:31 PM,36.00°C,42.00°C,42.00°C,39.00°C,42.00°C,48.00°C,953RPM,977RPM,994RPM,1.48V,2%,51.00°C,902RPM,32.40°C,521RPM,518RPM,960RPM
16/1/2020 14:29:36 PM,36.00°C,42.00°C,48.00°C,39.00°C,42.00°C,48.00°C,955RPM,983RPM,993RPM,1.43V,1%,51.00°C,837RPM,32.40°C,520RPM,520RPM,960RPM
16/1/2020 14:29:41 PM,36.00°C,42.00°C,49.00°C,39.00°C,42.00°C,48.00°C,951RPM,977RPM,994RPM,1.46V,2%,51.00°C,790RPM,32.40°C,521RPM,516RPM,990RPM
16/1/2020 14:29:46 PM,36.00°C,42.00°C,44.00°C,40.00°C,42.00°C,48.00°C,957RPM,975RPM,994RPM,1.45V,2%,51.00°C,786RPM,32.40°C,521RPM,518RPM,990RPM
16/1/2020 14:29:51 PM,36.00°C,42.00°C,50.00°C,40.00°C,42.00°C,48.00°C,951RPM,980RPM,993RPM,1.44V,1%,50.00°C,788RPM,32.40°C,520RPM,514RPM,960RPM
16/1/2020 14:29:56 PM,36.00°C,42.00°C,44.00°C,40.00°C,42.00°C,48.00°C,953RPM,978RPM,997RPM,1.46V,2%,50.00°C,787RPM,32.40°C,520RPM,516RPM,990RPM
16/1/2020 14:30:01 PM,36.00°C,42.00°C,53.00°C,40.00°C,42.00°C,48.00°C,955RPM,983RPM,996RPM,1.46V,2%,50.00°C,786RPM,32.50°C,516RPM,514RPM,990RPM
16/1/2020 14:30:06 PM,36.00°C,42.00°C,48.00°C,40.00°C,42.00°C,48.00°C,956RPM,980RPM,996RPM,1.49V,1%,50.00°C,789RPM,32.50°C,516RPM,516RPM,960RPM
16/1/2020 14:30:11 PM,36.00°C,42.00°C,43.00°C,40.00°C,42.00°C,48.00°C,957RPM,977RPM,997RPM,1.45V,2%,50.00°C,788RPM,32.40°C,516RPM,518RPM,990RPM
16/1/2020 14:30:16 PM,36.00°C,42.00°C,44.00°C,40.00°C,42.00°C,48.00°C,953RPM,975RPM,993RPM,1.44V,0%,49.00°C,788RPM,32.50°C,522RPM,514RPM,960RPM
16/1/2020 14:30:21 PM,36.00°C,42.00°C,49.00°C,40.00°C,42.00°C,48.00°C,951RPM,978RPM,996RPM,1.43V,1%,49.00°C,788RPM,32.50°C,521RPM,516RPM,960RPM
16/1/2020 14:30:26 PM,36.00°C,42.00°C,42.00°C,40.00°C,42.00°C,48.00°C,953RPM,977RPM,997RPM,1.43V,0%,49.00°C,788RPM,32.50°C,521RPM,518RPM,960RPM
16/1/2020 14:30:31 PM,36.00°C,42.00°C,49.00°C,40.00°C,42.00°C,48.00°C,951RPM,978RPM,997RPM,0.96V,1%,49.00°C,787RPM,32.40°C,520RPM,520RPM,960RPM
16/1/2020 14:30:36 PM,37.00°C,42.00°C,43.00°C,40.00°C,42.00°C,48.00°C,953RPM,1001RPM,1018RPM,1.45V,1%,49.00°C,788RPM,32.40°C,520RPM,516RPM,990RPM
16/1/2020 14:30:41 PM,37.00°C,42.00°C,42.00°C,40.00°C,42.00°C,48.00°C,956RPM,1003RPM,1026RPM,1.44V,0%,49.00°C,788RPM,32.50°C,520RPM,518RPM,960RPM
16/1/2020 14:30:46 PM,37.00°C,42.00°C,49.00°C,40.00°C,42.00°C,48.00°C,955RPM,1004RPM,1026RPM,1.42V,1%,48.00°C,788RPM,32.50°C,519RPM,514RPM,960RPM
16/1/2020 14:30:51 PM,37.00°C,42.00°C,43.00°C,40.00°C,42.00°C,48.00°C,957RPM,1004RPM,1024RPM,1.44V,1%,48.00°C,789RPM,32.40°C,519RPM,516RPM,960RPM
16/1/2020 14:30:56 PM,37.00°C,42.00°C,46.00°C,40.00°C,42.00°C,48.00°C,955RPM,1009RPM,1026RPM,1.46V,1%,48.00°C,787RPM,32.40°C,519RPM,512RPM,990RPM
16/1/2020 14:31:01 PM,37.00°C,42.00°C,42.00°C,40.00°C,42.00°C,49.00°C,952RPM,1007RPM,1023RPM,1.45V,1%,48.00°C,788RPM,32.40°C,518RPM,514RPM,990RPM
16/1/2020 14:31:06 PM,37.00°C,42.00°C,46.00°C,40.00°C,42.00°C,48.00°C,948RPM,1009RPM,1024RPM,1.43V,1%,48.00°C,788RPM,32.50°C,518RPM,514RPM,960RPM
16/1/2020 14:31:11 PM,37.00°C,42.00°C,42.00°C,40.00°C,42.00°C,49.00°C,952RPM,1006RPM,1023RPM,1.46V,1%,48.00°C,787RPM,32.40°C,519RPM,514RPM,960RPM
16/1/2020 14:31:16 PM,37.00°C,43.00°C,51.00°C,40.00°C,43.00°C,49.00°C,957RPM,1007RPM,1024RPM,1.44V,7%,48.00°C,787RPM,32.40°C,519RPM,511RPM,960RPM
16/1/2020 14:31:21 PM,37.00°C,43.00°C,44.00°C,40.00°C,43.00°C,49.00°C,951RPM,1004RPM,1029RPM,1.43V,1%,47.00°C,788RPM,32.40°C,519RPM,513RPM,990RPM
