Timestamp,"MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB Temp #6","MB Fan #1","MB Fan #2","MB Fan #3","MB VCPU","CPU Load","GPU Temp","GPU Fan","H115i PRO Temp","H115i PRO Fan #1","H115i PRO Fan #2","H115i PRO Pump"
3/1/2020 14:32:46 PM,27.00°C,28.00°C,53.00°C,29.00°C,31.00°C,33.00°C,930RPM,745RPM,747RPM,1.49V,7%,32.00°C,0RPM,29.90°C,480RPM,480RPM,960RPM
3/1/2020 14:32:51 PM,27.00°C,28.00°C,61.00°C,29.00°C,31.00°C,34.00°C,932RPM,747RPM,743RPM,1.43V,1%,32.00°C,0RPM,29.80°C,480RPM,480RPM,960RPM
3/1/2020 14:32:56 PM,27.00°C,29.00°C,57.00°C,29.00°C,32.00°C,35.00°C,932RPM,747RPM,742RPM,0.98V,2%,33.00°C,0RPM,29.70°C,420RPM,480RPM,960RPM
3/1/2020 14:33:01 PM,28.00°C,29.00°C,47.00°C,29.00°C,32.00°C,35.00°C,931RPM,752RPM,747RPM,1.45V,0%,33.00°C,0RPM,29.60°C,420RPM,420RPM,960RPM
3/1/2020 14:33:06 PM,28.00°C,30.00°C,49.00°C,30.00°C,32.00°C,36.00°C,936RPM,779RPM,780RPM,1.45V,1%,34.00°C,0RPM,29.50°C,489RPM,480RPM,960RPM
3/1/2020 14:33:11 PM,28.00°C,30.00°C,45.00°C,30.00°C,32.00°C,36.00°C,932RPM,781RPM,774RPM,1.46V,0%,34.00°C,0RPM,29.40°C,474RPM,467RPM,930RPM
3/1/2020 14:33:16 PM,28.00°C,30.00°C,46.00°C,30.00°C,32.00°C,36.00°C,932RPM,779RPM,773RPM,1.42V,0%,34.00°C,0RPM,29.30°C,464RPM,460RPM,960RPM
3/1/2020 14:33:21 PM,28.00°C,30.00°C,42.00°C,30.00°C,32.00°C,37.00°C,932RPM,777RPM,775RPM,0.94V,0%,35.00°C,0RPM,29.20°C,463RPM,457RPM,960RPM
3/1/2020 14:33:26 PM,29.00°C,30.00°C,36.00°C,30.00°C,32.00°C,37.00°C,936RPM,784RPM,786RPM,0.96V,1%,35.00°C,0RPM,29.20°C,458RPM,461RPM,930RPM
3/1/2020 14:33:31 PM,29.00°C,31.00°C,40.00°C,30.00°C,32.00°C,37.00°C,935RPM,807RPM,804RPM,1.43V,0%,35.00°C,0RPM,29.10°C,463RPM,461RPM,960RPM
3/1/2020 14:33:36 PM,29.00°C,31.00°C,37.00°C,30.00°C,32.00°C,38.00°C,932RPM,807RPM,808RPM,1.46V,1%,36.00°C,0RPM,29.10°C,460RPM,460RPM,960RPM
3/1/2020 14:33:41 PM,29.00°C,31.00°C,39.00°C,30.00°C,32.00°C,38.00°C,936RPM,806RPM,805RPM,1.45V,1%,36.00°C,0RPM,29.00°C,463RPM,458RPM,960RPM
3/1/2020 14:33:46 PM,29.00°C,32.00°C,35.00°C,30.00°C,32.00°C,38.00°C,936RPM,812RPM,805RPM,1.45V,0%,37.00°C,0RPM,29.00°C,460RPM,457RPM,960RPM
3/1/2020 14:33:51 PM,29.00°C,32.00°C,43.00°C,30.00°C,32.00°C,38.00°C,936RPM,810RPM,805RPM,0.98V,0%,37.00°C,0RPM,29.00°C,463RPM,462RPM,930RPM
3/1/2020 14:33:56 PM,29.00°C,32.00°C,36.00°C,30.00°C,32.00°C,39.00°C,939RPM,806RPM,812RPM,1.45V,0%,38.00°C,0RPM,28.90°C,460RPM,460RPM,960RPM
3/1/2020 14:34:01 PM,30.00°C,32.00°C,42.00°C,30.00°C,32.00°C,39.00°C,939RPM,822RPM,821RPM,1.46V,0%,38.00°C,0RPM,28.90°C,462RPM,458RPM,960RPM
3/1/2020 14:34:06 PM,30.00°C,32.00°C,38.00°C,30.00°C,32.00°C,39.00°C,941RPM,835RPM,841RPM,1.43V,1%,39.00°C,0RPM,28.90°C,458RPM,456RPM,930RPM
3/1/2020 14:34:11 PM,30.00°C,33.00°C,33.00°C,31.00°C,32.00°C,39.00°C,939RPM,832RPM,843RPM,0.90V,1%,39.00°C,0RPM,28.80°C,460RPM,462RPM,930RPM
3/1/2020 14:34:16 PM,30.00°C,33.00°C,34.00°C,31.00°C,32.00°C,40.00°C,936RPM,840RPM,841RPM,0.91V,1%,40.00°C,0RPM,28.70°C,462RPM,460RPM,960RPM
